Zyphra/Zamba2-2.7B,slov7b_in2000o96,slo,1,845846,2000,96,1,120,120,1.172,282.1,666.5,39.43,43.79,120,1.172,102.4,measured
Zyphra/Zamba2-2.7B,slov7b_in2000o96,slo,1,845846,2000,96,2,120,120,2.246,389.2,1320.3,42.06,45.47,120,2.246,53.4,measured
Zyphra/Zamba2-2.7B,slov7b_in2000o96,slo,1,845846,2000,96,3,120,120,3.233,757.8,2537.7,43.17,45.99,120,3.233,37.1,measured
Zyphra/Zamba2-2.7B,slov7b_in2000o96,slo,1,845846,2000,96,4,120,120,3.850,2618.2,4910.8,41.52,44.33,69,2.214,31.2,measured
Zyphra/Zamba2-2.7B,slov7b_in2000o96,slo,1,845846,2000,96,6,120,120,3.959,6245.2,10685.9,42.02,49.06,25,0.825,30.3,measured
