Zyphra/Zamba2-2.7B,slospan_in2000o96,slo,1,845859,2000,96,1,120,120,1.162,1067.1,1645.4,40.34,41.18,120,1.162,103.3,measured
Zyphra/Zamba2-2.7B,slospan_in2000o96,slo,1,845859,2000,96,2,120,120,2.206,1268.3,1846.8,41.09,42.37,120,2.206,54.4,measured
Zyphra/Zamba2-2.7B,slospan_in2000o96,slo,1,845859,2000,96,3,120,120,3.178,1380.8,2493.4,41.12,48.32,120,3.178,37.8,measured
Zyphra/Zamba2-2.7B,slospan_in2000o96,slo,1,845859,2000,96,4,120,120,3.828,2705.6,4906.5,41.32,44.21,67,2.137,31.4,measured
Zyphra/Zamba2-2.7B,slospan_in2000o96,slo,1,845859,2000,96,6,120,120,3.914,6572.3,11409.4,42.89,47.04,20,0.652,30.7,measured
