# value_kind: latency_per_step_ms=measured(CUDA event); bytes_analytic,bytes_analytic_w_weight,achieved_bw_GBs,bw_util_pct=derived; model,cell,scope,sm_count,batch,context_len,backend,status=metadata
model,cell,scope,sm_count,batch,context_len,latency_per_step_ms,bytes_analytic,bytes_analytic_w_weight,achieved_bw_GBs,bw_util_pct,backend,status
zamba2,decode_attn,kernel,68,16,512,0.3391999900341034,234881024,,692.4558694013667,34.62279347006834,sdpa,ok
zamba2,decode_attn,kernel,68,16,2048,1.2513600587844849,939524096,,750.8023685146317,37.540118425731585,sdpa,ok
zamba2,decode_attn,kernel,68,16,8192,4.90115213394165,3758096384,,766.7781536456059,38.3389076822803,sdpa,ok
zamba2,decode_attn,kernel,68,16,32768,19.503280639648438,15032385536,,770.7618945625228,38.53809472812614,sdpa,ok
zamba2,decode_attn,kernel,68,32,512,0.6683200001716614,469762048,,702.8998801163203,35.14499400581602,sdpa,ok
zamba2,decode_attn,kernel,68,32,2048,2.491312026977539,1879048192,,754.2404049161446,37.71202024580723,sdpa,ok
zamba2,decode_attn,kernel,68,32,8192,9.783647537231445,7516192768,,768.2403458829953,38.41201729414976,sdpa,ok
zamba2,decode_attn,kernel,68,32,32768,38.90816116333008,30064771072,,772.7111786597425,38.635558932987124,sdpa,ok
zamba2,decode_attn,kernel,81,1,512,0.03534400090575218,14680064,,415.348110677839,20.76740553389195,sdpa,ok
zamba2,decode_attn,kernel,81,1,2048,0.07436800003051758,58720256,,789.5903611217675,39.479518056088374,sdpa,ok
zamba2,decode_attn,kernel,81,1,8192,0.2118079960346222,234881024,,1108.9336965428174,55.44668482714087,sdpa,ok
zamba2,decode_attn,kernel,81,1,32768,0.7539039850234985,939524096,,1246.2118713574857,62.310593567874285,sdpa,ok
zamba2,decode_attn,kernel,81,4,512,0.07248000055551529,58720256,,810.1580511857728,40.50790255928864,sdpa,ok
zamba2,decode_attn,kernel,81,4,2048,0.1884479969739914,234881024,,1246.3970313911962,62.3198515695598,sdpa,ok
zamba2,decode_attn,kernel,81,4,8192,0.6416800022125244,939524096,,1464.1629671495195,73.20814835747598,sdpa,ok
zamba2,decode_attn,kernel,81,4,32768,2.4673919677734375,3758096384,,1523.1047328857474,76.15523664428737,sdpa,ok
zamba2,decode_attn,kernel,81,8,512,0.1711360067129135,117440512,,686.2408107781225,34.312040538906125,sdpa,ok
zamba2,decode_attn,kernel,81,8,2048,0.6269440054893494,469762048,,749.2886827003571,37.464434135017854,sdpa,ok
zamba2,decode_attn,kernel,81,8,8192,2.4520959854125977,1879048192,,766.302870351882,38.3151435175941,sdpa,ok
zamba2,decode_attn,kernel,81,8,32768,9.742671966552734,7516192768,,771.4713985858918,38.57356992929459,sdpa,ok
zamba2,decode_attn,kernel,81,16,512,0.2966879904270172,234881024,,791.6768847365219,39.583844236826096,sdpa,ok
zamba2,decode_attn,kernel,81,16,2048,1.0946240425109863,939524096,,858.3075645267223,42.91537822633612,sdpa,ok
zamba2,decode_attn,kernel,81,16,8192,4.286575794219971,3758096384,,876.7129206177635,43.83564603088818,sdpa,ok
zamba2,decode_attn,kernel,81,16,32768,17.06056022644043,15032385536,,881.1191037386235,44.05595518693117,sdpa,ok
zamba2,decode_attn,kernel,81,32,512,0.5478879809379578,469762048,,857.4052805388978,42.870264026944895,sdpa,ok
zamba2,decode_attn,kernel,81,32,2048,2.0308001041412354,1879048192,,925.2748156592169,46.263740782960845,sdpa,ok
zamba2,decode_attn,kernel,81,32,8192,7.962384223937988,7516192768,,943.9625816352135,47.198129081760676,sdpa,ok
zamba2,decode_attn,kernel,81,32,32768,31.69121551513672,30064771072,,948.678382425569,47.43391912127845,sdpa,ok
zamba2,decode_attn,kernel,94,1,512,0.031536001712083817,14680064,,465.5017504763441,23.275087523817206,sdpa,ok
zamba2,decode_attn,kernel,94,1,2048,0.06159999966621399,58720256,,953.2509142561984,47.662545712809916,sdpa,ok
zamba2,decode_attn,kernel,94,1,8192,0.21009600162506104,234881024,,1117.9699860217736,55.89849930108868,sdpa,ok
zamba2,decode_attn,kernel,94,1,32768,0.7662079930305481,939524096,,1226.1998106857936,61.30999053428968,sdpa,ok
zamba2,decode_attn,kernel,94,4,512,0.06785599887371063,58720256,,865.3657299966433,43.268286499832165,sdpa,ok
zamba2,decode_attn,kernel,94,4,2048,0.18908800184726715,234881024,,1242.1783598396764,62.10891799198382,sdpa,ok
zamba2,decode_attn,kernel,94,4,8192,0.6656479835510254,939524096,,1411.4428635206414,70.57214317603207,sdpa,ok
zamba2,decode_attn,kernel,94,4,32768,2.6342079639434814,3758096384,,1426.6513636888512,71.33256818444255,sdpa,ok
zamba2,decode_attn,kernel,94,8,512,0.13169600069522858,117440512,,891.7545816124008,44.587729080620036,sdpa,ok
zamba2,decode_attn,kernel,94,8,2048,0.4739679992198944,469762048,,991.126086092696,49.5563043046348,sdpa,ok
zamba2,decode_attn,kernel,94,8,8192,1.8462879657745361,1879048192,,1017.7438334825091,50.887191674125454,sdpa,ok
zamba2,decode_attn,kernel,94,8,32768,7.336431980133057,7516192768,,1024.5024813633838,51.225124068169194,sdpa,ok
zamba2,decode_attn,kernel,94,16,512,0.2566080093383789,234881024,,915.330057723458,45.7665028861729,sdpa,ok
zamba2,decode_attn,kernel,94,16,2048,0.9407839775085449,939524096,,998.6608174260349,49.93304087130174,sdpa,ok
zamba2,decode_attn,kernel,94,16,8192,3.6763999462127686,3758096384,,1022.2218580629103,51.11109290314552,sdpa,ok
zamba2,decode_attn,kernel,94,16,32768,14.625807762145996,15032385536,,1027.7986543010836,51.38993271505418,sdpa,ok
zamba2,decode_attn,kernel,94,32,512,0.4689120054244995,469762048,,1001.8127976372261,50.09063988186131,sdpa,ok
zamba2,decode_attn,kernel,94,32,2048,1.726863980293274,1879048192,,1088.1275036386367,54.406375181931836,sdpa,ok
zamba2,decode_attn,kernel,94,32,8192,6.846320152282715,7516192768,,1097.8441850245545,54.89220925122772,sdpa,ok
zamba2,decode_attn,kernel,94,32,32768,27.307647705078125,30064771072,,1100.9652459522963,55.04826229761481,sdpa,ok
zamba2,decode_attn,kernel,108,1,512,0.03518399968743324,14680064,,417.23692958203713,20.861846479101857,sdpa,ok
zamba2,decode_attn,kernel,108,1,2048,0.06716799736022949,58720256,,874.2296675167593,43.711483375837965,sdpa,ok
zamba2,decode_attn,kernel,108,1,8192,0.17980800569057465,234881024,,1306.28791025133,65.3143955125665,sdpa,ok
zamba2,decode_attn,kernel,108,1,32768,0.5859839916229248,939524096,,1603.3272400461324,80.16636200230663,sdpa,ok
zamba2,decode_attn,kernel,108,4,512,0.06292799860239029,58720256,,933.1340151308982,46.65670075654491,sdpa,ok
zamba2,decode_attn,kernel,108,4,2048,0.16952000558376312,234881024,,1385.5652209965315,69.27826104982657,sdpa,ok
zamba2,decode_attn,kernel,108,4,8192,0.5982400178909302,939524096,,1570.4801883903594,78.52400941951797,sdpa,ok
zamba2,decode_attn,kernel,108,4,32768,2.3412959575653076,3758096384,,1605.1351269183458,80.2567563459173,sdpa,ok
zamba2,decode_attn,kernel,108,8,512,0.13116799294948578,117440512,,895.344278426427,44.76721392132135,sdpa,ok
zamba2,decode_attn,kernel,108,8,2048,0.47336000204086304,469762048,,992.399116897603,49.619955844880145,sdpa,ok
zamba2,decode_attn,kernel,108,8,8192,1.8427200317382812,1879048192,,1019.7144219610233,50.985721098051165,sdpa,ok
zamba2,decode_attn,kernel,108,8,32768,7.314208030700684,7516192768,,1027.6153941002915,51.38076970501457,sdpa,ok
zamba2,decode_attn,kernel,108,16,512,0.21671999990940094,234881024,,1083.799483657213,54.189974182860645,sdpa,ok
zamba2,decode_attn,kernel,108,16,2048,0.8046560287475586,939524096,,1167.6095902274697,58.38047951137349,sdpa,ok
zamba2,decode_attn,kernel,108,16,8192,3.174272060394287,3758096384,,1183.9238453723447,59.19619226861723,sdpa,ok
zamba2,decode_attn,kernel,108,16,32768,12.676239967346191,15032385536,,1185.8710133859256,59.29355066929628,sdpa,ok
zamba2,decode_attn,kernel,108,32,512,0.43273600935935974,469762048,,1085.5626475260406,54.278132376302025,sdpa,ok
zamba2,decode_attn,kernel,108,32,2048,1.6337920427322388,1879048192,,1150.1146675054263,57.50573337527132,sdpa,ok
zamba2,decode_attn,kernel,108,32,8192,6.446576118469238,7516192768,,1165.9201147825345,58.29600573912672,sdpa,ok
zamba2,decode_attn,kernel,108,32,32768,25.66307258605957,30064771072,,1171.5187638261007,58.575938191305035,sdpa,ok
zamba2,decode_attn,layer,14,1,512,0.543936014175415,14680064,220200960,26.988586189231064,1.3494293094615533,sdpa,ok
zamba2,decode_attn,layer,14,1,2048,0.7195519804954529,58720256,264241152,81.60669081831688,4.080334540915844,sdpa,ok
zamba2,decode_attn,layer,14,1,8192,1.3453439474105835,234881024,440401920,174.5880854127164,8.72940427063582,sdpa,ok
zamba2,decode_attn,layer,14,1,32768,3.846224069595337,939524096,1145044992,244.27180502222996,12.213590251111498,sdpa,ok
zamba2,decode_attn,layer,14,4,512,0.7617279887199402,58720256,264241152,77.0882216087104,3.85441108043552,sdpa,ok
zamba2,decode_attn,layer,14,4,2048,1.3852159976959229,234881024,440401920,169.56274284348842,8.478137142174422,sdpa,ok
zamba2,decode_attn,layer,14,4,8192,3.8799679279327393,939524096,1145044992,242.1473871565175,12.107369357825876,sdpa,ok
zamba2,decode_attn,layer,14,4,32768,13.852383613586426,3758096384,3963617280,271.2960086027402,13.564800430137009,sdpa,ok
zamba2,decode_attn,layer,14,8,512,1.227728009223938,117440512,322961408,95.65678319437836,4.782839159718918,sdpa,ok
zamba2,decode_attn,layer,14,8,2048,3.3915200233459473,469762048,675282944,138.51076943858058,6.92553847192903,sdpa,ok
zamba2,decode_attn,layer,14,8,8192,12.046159744262695,1879048192,2084569088,155.98732142788882,7.799366071394441,sdpa,ok
zamba2,decode_attn,layer,14,8,32768,46.660160064697266,7516192768,7721713664,161.0837330514581,8.054186652572906,sdpa,ok
zamba2,decode_attn,layer,14,16,512,1.980239987373352,234881024,440401920,118.6124032933771,5.930620164668856,sdpa,ok
zamba2,decode_attn,layer,14,16,2048,6.198527812957764,939524096,1145044992,151.57213524733473,7.578606762366737,sdpa,ok
zamba2,decode_attn,layer,14,16,8192,23.082752227783203,3758096384,3963617280,162.80971813563136,8.140485906781567,sdpa,ok
zamba2,decode_attn,layer,14,16,32768,90.5995864868164,15032385536,15237906432,165.92112744562513,8.296056372281257,sdpa,ok
zamba2,decode_attn,layer,14,32,512,3.579087972640991,469762048,675282944,131.25188639980954,6.562594319990477,sdpa,ok
zamba2,decode_attn,layer,14,32,2048,12.004655838012695,1879048192,2084569088,156.52661911805927,7.8263309559029635,sdpa,ok
zamba2,decode_attn,layer,14,32,8192,45.71964645385742,7516192768,7721713664,164.3974385406878,8.21987192703439,sdpa,ok
zamba2,decode_attn,layer,14,32,32768,180.53590393066406,30064771072,30270291968,166.53070340815177,8.326535170407588,sdpa,ok
zamba2,decode_attn,layer,27,1,512,0.2921920120716095,14680064,220200960,50.241154424174525,2.512057721208726,sdpa,ok
zamba2,decode_attn,layer,27,1,2048,0.38784000277519226,58720256,264241152,151.40329924666545,7.570164962333273,sdpa,ok
zamba2,decode_attn,layer,27,1,8192,0.7019680142402649,234881024,440401920,334.6035990745392,16.73017995372696,sdpa,ok
zamba2,decode_attn,layer,27,1,32768,1.9484319686889648,939524096,1145044992,482.1949706728403,24.109748533642016,sdpa,ok
zamba2,decode_attn,layer,27,4,512,0.403439998626709,58720256,264241152,145.54891978951275,7.277445989475638,sdpa,ok
zamba2,decode_attn,layer,27,4,2048,0.7159839868545532,234881024,440401920,328.0534597315153,16.402672986575766,sdpa,ok
zamba2,decode_attn,layer,27,4,8192,1.96452796459198,939524096,1145044992,478.24419551855715,23.912209775927856,sdpa,ok
zamba2,decode_attn,layer,27,4,32768,6.966000080108643,3758096384,3963617280,539.4912921019358,26.97456460509679,sdpa,ok
zamba2,decode_attn,layer,27,8,512,0.6521599888801575,117440512,322961408,180.07929649542046,9.003964824771023,sdpa,ok
zamba2,decode_attn,layer,27,8,2048,1.790544033050537,469762048,675282944,262.3571603540348,13.117858017701742,sdpa,ok
zamba2,decode_attn,layer,27,8,8192,6.342912197113037,1879048192,2084569088,296.24376526215275,14.812188263107636,sdpa,ok
zamba2,decode_attn,layer,27,8,32768,24.55780792236328,7516192768,7721713664,306.06122467288566,15.303061233644282,sdpa,ok
zamba2,decode_attn,layer,27,16,512,1.0292799472808838,234881024,440401920,228.1993588046678,11.409967940233392,sdpa,ok
zamba2,decode_attn,layer,27,16,2048,3.192847967147827,939524096,1145044992,294.2589517781761,14.712947588908804,sdpa,ok
zamba2,decode_attn,layer,27,16,8192,11.846367835998535,3758096384,3963617280,317.2361719665637,15.861808598328183,sdpa,ok
zamba2,decode_attn,layer,27,16,32768,46.46516799926758,15032385536,15237906432,323.51944872419165,16.17597243620958,sdpa,ok
zamba2,decode_attn,layer,27,32,512,1.8185280561447144,469762048,675282944,258.3199343076934,12.91599671538467,sdpa,ok
zamba2,decode_attn,layer,27,32,2048,6.045519828796387,1879048192,2084569088,310.8166452534989,15.540832262674945,sdpa,ok
zamba2,decode_attn,layer,27,32,8192,22.965152740478516,7516192768,7721713664,327.28686166114255,16.36434308305713,sdpa,ok
zamba2,decode_attn,layer,27,32,32768,90.64262390136719,30064771072,30270291968,331.6846951023284,16.58423475511642,sdpa,ok
zamba2,decode_attn,layer,40,1,512,0.27990400791168213,14680064,220200960,52.44678027129925,2.6223390135649622,sdpa,ok
zamba2,decode_attn,layer,40,1,2048,0.3377760052680969,58720256,264241152,173.8437754138072,8.692188770690361,sdpa,ok
zamba2,decode_attn,layer,40,1,8192,0.5617920160293579,234881024,440401920,418.0924920579962,20.90462460289981,sdpa,ok
zamba2,decode_attn,layer,40,1,32768,1.4531840085983276,939524096,1145044992,646.5279623509072,32.32639811754536,sdpa,ok
zamba2,decode_attn,layer,40,4,512,0.3235360085964203,58720256,264241152,181.4952723647148,9.07476361823574,sdpa,ok
zamba2,decode_attn,layer,40,4,2048,0.5464800000190735,234881024,440401920,429.80717316608485,21.490358658304242,sdpa,ok
zamba2,decode_attn,layer,40,4,8192,1.4380160570144653,939524096,1145044992,653.3474305916941,32.667371529584706,sdpa,ok
zamba2,decode_attn,layer,40,4,32768,5.006159782409668,3758096384,3963617280,750.6944539015643,37.534722695078216,sdpa,ok
zamba2,decode_attn,layer,40,8,512,0.48500800132751465,117440512,322961408,242.14139081943753,12.107069540971876,sdpa,ok
zamba2,decode_attn,layer,40,8,2048,1.282256007194519,469762048,675282944,366.35589567469015,18.317794783734506,sdpa,ok
zamba2,decode_attn,layer,40,8,8192,4.472544193267822,1879048192,2084569088,420.1295975629234,21.00647987814617,sdpa,ok
zamba2,decode_attn,layer,40,8,32768,17.234304428100586,7516192768,7721713664,436.11813864357794,21.8059069321789,sdpa,ok
zamba2,decode_attn,layer,40,16,512,0.738431990146637,234881024,440401920,318.080780808748,15.904039040437398,sdpa,ok
zamba2,decode_attn,layer,40,16,2048,2.2242400646209717,939524096,1145044992,422.40228963778804,21.120114481889402,sdpa,ok
zamba2,decode_attn,layer,40,16,8192,8.172592163085938,3758096384,3963617280,459.8414198342864,22.99207099171432,sdpa,ok
zamba2,decode_attn,layer,40,16,32768,31.974416732788086,15032385536,15237906432,470.13791249505664,23.506895624752833,sdpa,ok
zamba2,decode_attn,layer,40,32,512,1.3026399612426758,469762048,675282944,360.6230900147286,18.03115450073643,sdpa,ok
zamba2,decode_attn,layer,40,32,2048,4.273856163024902,1879048192,2084569088,439.6610742908269,21.983053714541345,sdpa,ok
zamba2,decode_attn,layer,40,32,8192,16.165952682495117,7516192768,7721713664,464.93967387017744,23.24698369350887,sdpa,ok
