"# value_kind: measured=solo_prefill_ms,solo_decode_ms,prefill_stream_ms,decode_stream_ms,concurrent_ms; derived=overlap_ratio,speedup_vs_seq,decode_inflation_pct,combined_tok_per_ms; metadata=model,device,config_status,prefill_layer,decode_layer,decode_batch,context_len,prefill_tokens,chunk,prefill_mode,prefill_batch,n_chunks,backend,prefill_sm_frac,prefill_sm,decode_sm,status"
model__metadata,device__metadata,config_status__metadata,prefill_layer__metadata,decode_layer__metadata,decode_batch__metadata,context_len__metadata,prefill_tokens__metadata,chunk__metadata,prefill_mode__metadata,prefill_batch__metadata,n_chunks__metadata,backend__metadata,prefill_sm_frac__metadata,prefill_sm__metadata,decode_sm__metadata,status__metadata,solo_prefill_ms__measured,solo_decode_ms__measured,prefill_stream_ms__measured,decode_stream_ms__measured,concurrent_ms__measured,overlap_ratio__derived,speedup_vs_seq__derived,decode_inflation_pct__derived,combined_tok_per_ms__derived
falcon_h1_3b,a100_sxm4_80gb,verified,ssm,attn,128,4096,4096,256,full,1,16,sequential,,108,108,ok,8.6963,1.7347,8.6963,1.7347,10.431,1.0,1.0,0.0,404.9477
falcon_h1_3b,a100_sxm4_80gb,verified,ssm,attn,128,4096,4096,256,full,1,16,two_stream,,108,108,ok,8.6963,1.7347,8.7629,1.748,8.7629,0.8401,1.1904,0.7674,482.0333
falcon_h1_3b,a100_sxm4_80gb,verified,ssm,attn,128,4096,4096,256,full,1,16,green_ctx,0.5,54,54,ok,8.6963,1.7347,8.8832,3.4063,8.8832,0.8516,1.1742,96.3695,475.5043
falcon_h1_3b,a100_sxm4_80gb,verified,ssm,attn,128,4096,4096,256,full,1,16,green_ctx,0.7,76,32,ok,8.6963,1.7347,8.8433,5.6786,8.8433,0.8478,1.1795,227.3613,477.6517
falcon_h1_3b,a100_sxm4_80gb,verified,ssm,attn,128,4096,4096,256,full,1,16,green_ctx_protect,,,,failed:no_room(decode_floor=108),,,,,,,,,
falcon_h1_3b,a100_sxm4_80gb,verified,ssm,attn,256,4096,4096,256,full,1,16,sequential,,108,108,ok,8.6661,3.7033,8.6661,3.7033,12.3694,1.0,1.0,0.0,351.8357
falcon_h1_3b,a100_sxm4_80gb,verified,ssm,attn,256,4096,4096,256,full,1,16,two_stream,,108,108,ok,8.6661,3.7033,8.7404,3.4427,8.7404,0.7066,1.4152,-7.0372,497.9205
falcon_h1_3b,a100_sxm4_80gb,verified,ssm,attn,256,4096,4096,256,full,1,16,green_ctx,0.5,54,54,ok,8.6661,3.7033,8.8817,6.7502,8.8817,0.718,1.3927,82.2757,489.9983
falcon_h1_3b,a100_sxm4_80gb,verified,ssm,attn,256,4096,4096,256,full,1,16,green_ctx,0.7,76,32,ok,8.6661,3.7033,8.8581,11.266,11.266,0.9108,1.0979,204.2168,386.2934
falcon_h1_3b,a100_sxm4_80gb,verified,ssm,attn,256,4096,4096,256,full,1,16,green_ctx_protect,,,,failed:no_room(decode_floor=108),,,,,,,,,
falcon_h1_3b,a100_sxm4_80gb,verified,ssm,attn,512,4096,4096,256,full,1,16,sequential,,108,108,ok,8.6743,7.552,8.6743,7.552,16.2263,1.0,1.0,0.0,283.9833
falcon_h1_3b,a100_sxm4_80gb,verified,ssm,attn,512,4096,4096,256,full,1,16,two_stream,,108,108,ok,8.6743,7.552,8.7828,6.825,8.7828,0.5413,1.8475,-9.6271,524.659
falcon_h1_3b,a100_sxm4_80gb,verified,ssm,attn,512,4096,4096,256,full,1,16,green_ctx,0.5,54,54,ok,8.6743,7.552,8.8812,13.3084,13.3084,0.8202,1.2193,76.2237,346.2471
falcon_h1_3b,a100_sxm4_80gb,verified,ssm,attn,512,4096,4096,256,full,1,16,green_ctx,0.7,76,32,ok,8.6743,7.552,8.8975,22.3918,22.3918,1.38,0.7247,196.5017,205.7895
falcon_h1_3b,a100_sxm4_80gb,verified,ssm,attn,512,4096,4096,256,full,1,16,green_ctx_protect,,,,failed:no_room(decode_floor=108),,,,,,,,,
falcon_h1_3b,a100_sxm4_80gb,verified,ssm,ssm,1,4096,4096,256,full,1,16,sequential,,108,108,ok,8.6779,0.5294,8.6779,0.5294,9.2073,1.0,1.0,0.0,444.9732
falcon_h1_3b,a100_sxm4_80gb,verified,ssm,ssm,1,4096,4096,256,full,1,16,two_stream,,108,108,ok,8.6779,0.5294,8.6892,0.5207,8.6892,0.9437,1.0596,-1.6441,471.5074
falcon_h1_3b,a100_sxm4_80gb,verified,ssm,ssm,1,4096,4096,256,full,1,16,green_ctx,0.5,54,54,ok,8.6779,0.5294,8.7685,0.5268,8.7685,0.9523,1.05,-0.4836,467.2401
falcon_h1_3b,a100_sxm4_80gb,verified,ssm,ssm,1,4096,4096,256,full,1,16,green_ctx,0.7,76,32,ok,8.6779,0.5294,8.7045,0.5202,8.7045,0.9454,1.0578,-1.7408,470.6754
falcon_h1_3b,a100_sxm4_80gb,verified,ssm,ssm,1,4096,4096,256,full,1,16,green_ctx_protect,0.87,94,14,ok,8.6779,0.5294,8.7762,0.5233,8.7762,0.9532,1.0491,-1.1605,466.8312
falcon_h1_3b,a100_sxm4_80gb,verified,ssm,ssm,2,4096,4096,256,full,1,16,sequential,,108,108,ok,8.6697,0.5304,8.6697,0.5304,9.2001,1.0,1.0,0.0,445.4286
falcon_h1_3b,a100_sxm4_80gb,verified,ssm,ssm,2,4096,4096,256,full,1,16,two_stream,,108,108,ok,8.6697,0.5304,8.6431,0.5181,8.6431,0.9395,1.0645,-2.3166,474.137
falcon_h1_3b,a100_sxm4_80gb,verified,ssm,ssm,2,4096,4096,256,full,1,16,green_ctx,0.5,54,54,ok,8.6697,0.5304,8.8212,0.5274,8.8212,0.9588,1.043,-0.5791,464.5601
falcon_h1_3b,a100_sxm4_80gb,verified,ssm,ssm,2,4096,4096,256,full,1,16,green_ctx,0.7,76,32,ok,8.6697,0.5304,8.8161,0.5294,8.8161,0.9583,1.0436,-0.1931,464.8299
falcon_h1_3b,a100_sxm4_80gb,verified,ssm,ssm,2,4096,4096,256,full,1,16,green_ctx_protect,0.75,82,26,ok,8.6697,0.5304,8.7624,0.5248,8.7624,0.9524,1.05,-1.0618,467.6818
falcon_h1_3b,a100_sxm4_80gb,verified,ssm,ssm,4,4096,4096,256,full,1,16,sequential,,108,108,ok,8.7214,0.5238,8.7214,0.5238,9.2452,1.0,1.0,0.0,443.4741
falcon_h1_3b,a100_sxm4_80gb,verified,ssm,ssm,4,4096,4096,256,full,1,16,two_stream,,108,108,ok,8.7214,0.5238,8.7347,0.5248,8.7347,0.9448,1.0584,0.1955,469.3911
falcon_h1_3b,a100_sxm4_80gb,verified,ssm,ssm,4,4096,4096,256,full,1,16,green_ctx,0.5,54,54,ok,8.7214,0.5238,8.8233,0.5284,8.8233,0.9544,1.0478,0.8798,464.679
falcon_h1_3b,a100_sxm4_80gb,verified,ssm,ssm,4,4096,4096,256,full,1,16,green_ctx,0.7,76,32,ok,8.7214,0.5238,8.8566,0.5386,8.8566,0.958,1.0439,2.8348,462.9328
falcon_h1_3b,a100_sxm4_80gb,verified,ssm,ssm,4,4096,4096,256,full,1,16,green_ctx_protect,0.75,82,26,ok,8.7214,0.5238,8.8709,0.5473,8.8709,0.9595,1.0422,4.4966,462.1847
falcon_h1_3b,a100_sxm4_80gb,verified,ssm,ssm,8,4096,4096,256,full,1,16,sequential,,108,108,ok,8.6861,0.5222,8.6861,0.5222,9.2083,1.0,1.0,0.0,445.6839
falcon_h1_3b,a100_sxm4_80gb,verified,ssm,ssm,8,4096,4096,256,full,1,16,two_stream,,108,108,ok,8.6861,0.5222,8.6963,0.5243,8.6963,0.9444,1.0589,0.3922,471.9238
falcon_h1_3b,a100_sxm4_80gb,verified,ssm,ssm,8,4096,4096,256,full,1,16,green_ctx,0.5,54,54,ok,8.6861,0.5222,8.8202,0.5489,8.8202,0.9579,1.044,5.098,465.2943
falcon_h1_3b,a100_sxm4_80gb,verified,ssm,ssm,8,4096,4096,256,full,1,16,green_ctx,0.7,76,32,ok,8.6861,0.5222,8.8407,0.5719,8.8407,0.9601,1.0416,9.5098,464.2164
falcon_h1_3b,a100_sxm4_80gb,verified,ssm,ssm,8,4096,4096,256,full,1,16,green_ctx_protect,0.63,68,40,ok,8.6861,0.5222,8.7951,0.5606,8.7951,0.9551,1.047,7.3529,466.6216
