# value_kind: latency_ms,latency_std_ms=measured(CUDA event); read_bytes,write_bytes,achieved_bw_GBs,theoretical_bw_GBs,bw_util_pct=derived; rest=metadata
model,device,layer_type,seq_len,batch_size,sm_count,sm_ratio_pct,prefill_chunk_tokens,n_kernel_calls,n_chunks,n_blocks_per_call,cooperative_safe,latency_ms,latency_std_ms,read_bytes,write_bytes,achieved_bw_GBs,theoretical_bw_GBs,bw_util_pct,state_passing_active,status
falcon_h1,a100_sxm4_80gb,attn_chunked,2048,4,94,87.04,512,4,4,192,True,2.9455360174179077,0.004011241853878658,209715200,109051904,108.22,2039.0,5.308,True,ok
falcon_h1,a100_sxm4_80gb,attn_chunked,2048,4,108,100.0,512,4,4,192,True,2.247167944908142,0.005222551312429242,209715200,109051904,141.853,2039.0,6.957,True,ok
falcon_h1,a100_sxm4_80gb,attn_chunked,2048,8,14,12.96,512,4,4,384,True,21.15839958190918,0.005793773811550182,331350016,218103808,25.969,2039.0,1.274,True,ok
falcon_h1,a100_sxm4_80gb,attn_chunked,2048,8,27,25.0,512,4,4,384,True,11.015168190002441,0.004909646044152223,331350016,218103808,49.882,2039.0,2.446,True,ok
falcon_h1,a100_sxm4_80gb,attn_chunked,2048,8,40,37.04,512,4,4,384,True,9.063424110412598,0.36879457202957133,331350016,218103808,60.623,2039.0,2.973,True,ok
falcon_h1,a100_sxm4_80gb,attn_chunked,2048,8,54,50.0,512,4,4,384,True,6.850560188293457,0.006895313753840549,331350016,218103808,80.206,2039.0,3.934,True,ok
falcon_h1,a100_sxm4_80gb,attn_chunked,2048,8,68,62.96,512,4,4,384,True,5.643776178359985,0.22639200944802376,331350016,218103808,97.356,2039.0,4.775,True,ok
falcon_h1,a100_sxm4_80gb,attn_chunked,2048,8,81,75.0,512,4,4,384,True,5.159424066543579,0.21248553847897136,331350016,218103808,106.495,2039.0,5.223,True,ok
falcon_h1,a100_sxm4_80gb,attn_chunked,2048,8,94,87.04,512,4,4,384,True,4.883968114852905,0.005655150383454598,331350016,218103808,112.502,2039.0,5.517,True,ok
falcon_h1,a100_sxm4_80gb,attn_chunked,2048,8,108,100.0,512,4,4,384,True,4.083711862564087,0.004471329179047005,331350016,218103808,134.548,2039.0,6.599,True,ok
falcon_h1,a100_sxm4_80gb,attn_chunked,2048,16,14,12.96,512,4,4,768,True,41.77305603027344,0.007772459018438395,574619648,436207616,24.198,2039.0,1.187,True,ok
falcon_h1,a100_sxm4_80gb,attn_chunked,2048,16,27,25.0,512,4,4,768,True,21.63711929321289,0.0040154072513904765,574619648,436207616,46.717,2039.0,2.291,True,ok
falcon_h1,a100_sxm4_80gb,attn_chunked,2048,16,40,37.04,512,4,4,768,True,15.4137601852417,0.016075645361367595,574619648,436207616,65.58,2039.0,3.216,True,ok
falcon_h1,a100_sxm4_80gb,attn_chunked,2048,16,54,50.0,512,4,4,768,True,12.083712100982666,0.43788933193568624,574619648,436207616,83.652,2039.0,4.103,True,ok
