# value_kind: latency_ms,latency_std_ms=measured(CUDA event); read_bytes,write_bytes,achieved_bw_GBs,theoretical_bw_GBs,bw_util_pct=derived; rest=metadata
model,device,layer_type,seq_len,batch_size,sm_count,sm_ratio_pct,prefill_chunk_tokens,n_kernel_calls,n_chunks,n_blocks_per_call,cooperative_safe,latency_ms,latency_std_ms,read_bytes,write_bytes,achieved_bw_GBs,theoretical_bw_GBs,bw_util_pct,state_passing_active,status
nemotron_h,a100_sxm4_80gb,ssm_chunked,512,32,14,12.96,512,1,1,16384,False,14.545407772064209,0.009836276872281958,339739392,268435456,41.812,2039.0,2.051,True,ok
nemotron_h,a100_sxm4_80gb,ssm_chunked,512,32,27,25.0,512,1,1,16384,False,7.5540478229522705,0.006177994755505728,339739392,268435456,80.51,2039.0,3.948,True,ok
nemotron_h,a100_sxm4_80gb,ssm_chunked,512,32,40,37.04,512,1,1,16384,False,5.571584224700928,0.008109012815443331,339739392,268435456,109.157,2039.0,5.353,True,ok
nemotron_h,a100_sxm4_80gb,ssm_chunked,512,32,54,50.0,512,1,1,16384,False,4.380160093307495,0.05729766974866997,339739392,268435456,138.848,2039.0,6.81,True,ok
nemotron_h,a100_sxm4_80gb,ssm_chunked,512,32,68,62.96,512,1,1,16384,False,3.70739209651947,0.022840221951919565,339739392,268435456,164.044,2039.0,8.045,True,ok
nemotron_h,a100_sxm4_80gb,ssm_chunked,512,32,81,75.0,512,1,1,16384,False,3.2686080932617188,0.004631273666432375,339739392,268435456,186.065,2039.0,9.125,True,ok
nemotron_h,a100_sxm4_80gb,ssm_chunked,512,32,94,87.04,512,1,1,16384,False,3.0172160863876343,0.004044438321191648,339739392,268435456,201.568,2039.0,9.886,True,ok
nemotron_h,a100_sxm4_80gb,ssm_chunked,512,32,108,100.0,512,1,1,16384,False,2.8139519691467285,0.0039937762766334055,339739392,268435456,216.128,2039.0,10.6,True,ok
nemotron_h,a100_sxm4_80gb,ssm_chunked,2048,1,14,12.96,512,4,4,512,False,2.3797760009765625,0.010967890896775379,42470400,33554432,31.946,2039.0,1.567,True,ok
nemotron_h,a100_sxm4_80gb,ssm_chunked,2048,1,27,25.0,512,4,4,512,False,2.2236160039901733,0.008361631195031747,42470400,33554432,34.19,2039.0,1.677,True,ok
nemotron_h,a100_sxm4_80gb,ssm_chunked,2048,1,40,37.04,512,4,4,512,False,2.185215950012207,0.007353393266037803,42470400,33554432,34.791,2039.0,1.706,True,ok
nemotron_h,a100_sxm4_80gb,ssm_chunked,2048,1,54,50.0,512,4,4,512,False,2.1550079584121704,0.0055502524122138875,42470400,33554432,35.278,2039.0,1.73,True,ok
nemotron_h,a100_sxm4_80gb,ssm_chunked,2048,1,68,62.96,512,4,4,512,False,2.133504033088684,0.01645531692716452,42470400,33554432,35.634,2039.0,1.748,True,ok
nemotron_h,a100_sxm4_80gb,ssm_chunked,2048,1,81,75.0,512,4,4,512,False,2.143744111061096,0.008166326390595254,42470400,33554432,35.464,2039.0,1.739,True,ok
nemotron_h,a100_sxm4_80gb,ssm_chunked,2048,1,94,87.04,512,4,4,512,False,2.116607904434204,0.010831060996952475,42470400,33554432,35.918,2039.0,1.762,True,ok
nemotron_h,a100_sxm4_80gb,ssm_chunked,2048,1,108,100.0,512,4,4,512,False,2.1201919317245483,0.01058076772009983,42470400,33554432,35.858,2039.0,1.759,True,ok
nemotron_h,a100_sxm4_80gb,ssm_chunked,2048,4,14,12.96,512,4,4,2048,False,7.439359903335571,0.005249225500287326,169872384,134217728,40.876,2039.0,2.005,True,ok
nemotron_h,a100_sxm4_80gb,ssm_chunked,2048,4,27,25.0,512,4,4,2048,False,3.9577600955963135,0.002128907585978729,169872384,134217728,76.834,2039.0,3.768,True,ok
nemotron_h,a100_sxm4_80gb,ssm_chunked,2048,4,40,37.04,512,4,4,2048,False,3.0105600357055664,0.0047493555722126985,169872384,134217728,101.008,2039.0,4.954,True,ok
nemotron_h,a100_sxm4_80gb,ssm_chunked,2048,4,54,50.0,512,4,4,2048,False,2.4560641050338745,0.00417479835686177,169872384,134217728,123.812,2039.0,6.072,True,ok
nemotron_h,a100_sxm4_80gb,ssm_chunked,2048,4,68,62.96,512,4,4,2048,False,2.331136107444763,0.00971508504508015,169872384,134217728,130.447,2039.0,6.398,True,ok
nemotron_h,a100_sxm4_80gb,ssm_chunked,2048,4,81,75.0,512,4,4,2048,False,2.2952960729599,0.011707807363833702,169872384,134217728,132.484,2039.0,6.498,True,ok
nemotron_h,a100_sxm4_80gb,ssm_chunked,2048,4,94,87.04,512,4,4,2048,False,2.257408022880554,0.01706974425346322,169872384,134217728,134.708,2039.0,6.607,True,ok
nemotron_h,a100_sxm4_80gb,ssm_chunked,2048,4,108,100.0,512,4,4,2048,False,2.234368085861206,0.01334433870446158,169872384,134217728,136.097,2039.0,6.675,True,ok
nemotron_h,a100_sxm4_80gb,ssm_chunked,2048,8,14,12.96,512,4,4,4096,False,14.517759799957275,0.0049699916990616645,339741696,268435456,41.892,2039.0,2.055,True,ok
nemotron_h,a100_sxm4_80gb,ssm_chunked,2048,8,27,25.0,512,4,4,4096,False,7.556096076965332,0.006283719767152749,339741696,268435456,80.488,2039.0,3.947,True,ok
nemotron_h,a100_sxm4_80gb,ssm_chunked,2048,8,40,37.04,512,4,4,4096,False,5.5608320236206055,0.003807044667881125,339741696,268435456,109.368,2039.0,5.364,True,ok
nemotron_h,a100_sxm4_80gb,ssm_chunked,2048,8,54,50.0,512,4,4,4096,False,4.3873279094696045,0.0034809415763683996,339741696,268435456,138.621,2039.0,6.798,True,ok
nemotron_h,a100_sxm4_80gb,ssm_chunked,2048,8,68,62.96,512,4,4,4096,False,3.7227519750595093,0.004783576796062412,339741696,268435456,163.368,2039.0,8.012,True,ok
nemotron_h,a100_sxm4_80gb,ssm_chunked,2048,8,81,75.0,512,4,4,4096,False,3.3177599906921387,0.004971098208475445,339741696,268435456,183.31,2039.0,8.99,True,ok
nemotron_h,a100_sxm4_80gb,ssm_chunked,2048,8,94,87.04,512,4,4,4096,False,3.082240104675293,0.005181019879725108,339741696,268435456,197.317,2039.0,9.677,True,ok
nemotron_h,a100_sxm4_80gb,ssm_chunked,2048,8,108,100.0,512,4,4,4096,False,2.8692479133605957,0.006771849427900199,339741696,268435456,211.964,2039.0,10.395,True,ok
nemotron_h,a100_sxm4_80gb,ssm_chunked,2048,16,14,12.96,512,4,4,8192,False,28.74470329284668,0.049303763350213366,679480320,536870912,42.316,2039.0,2.075,True,ok
nemotron_h,a100_sxm4_80gb,ssm_chunked,2048,16,27,25.0,512,4,4,8192,False,14.771712303161621,0.003289958444462488,679480320,536870912,82.343,2039.0,4.038,True,ok
nemotron_h,a100_sxm4_80gb,ssm_chunked,2048,16,40,37.04,512,4,4,8192,False,10.835455894470215,0.028010430580229548,679480320,536870912,112.257,2039.0,5.505,True,ok
nemotron_h,a100_sxm4_80gb,ssm_chunked,2048,16,54,50.0,512,4,4,8192,False,8.485375881195068,0.005239130063049991,679480320,536870912,143.347,2039.0,7.03,True,ok
nemotron_h,a100_sxm4_80gb,ssm_chunked,2048,16,68,62.96,512,4,4,8192,False,7.126016139984131,0.006830081907062673,679480320,536870912,170.692,2039.0,8.371,True,ok
nemotron_h,a100_sxm4_80gb,ssm_chunked,2048,16,81,75.0,512,4,4,8192,False,6.290431976318359,0.00449728433032816,679480320,536870912,193.365,2039.0,9.483,True,ok
nemotron_h,a100_sxm4_80gb,ssm_chunked,2048,16,94,87.04,512,4,4,8192,False,5.779455900192261,0.00613359361320899,679480320,536870912,210.461,2039.0,10.322,True,ok
nemotron_h,a100_sxm4_80gb,ssm_chunked,2048,16,108,100.0,512,4,4,8192,False,5.365247964859009,0.00556805279143154,679480320,536870912,226.709,2039.0,11.119,True,ok
nemotron_h,a100_sxm4_80gb,ssm_chunked,2048,32,14,12.96,512,4,4,16384,False,57.6046085357666,0.018533871292618936,1358957568,1073741824,42.231,2039.0,2.071,True,ok
nemotron_h,a100_sxm4_80gb,ssm_chunked,2048,32,27,25.0,512,4,4,16384,False,29.54649543762207,0.010267871799583906,1358957568,1073741824,82.335,2039.0,4.038,True,ok
nemotron_h,a100_sxm4_80gb,ssm_chunked,2048,32,40,37.04,512,4,4,16384,False,21.614591598510742,0.009916813990168433,1358957568,1073741824,112.549,2039.0,5.52,True,ok
nemotron_h,a100_sxm4_80gb,ssm_chunked,2048,32,54,50.0,512,4,4,16384,False,16.82534408569336,0.009345364797154579,1358957568,1073741824,144.585,2039.0,7.091,True,ok
nemotron_h,a100_sxm4_80gb,ssm_chunked,2048,32,68,62.96,512,4,4,16384,False,14.098944187164307,0.005995121061527723,1358957568,1073741824,172.545,2039.0,8.462,True,ok
nemotron_h,a100_sxm4_80gb,ssm_chunked,2048,32,81,75.0,512,4,4,16384,False,12.376575946807861,0.005428145823134875,1358957568,1073741824,196.557,2039.0,9.64,True,ok
nemotron_h,a100_sxm4_80gb,ssm_chunked,2048,32,94,87.04,512,4,4,16384,False,11.37663984298706,0.006349960659267222,1358957568,1073741824,213.833,2039.0,10.487,True,ok
nemotron_h,a100_sxm4_80gb,ssm_chunked,2048,32,108,100.0,512,4,4,16384,False,10.558976173400879,0.006293854653630646,1358957568,1073741824,230.392,2039.0,11.299,True,ok
nemotron_h,a100_sxm4_80gb,ssm_chunked,4096,1,14,12.96,512,8,8,512,False,4.361215829849243,0.022107463778414663,84940800,67108864,34.864,2039.0,1.71,True,ok
nemotron_h,a100_sxm4_80gb,ssm_chunked,4096,1,27,25.0,512,8,8,512,False,4.195327997207642,0.08686815398593281,84940800,67108864,36.243,2039.0,1.777,True,ok
nemotron_h,a100_sxm4_80gb,ssm_chunked,4096,1,40,37.04,512,8,8,512,False,4.18560004234314,0.018889369657124934,84940800,67108864,36.327,2039.0,1.782,True,ok
nemotron_h,a100_sxm4_80gb,ssm_chunked,4096,1,54,50.0,512,8,8,512,False,4.1303040981292725,0.017770701403510395,84940800,67108864,36.813,2039.0,1.805,True,ok
nemotron_h,a100_sxm4_80gb,ssm_chunked,4096,1,68,62.96,512,8,8,512,False,4.124672174453735,0.022118060978912415,84940800,67108864,36.863,2039.0,1.808,True,ok
nemotron_h,a100_sxm4_80gb,ssm_chunked,4096,1,81,75.0,512,8,8,512,False,4.112895965576172,0.01738592848001882,84940800,67108864,36.969,2039.0,1.813,True,ok
nemotron_h,a100_sxm4_80gb,ssm_chunked,4096,1,94,87.04,512,8,8,512,False,4.116991996765137,0.02442003196058893,84940800,67108864,36.932,2039.0,1.811,True,ok
