sm_count,sm_ratio,seq_len,batch_size,latency_ms,latency_p99_ms,achieved_bandwidth_GBs,theoretical_bw_GBs,bw_utilization_pct,model_name,layer_type,error
81,0.75,1024,64,48.87910461425781,49.588714027404784,19.564624179327772,1000.0,1.9564624179327774,falcon_h1,mlp,
81,0.75,2048,1,1.7203199863433838,1.7223680019378662,102.40000081289382,1000.0,10.240000081289383,falcon_h1,mlp,
81,0.75,2048,4,6.231040000915527,6.364170298576355,40.38783894229917,1000.0,4.038783894229917,falcon_h1,mlp,
81,0.75,2048,16,24.388608932495117,24.756244163513184,22.70109498792796,1000.0,2.270109498792796,falcon_h1,mlp,
81,0.75,2048,32,48.97689628601074,49.2713268661499,19.52555969278821,1000.0,1.952555969278821,falcon_h1,mlp,
81,0.75,2048,64,97.98041534423828,98.94275001525878,17.979181592677246,1000.0,1.7979181592677247,falcon_h1,mlp,
81,0.75,4096,1,3.1283199787139893,3.1631667256355285,64.35613791743985,1000.0,6.435613791743985,falcon_h1,mlp,
81,0.75,4096,4,12.194815635681152,12.521482219696045,28.891091634803608,1000.0,2.889109163480361,falcon_h1,mlp,
81,0.75,4096,16,48.99020767211914,49.744088630676266,19.52025430062101,1000.0,1.9520254300621007,falcon_h1,mlp,
81,0.75,4096,32,98.39616012573242,100.43071571350097,17.903215712371146,1000.0,1.7903215712371146,falcon_h1,mlp,
81,0.75,4096,64,199.04460906982422,202.1603968811035,16.942033405270656,1000.0,1.6942033405270656,falcon_h1,mlp,
81,0.75,8192,1,6.298624038696289,6.57919979095459,39.954478701048025,1000.0,3.995447870104803,falcon_h1,mlp,
81,0.75,8192,4,24.651775360107422,24.997888565063477,22.458752763743643,1000.0,2.245875276374364,falcon_h1,mlp,
81,0.75,8192,16,99.32185363769531,101.01635772705077,17.7363552479192,1000.0,1.7736355247919198,falcon_h1,mlp,
81,0.75,8192,32,199.79366302490234,202.94933547973633,16.87851538904758,1000.0,1.687851538904758,falcon_h1,mlp,
81,0.75,8192,64,397.0390930175781,403.25467895507813,16.606540776346392,1000.0,1.6606540776346392,falcon_h1,mlp,
81,0.75,16384,1,12.324864387512207,12.462080001831055,28.586240377377216,1000.0,2.8586240377377217,falcon_h1,mlp,
81,0.75,16384,4,49.326080322265625,49.722386817932126,19.38733638983937,1000.0,1.9387336389839371,falcon_h1,mlp,
81,0.75,16384,16,199.81158447265625,202.9946437072754,16.87700152571224,1000.0,1.687700152571224,falcon_h1,mlp,
81,0.75,16384,32,399.90220642089844,405.50127044677737,16.487645684706163,1000.0,1.6487645684706163,falcon_h1,mlp,
81,0.75,16384,64,806.2463989257812,814.0168988037109,16.16862642657213,1000.0,1.6168626426572126,falcon_h1,mlp,
94,0.8703703703703703,512,1,0.681984007358551,0.6840320229530334,230.6306281421452,1000.0,23.063062814214522,falcon_h1,mlp,
94,0.8703703703703703,512,4,1.6721919775009155,1.6793702721595765,105.3472151345156,1000.0,10.534721513451558,falcon_h1,mlp,
94,0.8703703703703703,512,16,5.76204776763916,6.17471981048584,43.67513949005494,1000.0,4.3675139490054935,falcon_h1,mlp,
94,0.8703703703703703,512,32,11.324416160583496,11.485193958282471,31.111673308714437,1000.0,3.1111673308714436,falcon_h1,mlp,
94,0.8703703703703703,512,64,22.450176239013672,22.874141902923583,24.661192950364295,1000.0,2.4661192950364295,falcon_h1,mlp,
94,0.8703703703703703,1024,1,1.0096640586853027,1.0106879472732544,162.0121609686661,1000.0,16.20121609686661,falcon_h1,mlp,
94,0.8703703703703703,1024,4,3.0197761058807373,3.0658559799194336,66.6693771130697,1000.0,6.66693771130697,falcon_h1,mlp,
