sm_count,sm_ratio,seq_len,batch_size,latency_ms,latency_p99_ms,achieved_bandwidth_GBs,theoretical_bw_GBs,bw_utilization_pct,model_name,layer_type,n_blocks,waves,analytical
14,0.12962962962962962,512,1,3.993600010871887,4.075571238994598,202.17519977012572,1000.0,20.21751997701257,zamba2,ssm,128,10,True
14,0.12962962962962962,512,4,12.71521258354187,12.73036789894104,106.79419505401214,1000.0,10.679419505401214,zamba2,ssm,512,37,True
14,0.12962962962962962,512,16,49.246422265705306,51.53611244803981,42.66677337877517,1000.0,4.266677337877517,zamba2,ssm,2048,147,True
14,0.12962962962962962,512,32,96.57872174915514,97.6210177276009,31.058261608447687,1000.0,3.105826160844769,zamba2,ssm,4096,293,True
14,0.12962962962962962,512,64,194.66549401534232,196.84484084731653,24.712256000270767,1000.0,2.471225600027077,zamba2,ssm,8192,586,True
14,0.12962962962962962,1024,1,6.070272167523702,6.089727938175201,176.13744839761205,1000.0,17.613744839761207,zamba2,ssm,256,19,True
14,0.12962962962962962,1024,4,24.301362991333008,25.089509875774382,64.81841535233151,1000.0,6.481841535233151,zamba2,ssm,1024,74,True
14,0.12962962962962962,1024,16,96.47607660293579,98.55285005720039,31.091305860622647,1000.0,3.1091305860622644,zamba2,ssm,4096,293,True
14,0.12962962962962962,1024,32,195.0760672468888,198.73970068931578,24.660244541622717,1000.0,2.466024454162272,zamba2,ssm,8192,586,True
14,0.12962962962962962,1024,64,391.195843508369,394.919776802063,21.537910303080206,1000.0,2.1537910303080205,zamba2,ssm,16384,1171,True
14,0.12962962962962962,2048,1,12.828876566886903,12.852594626665116,105.8479973456877,1000.0,10.58479973456877,zamba2,ssm,512,37,True
14,0.12962962962962962,2048,4,49.7693092948512,50.783393006575736,42.21850711405574,1000.0,4.221850711405574,zamba2,ssm,2048,147,True
14,0.12962962962962962,2048,16,196.08670169428774,198.5345683464251,24.533145190163882,1000.0,2.4533145190163883,zamba2,ssm,8192,586,True
14,0.12962962962962962,2048,32,391.527181073239,394.29507096767423,21.519683423575575,1000.0,2.1519683423575575,zamba2,ssm,16384,1171,True
14,0.12962962962962962,2048,64,785.9175519190337,792.0371743648931,19.92180606434367,1000.0,1.992180606434367,zamba2,ssm,32768,2341,True
14,0.12962962962962962,4096,1,24.49080266952515,25.907889850139618,64.31703612393449,1000.0,6.431703612393449,zamba2,ssm,1024,74,True
14,0.12962962962962962,4096,4,97.3603808252435,98.85280897015019,30.808909953616496,1000.0,3.0808909953616497,zamba2,ssm,4096,293,True
14,0.12962962962962962,4096,16,392.40678540029023,394.36328280574395,21.47144570863178,1000.0,2.147144570863178,zamba2,ssm,16384,1171,True
14,0.12962962962962962,4096,32,786.2606010938946,793.7190324303979,19.913114087252865,1000.0,1.9913114087252863,zamba2,ssm,32768,2341,True
14,0.12962962962962962,4096,64,1586.3197704987629,1596.3127496151867,19.022921610460248,1000.0,1.9022921610460246,zamba2,ssm,65536,4682,True
14,0.12962962962962962,8192,1,50.20504971554404,51.59157236224727,41.852083613727906,1000.0,4.185208361372791,zamba2,ssm,2048,147,True
14,0.12962962962962962,8192,4,196.21303191937898,199.22140813225192,24.51734971662295,1000.0,2.4517349716622947,zamba2,ssm,8192,586,True
14,0.12962962962962962,8192,16,789.4778547914404,797.0955481320933,19.831964832035577,1000.0,1.9831964832035576,zamba2,ssm,32768,2341,True
14,0.12962962962962962,8192,32,1588.053436907748,1597.638473607775,19.002154425030373,1000.0,1.9002154425030373,zamba2,ssm,65536,4682,True
27,0.25,512,1,1.9968000054359436,2.037785619497299,202.17519977012572,1000.0,20.21751997701257,zamba2,ssm,128,5,True
27,0.25,512,4,6.529433488845825,6.537215948104858,106.79419505401214,1000.0,10.679419505401214,zamba2,ssm,512,19,True
27,0.25,512,16,25.460735321044922,26.644520721435548,42.66677337877517,1000.0,4.266677337877517,zamba2,ssm,2048,76,True
27,0.25,512,32,50.102272033691406,50.642985305786134,31.058261608447687,1000.0,3.105826160844769,zamba2,ssm,4096,152,True
27,0.25,512,64,100.98687744140625,102.1174600982666,24.712256000270767,1000.0,2.471225600027077,zamba2,ssm,8192,304,True
27,0.25,1024,1,3.1948800881703696,3.2051199674606323,176.13744839761205,1000.0,17.613744839761207,zamba2,ssm,256,10,True
27,0.25,1024,4,12.47907829284668,12.883802368640898,64.81841535233151,1000.0,6.481841535233151,zamba2,ssm,1024,38,True
27,0.25,1024,16,50.04902267456055,51.126393203735354,31.091305860622647,1000.0,3.1091305860622644,zamba2,ssm,4096,152,True
27,0.25,1024,32,101.19987106323242,103.10045906066894,24.660244541622717,1000.0,2.466024454162272,zamba2,ssm,8192,304,True
27,0.25,1024,64,202.78042443175065,204.71076389312745,21.537910303080206,1000.0,2.1537910303080205,zamba2,ssm,16384,607,True
27,0.25,2048,1,6.587801480293273,6.599981024503707,105.8479973456877,1000.0,10.58479973456877,zamba2,ssm,512,19,True
27,0.25,2048,4,25.73107147216797,26.255359649658203,42.21850711405574,1000.0,4.221850711405574,zamba2,ssm,2048,76,True
27,0.25,2048,16,101.72415924072266,102.99404228210449,24.533145190163882,1000.0,2.4533145190163883,zamba2,ssm,8192,304,True
27,0.25,2048,32,202.9521766963758,204.3869411420822,21.519683423575575,1000.0,2.1519683423575575,zamba2,ssm,16384,607,True
27,0.25,2048,64,407.56254080722204,410.73606564672366,19.92180606434367,1000.0,1.992180606434367,zamba2,ssm,32768,1214,True
27,0.25,4096,1,12.576358127593993,13.304051544666288,64.31703612393449,1000.0,6.431703612393449,zamba2,ssm,1024,38,True
27,0.25,4096,4,50.507774353027344,51.282003288269046,30.808909953616496,1000.0,3.0808909953616497,zamba2,ssm,4096,152,True
27,0.25,4096,16,203.40812872585497,204.42229945609444,21.47144570863178,1000.0,2.147144570863178,zamba2,ssm,16384,607,True
27,0.25,4096,32,407.7404398667185,411.60824663413194,19.913114087252865,1000.0,1.9913114087252863,zamba2,ssm,32768,1214,True
27,0.25,4096,64,822.6365661621094,827.8187432861328,19.022921610460248,1000.0,1.9022921610460246,zamba2,ssm,65536,2428,True
