sm_count,sm_ratio,seq_len,batch_size,context_len,latency_ms,latency_p99_ms,achieved_bandwidth_GBs,theoretical_bw_GBs,bw_utilization_pct,model_name,layer_type,error
14,0.12962962962962962,512,1,4096,6.28326416015625,6.290452456474304,61.91394887817767,2000.0,3.095697443908884,zamba2,attn,
14,0.12962962962962962,512,4,4096,24.75212860107422,24.845312118530273,37.95730505210875,2000.0,1.8978652526054376,zamba2,attn,
14,0.12962962962962962,512,16,4096,98.28966522216797,98.56439155578613,31.961994060098476,2000.0,1.5980997030049238,zamba2,attn,
14,0.12962962962962962,512,32,4096,196.54706573486328,196.68026794433592,30.92158345522414,2000.0,1.546079172761207,zamba2,attn,
14,0.12962962962962962,1024,1,4096,10.554368019104004,10.600468139648438,43.117880973666615,2000.0,2.1558940486833307,zamba2,attn,
14,0.12962962962962962,1024,4,4096,41.60102462768555,41.77307651519775,28.9359519091963,2000.0,1.4467975954598151,zamba2,attn,
14,0.12962962962962962,1024,16,4096,166.19827270507812,166.43634887695313,25.26198519192984,2000.0,1.2630992595964918,zamba2,attn,
14,0.12962962962962962,1024,32,4096,332.26905822753906,332.522522277832,24.653140306523664,2000.0,1.2326570153261833,zamba2,attn,
14,0.12962962962962962,2048,1,4096,21.06572723388672,21.096510334014894,27.874782269819537,2000.0,1.3937391134909767,zamba2,attn,
14,0.12962962962962962,2048,4,4096,83.24813079833984,83.294296875,20.808245607294104,2000.0,1.0404122803647051,zamba2,attn,
14,0.12962962962962962,2048,16,4096,332.8122863769531,333.09300842285154,18.966930544295938,2000.0,0.948346527214797,zamba2,attn,
14,0.12962962962962962,2048,32,4096,665.0848999023438,665.3277081298828,18.673306439258454,2000.0,0.9336653219629226,zamba2,attn,
14,0.12962962962962962,4096,1,4096,49.50630569458008,49.559807243347166,17.198692167677045,2000.0,0.8599346083838522,zamba2,attn,
14,0.12962962962962962,4096,4,4096,197.41798400878906,197.69113662719727,14.128460352810734,2000.0,0.7064230176405367,zamba2,attn,
14,0.12962962962962962,4096,16,4096,789.0134887695312,789.6026330566406,13.358815916363616,2000.0,0.6679407958181808,zamba2,attn,
14,0.12962962962962962,4096,32,4096,1577.8775634765625,1578.3617309570313,13.229829418453528,2000.0,0.6614914709226765,zamba2,attn,
14,0.12962962962962962,8192,1,4096,138.00857543945312,138.1060447692871,9.998842547327058,2000.0,0.4999421273663529,zamba2,attn,
14,0.12962962962962962,8192,4,4096,551.0594482421875,551.8484906005859,8.897663204288435,2000.0,0.44488316021442176,zamba2,attn,
14,0.12962962962962962,8192,16,4096,2203.8056640625,2204.4693823242187,8.619636080335109,2000.0,0.4309818040167554,zamba2,attn,
14,0.12962962962962962,8192,32,4096,4328.997802734375,4330.345004882813,8.72869113311457,2000.0,0.4364345566557285,zamba2,attn,
14,0.12962962962962962,16384,1,4096,439.8433380126953,439.95465209960935,5.5403604269883555,2000.0,0.2770180213494178,zamba2,attn,
14,0.12962962962962962,16384,4,4096,1757.6350708007812,1759.8455761718749,5.195048710446988,2000.0,0.25975243552234945,zamba2,attn,
14,0.12962962962962962,16384,16,4096,6959.3251953125,6961.658217773437,5.159614694853704,2000.0,0.2579807347426852,zamba2,attn,
14,0.12962962962962962,16384,32,4096,,,,,,zamba2,attn,OOM
27,0.25,512,1,4096,3.2133119106292725,3.2276480197906494,121.0656502760159,2000.0,6.053282513800795,zamba2,attn,
27,0.25,512,4,4096,12.554240226745605,12.59112403869629,74.8371927755878,2000.0,3.74185963877939,zamba2,attn,
27,0.25,512,16,4096,49.67679977416992,49.84628177642822,63.23945403651948,2000.0,3.1619727018259742,zamba2,attn,
27,0.25,512,32,4096,99.28396606445312,99.60960655212402,61.21377637205368,2000.0,3.0606888186026837,zamba2,attn,
27,0.25,1024,1,4096,5.35756778717041,5.380136919021607,84.94189939878497,2000.0,4.247094969939249,zamba2,attn,
27,0.25,1024,4,4096,20.939775466918945,21.033094005584715,57.48701794351765,2000.0,2.874350897175882,zamba2,attn,
