sm_count,sm_ratio,seq_len,batch_size,latency_ms,latency_p99_ms,achieved_bandwidth_GBs,theoretical_bw_GBs,bw_utilization_pct,model_name,layer_type,n_blocks,waves,analytical
27,0.25,8192,1,3.2926417729433846,3.32068151586196,286.210053610088,2000,14.310502680504399,zamba2,ssm,3584,133,True
27,0.25,8192,4,13.98607675832017,14.190491448667713,275.08233379453884,2000,13.754116689726942,zamba2,ssm,14336,531,True
27,0.25,8192,16,60.47334289550781,60.907766036987304,254.95968064211854,2000,12.747984032105927,zamba2,ssm,57344,2124,True
27,0.25,8192,32,121.44025802612305,122.07001663208008,253.92342043086524,2000,12.696171021543263,zamba2,ssm,114688,4248,True
40,0.37037037037037035,512,1,1.0424319505691528,1.0732133865356446,28.88930637971867,2000,1.4444653189859336,zamba2,ssm,224,6,True
40,0.37037037037037035,512,4,1.3424640165434942,1.379178942574395,114.652349951635,2000,5.73261749758175,zamba2,ssm,896,23,True
40,0.37037037037037035,512,16,2.263341212973875,2.2742105967858257,281.7540747971727,2000,14.087703739858634,zamba2,ssm,3584,90,True
40,0.37037037037037035,512,32,4.530970658828964,4.547504563829793,285.68832139063034,2000,14.284416069531517,zamba2,ssm,7168,180,True
40,0.37037037037037035,512,64,9.494443525945334,9.57202979738551,273.9611745778268,2000,13.698058728891342,zamba2,ssm,14336,359,True
40,0.37037037037037035,1024,1,1.241088008880615,1.2730367660522461,58.23496245458638,2000,2.9117481227293194,zamba2,ssm,448,12,True
40,0.37037037037037035,1024,4,1.3715576774933758,1.401482483919929,232.47560007857345,2000,11.623780003928672,zamba2,ssm,1792,45,True
40,0.37037037037037035,1024,16,4.489704993233752,4.506238898234582,288.31413283096543,2000,14.41570664154827,zamba2,ssm,7168,180,True
40,0.37037037037037035,1024,32,9.40875858471806,9.535931289733801,276.4561208484628,2000,13.822806042423139,zamba2,ssm,14336,359,True
40,0.37037037037037035,1024,64,19.66214574369273,19.809814915621192,264.21178178215666,2000,13.210589089107833,zamba2,ssm,28672,717,True
40,0.37037037037037035,2048,1,1.3058275977770486,1.3556269155608283,117.8690467901271,2000,5.8934523395063545,zamba2,ssm,896,23,True
40,0.37037037037037035,2048,4,2.2416564997504738,2.2525258835624244,284.47962900772256,2000,14.223981450386129,zamba2,ssm,3584,90,True
40,0.37037037037037035,2048,16,9.353477562280526,9.61882453932798,278.09003475030903,2000,13.904501737515451,zamba2,ssm,14336,359,True
40,0.37037037037037035,2048,32,19.550358548200222,19.660792930072414,265.72252103681984,2000,13.286126051840991,zamba2,ssm,28672,717,True
40,0.37037037037037035,2048,64,40.80869073382879,40.90025375161468,255.0806179601838,2000,12.754030898009189,zamba2,ssm,57344,1434,True
40,0.37037037037037035,4096,1,1.3769788952434763,1.4150084206286597,231.56033488898723,2000,11.57801674444936,zamba2,ssm,1792,45,True
40,0.37037037037037035,4096,4,4.492456058957684,4.506238898234582,288.13757659576873,2000,14.406878829788436,zamba2,ssm,7168,180,True
40,0.37037037037037035,4096,16,19.49929449970561,19.65273377158588,266.41838558210065,2000,13.320919279105034,zamba2,ssm,28672,717,True
40,0.37037037037037035,4096,32,40.736791632269735,40.99684852179835,255.53082688733792,2000,12.776541344366896,zamba2,ssm,57344,1434,True
40,0.37037037037037035,4096,64,82.21608564947958,82.44447646663689,253.2230782068894,2000,12.661153910344469,zamba2,ssm,114688,2868,True
40,0.37037037037037035,8192,1,2.2281034553752224,2.2470777175005745,286.210053610088,2000,14.310502680504399,zamba2,ssm,3584,90,True
40,0.37037037037037035,8192,4,9.455746810239061,9.59394807923109,275.08233379453884,2000,13.754116689726942,zamba2,ssm,14336,359,True
40,0.37037037037037035,8192,16,40.82804788708014,41.121344866779566,254.95968064211854,2000,12.747984032105927,zamba2,ssm,57344,1434,True
40,0.37037037037037035,8192,32,81.98932674645032,82.41450275442695,253.92342043086524,2000,12.696171021543263,zamba2,ssm,114688,2868,True
54,0.5,512,1,0.8686932921409607,0.8943444887797039,28.88930637971867,2000,1.4444653189859336,zamba2,ssm,224,5,True
54,0.5,512,4,0.9922560122278001,1.0193931314680311,114.652349951635,2000,5.73261749758175,zamba2,ssm,896,17,True
54,0.5,512,16,1.6849317918805515,1.6930234442738927,281.7540747971727,2000,14.087703739858634,zamba2,ssm,3584,67,True
54,0.5,512,32,3.347883875690289,3.3601005943853464,285.68832139063034,2000,14.284416069531517,zamba2,ssm,7168,133,True
54,0.5,512,64,7.0348801612854,7.092367482185364,273.9611745778268,2000,13.698058728891342,zamba2,ssm,14336,266,True
54,0.5,1024,1,0.9308160066604615,0.9547775745391845,58.23496245458638,2000,2.9117481227293194,zamba2,ssm,448,9,True
54,0.5,1024,4,1.0362880229949951,1.0588978767395019,232.47560007857345,2000,11.623780003928672,zamba2,ssm,1792,34,True
54,0.5,1024,16,3.317393133889383,3.3296098525844404,288.31413283096543,2000,14.41570664154827,zamba2,ssm,7168,133,True
54,0.5,1024,32,6.9713921546936035,7.065620398521423,276.4561208484628,2000,13.822806042423139,zamba2,ssm,14336,266,True
54,0.5,1024,64,14.561505425245242,14.670867113242473,264.21178178215666,2000,13.210589089107833,zamba2,ssm,28672,531,True
54,0.5,2048,1,0.9651769200960795,1.0019851115014817,117.8690467901271,2000,5.8934523395063545,zamba2,ssm,896,17,True
54,0.5,2048,4,1.6687887275920195,1.6768803799853607,284.47962900772256,2000,14.223981450386129,zamba2,ssm,3584,67,True
54,0.5,2048,16,6.930431842803955,7.127039909362793,278.09003475030903,2000,13.904501737515451,zamba2,ssm,14336,266,True
54,0.5,2048,32,14.478717418541587,14.560503550723084,265.72252103681984,2000,13.286126051840991,zamba2,ssm,28672,531,True
54,0.5,2048,64,30.222335815429688,30.290146083831786,255.0806179601838,2000,12.754030898009189,zamba2,ssm,57344,1062,True
54,0.5,4096,1,1.04038405418396,1.0691174733638762,231.56033488898723,2000,11.57801674444936,zamba2,ssm,1792,34,True
54,0.5,4096,4,3.319425865785399,3.3296098525844404,288.13757659576873,2000,14.406878829788436,zamba2,ssm,7168,133,True
54,0.5,4096,16,14.440900110660639,14.554535052597075,266.41838558210065,2000,13.320919279105034,zamba2,ssm,28672,531,True
54,0.5,4096,32,30.16908836364746,30.36168279647827,255.53082688733792,2000,12.776541344366896,zamba2,ssm,57344,1062,True
54,0.5,4096,64,60.88806343078613,61.05720642089844,253.2230782068894,2000,12.661153910344469,zamba2,ssm,114688,2124,True
54,0.5,8192,1,1.6586992390015547,1.6728245230282055,286.210053610088,2000,14.310502680504399,zamba2,ssm,3584,67,True
54,0.5,8192,4,7.0062079429626465,7.108607769012451,275.08233379453884,2000,13.754116689726942,zamba2,ssm,14336,266,True
54,0.5,8192,16,30.236671447753906,30.453883018493652,254.95968064211854,2000,12.747984032105927,zamba2,ssm,57344,1062,True
54,0.5,8192,32,60.72012901306152,61.03500831604004,253.92342043086524,2000,12.696171021543263,zamba2,ssm,114688,2124,True
68,0.6296296296296297,512,1,0.6949546337127686,0.715475591023763,28.88930637971867,2000,1.4444653189859336,zamba2,ssm,224,4,True
68,0.6296296296296297,512,4,0.8171520100699531,0.8395002259148492,114.652349951635,2000,5.73261749758175,zamba2,ssm,896,14,True
68,0.6296296296296297,512,16,1.3328564920846153,1.339257351440542,281.7540747971727,2000,14.087703739858634,zamba2,ssm,3584,53,True
68,0.6296296296296297,512,32,2.668238276865945,2.6779749098108776,285.68832139063034,2000,14.284416069531517,zamba2,ssm,7168,106,True
68,0.6296296296296297,512,64,5.580299676809096,5.6259005215831275,273.9611745778268,2000,13.698058728891342,zamba2,ssm,14336,211,True
68,0.6296296296296297,1024,1,0.7239680051803589,0.7426047801971435,58.23496245458638,2000,2.9117481227293194,zamba2,ssm,448,7,True
68,0.6296296296296297,1024,4,0.8229346064960255,0.8408894903519574,232.47560007857345,2000,11.623780003928672,zamba2,ssm,1792,27,True
68,0.6296296296296297,1024,16,2.6439373849043206,2.6536740178492533,288.31413283096543,2000,14.41570664154827,zamba2,ssm,7168,106,True
68,0.6296296296296297,1024,32,5.529938889625377,5.604683849954964,276.4561208484628,2000,13.822806042423139,zamba2,ssm,14336,211,True
68,0.6296296296296297,1024,64,11.572420507445372,11.65933318604204,264.21178178215666,2000,13.210589089107833,zamba2,ssm,28672,422,True
68,0.6296296296296297,2048,1,0.7948515812555949,0.8251642094718086,117.8690467901271,2000,5.8934523395063545,zamba2,ssm,896,14,True
68,0.6296296296296297,2048,4,1.3200866054086124,1.326487464764539,284.47962900772256,2000,14.223981450386129,zamba2,ssm,3584,53,True
68,0.6296296296296297,2048,16,5.497447815156521,5.653403837878005,278.09003475030903,2000,13.904501737515451,zamba2,ssm,14336,211,True
68,0.6296296296296297,2048,32,11.506626649010451,11.571624290781811,265.72252103681984,2000,13.286126051840991,zamba2,ssm,28672,422,True
68,0.6296296296296297,2048,64,24.01850416970118,24.072394816152567,255.0806179601838,2000,12.754030898009189,zamba2,ssm,57344,844,True
68,0.6296296296296297,4096,1,0.8261873371460858,0.8490050523771957,231.56033488898723,2000,11.57801674444936,zamba2,ssm,1792,27,True
68,0.6296296296296297,4096,4,2.645557456941747,2.6536740178492533,288.13757659576873,2000,14.406878829788436,zamba2,ssm,7168,106,True
68,0.6296296296296297,4096,16,11.476572216005254,11.566880964587506,266.41838558210065,2000,13.320919279105034,zamba2,ssm,28672,422,True
68,0.6296296296296297,4096,32,23.976186985798922,24.1292469681993,255.53082688733792,2000,12.776541344366896,zamba2,ssm,57344,844,True
68,0.6296296296296297,4096,64,48.360717046956786,48.49505990209777,253.2230782068894,2000,12.661153910344469,zamba2,ssm,114688,1687,True
68,0.6296296296296297,8192,1,1.312105368165409,1.323279100305894,286.210053610088,2000,14.310502680504399,zamba2,ssm,3584,53,True
68,0.6296296296296297,8192,4,5.557555924680897,5.63878285436702,275.08233379453884,2000,13.754116689726942,zamba2,ssm,14336,211,True
68,0.6296296296296297,8192,16,24.029897082772408,24.202520967616422,254.95968064211854,2000,12.747984032105927,zamba2,ssm,57344,844,True
68,0.6296296296296297,8192,32,48.22733410783182,48.477428921449885,253.92342043086524,2000,12.696171021543263,zamba2,ssm,114688,1687,True
81,0.75,512,1,0.5212159752845764,0.5366066932678223,28.88930637971867,2000,1.4444653189859336,zamba2,ssm,224,3,True
81,0.75,512,4,0.7004160086313883,0.7195716222127279,114.652349951635,2000,5.73261749758175,zamba2,ssm,896,12,True
81,0.75,512,16,1.1316706064869375,1.1371052983929129,281.7540747971727,2000,14.087703739858634,zamba2,ssm,3584,45,True
81,0.75,512,32,2.240313270198765,2.2484883676713974,285.68832139063034,2000,14.284416069531517,zamba2,ssm,7168,89,True
81,0.75,512,64,4.681104468223744,4.719357309574471,273.9611745778268,2000,13.698058728891342,zamba2,ssm,14336,177,True
81,0.75,1024,1,0.6205440044403076,0.6365183830261231,58.23496245458638,2000,2.9117481227293194,zamba2,ssm,448,6,True
81,0.75,1024,4,0.7010183684966144,0.7163132695590748,232.47560007857345,2000,11.623780003928672,zamba2,ssm,1792,23,True
81,0.75,1024,16,2.219909691098911,2.228084788571543,288.31413283096543,2000,14.41570664154827,zamba2,ssm,7168,89,True
81,0.75,1024,32,4.638858689401383,4.701559438113879,276.4561208484628,2000,13.822806042423139,zamba2,ssm,14336,177,True
81,0.75,1024,64,9.707670283496828,9.780578075494981,264.21178178215666,2000,13.210589089107833,zamba2,ssm,28672,354,True
81,0.75,2048,1,0.6813013553619385,0.7072836081186931,117.8690467901271,2000,5.8934523395063545,zamba2,ssm,896,12,True
81,0.75,2048,4,1.1208282498752369,1.1262629417812122,284.47962900772256,2000,14.223981450386129,zamba2,ssm,3584,45,True
81,0.75,2048,16,4.6116031435199245,4.742428811869227,278.09003475030903,2000,13.904501737515451,zamba2,ssm,14336,177,True
81,0.75,2048,32,9.652478279027724,9.707002367148721,265.72252103681984,2000,13.286126051840991,zamba2,ssm,28672,354,True
81,0.75,2048,64,20.148223876953125,20.193430722554524,255.0806179601838,2000,12.754030898009189,zamba2,ssm,57344,708,True
81,0.75,4096,1,0.7037892131244435,0.7232265260990928,231.56033488898723,2000,11.57801674444936,zamba2,ssm,1792,23,True
81,0.75,4096,4,2.22126994026241,2.228084788571543,288.13757659576873,2000,14.406878829788436,zamba2,ssm,7168,89,True
