sm_count,sm_ratio,seq_len,batch_size,context_len,latency_ms,latency_p99_ms,achieved_bandwidth_GBs,theoretical_bw_GBs,bw_utilization_pct,model_name,layer_type,error
14,0.12962962962962962,512,1,4096,1.052672028541565,1.060863971710205,37.8521390515191,2000.0,1.892606952575955,falcon_h1,attn,
14,0.12962962962962962,512,4,4096,3.458048105239868,3.4652159214019775,26.987265983544386,2000.0,1.3493632991772193,falcon_h1,attn,
14,0.12962962962962962,512,16,4096,13.455360412597656,13.462528228759766,22.833484840164637,2000.0,1.1416742420082318,falcon_h1,attn,
14,0.12962962962962962,512,32,4096,26.76019287109375,26.772480010986328,22.13905717547937,2000.0,1.1069528587739683,falcon_h1,attn,
14,0.12962962962962962,1024,1,4096,1.5206400156021118,1.5298969268798828,35.16767640684842,2000.0,1.7583838203424214,falcon_h1,attn,
14,0.12962962962962962,1024,4,4096,5.694464206695557,5.705738291740418,25.96367465549415,2000.0,1.2981837327747074,falcon_h1,attn,
14,0.12962962962962962,1024,16,4096,22.295551300048828,22.30990930557251,23.56239453019713,2000.0,1.1781197265098564,falcon_h1,attn,
14,0.12962962962962962,1024,32,4096,44.33305740356445,44.35148620605469,23.202844925315134,2000.0,1.1601422462657567,falcon_h1,attn,
14,0.12962962962962962,2048,1,4096,2.9655039310455322,2.987038815021515,27.226519970092838,2000.0,1.3613259985046418,falcon_h1,attn,
14,0.12962962962962962,2048,4,4096,11.416576385498047,11.436052770614625,22.50246582910177,2000.0,1.1251232914550884,falcon_h1,attn,
14,0.12962962962962962,2048,16,4096,44.974592208862305,45.02121376037598,21.37972007693994,2000.0,1.068986003846997,falcon_h1,attn,
14,0.12962962962962962,2048,32,4096,89.66143798828125,89.75270156860351,21.20274145333772,2000.0,1.060137072666886,falcon_h1,attn,
14,0.12962962962962962,4096,1,4096,7.151616096496582,7.184404349327087,18.91408909187169,2000.0,0.9457044545935847,falcon_h1,attn,
14,0.12962962962962962,4096,4,4096,27.927040100097656,27.96559434890747,17.008781678884006,2000.0,0.8504390839442002,falcon_h1,attn,
14,0.12962962962962962,4096,16,4096,110.72051239013672,110.81131866455078,16.563863230128746,2000.0,0.8281931615064374,falcon_h1,attn,
14,0.12962962962962962,4096,32,4096,221.2208709716797,221.282763671875,16.480808234711006,2000.0,0.8240404117355503,falcon_h1,attn,
14,0.12962962962962962,8192,1,4096,20.569087982177734,20.62955446243286,11.877931010441088,2000.0,0.5938965505220545,falcon_h1,attn,
14,0.12962962962962962,8192,4,4096,81.28819274902344,81.34147926330566,11.209654356732477,2000.0,0.5604827178366238,falcon_h1,attn,
14,0.12962962962962962,8192,16,4096,324.0202331542969,324.08382232666014,11.044958066849478,2000.0,0.5522479033424739,falcon_h1,attn,
14,0.12962962962962962,8192,32,4096,647.6303405761719,647.9096087646484,11.01795149629921,2000.0,0.5508975748149605,falcon_h1,attn,
14,0.12962962962962962,16384,1,4096,67.7939224243164,67.8902670288086,6.820995149177825,2000.0,0.3410497574588912,falcon_h1,attn,
14,0.12962962962962962,16384,4,4096,269.5434265136719,269.6798208618164,6.617218602099838,2000.0,0.3308609301049919,falcon_h1,attn,
14,0.12962962962962962,16384,16,4096,1076.77392578125,1077.285546875,6.5644706346984645,2000.0,0.3282235317349232,falcon_h1,attn,
