sm_count,sm_ratio,seq_len,batch_size,latency_ms,latency_p99_ms,achieved_bandwidth_GBs,theoretical_bw_GBs,bw_utilization_pct,model_name,layer_type
81,0.75,4096,1,9.33017635345459,13.585561809539795,22.814316893505012,1935,1.1790344647806208,zamba2,ssm
81,0.75,4096,4,36.71910285949707,53.795933380126954,10.594549912849596,1935,0.5475219593203925,zamba2,ssm
81,0.75,4096,16,142.71538543701172,184.48850875854492,7.663262350103771,1935,0.3960342299795231,zamba2,ssm
94,0.8703703703703703,256,1,0.37376001477241516,3.094999001026153,422.22643879145915,1935,21.820487792840265,zamba2,ssm
94,0.8703703703703703,256,4,1.0168319940567017,5.841940379142761,166.0268451295269,1935,8.580198714704231,zamba2,ssm
94,0.8703703703703703,256,16,8.982527732849121,13.267046327590942,23.697293938939342,1935,1.2246663534335578,zamba2,ssm
94,0.8703703703703703,512,1,0.5734400153160095,5.404835982322693,281.60116435371424,1935,14.553031749545955,zamba2,ssm
94,0.8703703703703703,512,4,4.562944173812866,6.696959972381592,40.215585597810055,1935,2.078324837096127,zamba2,ssm
94,0.8703703703703703,512,16,17.682432174682617,26.285259971618654,15.358851843291442,1935,0.793739113348395,zamba2,ssm
94,0.8703703703703703,1024,1,1.0086400508880615,5.834844241142273,167.37527708855154,1935,8.649885120855377,zamba2,ssm
94,0.8703703703703703,1024,4,8.984576225280762,13.245695533752441,23.691890932045403,1935,1.2243871282710803,zamba2,ssm
94,0.8703703703703703,1024,16,32.87091255187988,47.571222190856936,11.834851478066186,1935,0.6116202314246091,zamba2,ssm
94,0.8703703703703703,2048,1,4.560895919799805,6.716497802734375,40.23364602629533,1935,2.079258192573402,zamba2,ssm
94,0.8703703703703703,2048,4,17.691136360168457,26.242744579315186,15.351295161087886,1935,0.793348587136325,zamba2,ssm
94,0.8703703703703703,2048,16,62.86950492858887,4061.7088159179652,9.923784077967031,1935,0.5128570582928699,zamba2,ssm
94,0.8703703703703703,4096,1,8.719359874725342,11.072389097213724,24.412526040703774,1935,1.2616292527495492,zamba2,ssm
94,0.8703703703703703,4096,4,32.823808670043945,47.63661155700684,11.851835108795106,1935,0.6124979384390236,zamba2,ssm
94,0.8703703703703703,4096,16,132.6023712158203,174.59956619262695,8.247706507600665,1935,0.42623806240830303,zamba2,ssm
108,1.0,256,1,0.37273600697517395,3.0813594555854795,423.38641034621327,1935,21.880434643215153,zamba2,ssm
108,1.0,256,4,1.0076160430908203,5.8738994216918945,167.54537520278794,1935,8.658675721074312,zamba2,ssm
108,1.0,256,16,8.76697587966919,13.074514293670655,24.279934486147127,1935,1.2547769760282754,zamba2,ssm
108,1.0,512,1,0.5703679919242859,5.396551761627197,283.1178787841868,1935,14.63141492424738,zamba2,ssm
108,1.0,512,4,4.497407913208008,6.642739000320435,40.80160740169733,1935,2.108610201638105,zamba2,ssm
108,1.0,512,16,14.648832321166992,25.511986904144287,18.539488339120027,1935,0.9581130924609833,zamba2,ssm
108,1.0,1024,1,1.0091520547866821,5.862461495399475,167.29035748303167,1935,8.645496510750991,zamba2,ssm
108,1.0,1024,4,8.762368202209473,13.038592338562012,24.29270205129316,1935,1.2554367985164423,zamba2,ssm
108,1.0,1024,16,29.13484764099121,46.242353973388674,13.352476484300054,1935,0.6900504643049123,zamba2,ssm
108,1.0,2048,1,4.498944044113159,6.635571179389953,40.78767599701769,1935,2.1078902324040154,zamba2,ssm
108,1.0,2048,4,14.688255786895752,24.69974100112914,18.489728116138473,1935,0.9555415047099987,zamba2,ssm
108,1.0,2048,16,60.9172477722168,87.74905609130859,10.241818447427471,1935,0.5292929430195076,zamba2,ssm
108,1.0,4096,1,8.764928340911865,13.094031639099121,24.285606421495835,1935,1.2550700993021104,zamba2,ssm
108,1.0,4096,4,28.9300479888916,44.915823097229,13.447000438760925,1935,0.6949354231917791,zamba2,ssm
108,1.0,4096,16,119.55661010742188,162.17603912353516,9.14767856848182,1935,0.47274824643316904,zamba2,ssm
