sm_count,sm_ratio,seq_len,batch_size,latency_ms,latency_p99_ms,achieved_bandwidth_GBs,theoretical_bw_GBs,bw_utilization_pct,model_name,layer_type
11,0.10185185185185185,256,1,0.10239999741315842,0.12595200538635254,348.1600087952616,2000,17.40800043976308,zamba2,mlp
11,0.10185185185185185,256,4,0.26214399933815,0.26522623300552367,160.00000040396117,2000,8.000000020198058,zamba2,mlp
11,0.10185185185185185,256,16,0.6533120274543762,0.749567985534668,102.72099881811303,2000,5.136049940905652,zamba2,mlp
11,0.10185185185185185,512,1,0.1228799968957901,0.12492799758911133,307.20000776052495,2000,15.360000388026249,zamba2,mlp
11,0.10185185185185185,512,4,0.39423999190330505,0.396482567489147,127.66753508950154,2000,6.383376754475077,zamba2,mlp
11,0.10185185185185185,512,16,1.2042239904403687,1.218559980392456,83.59183739828067,2000,4.1795918699140335,zamba2,mlp
11,0.10185185185185185,1024,1,0.21606400609016418,0.2181120067834854,194.1232172770926,2000,9.706160863854631,zamba2,mlp
11,0.10185185185185185,1024,4,0.6451200246810913,0.647167980670929,104.02539284557879,2000,5.20126964227894,zamba2,mlp
11,0.10185185185185185,1024,16,2.3367679119110107,2.3603200912475586,71.79667229459506,2000,3.5898336147297525,zamba2,mlp
11,0.10185185185185185,2048,1,0.39526399970054626,0.39629824727773666,127.33678766123774,2000,6.366839383061887,zamba2,mlp
11,0.10185185185185185,2048,4,1.2042239904403687,1.2052582383155823,83.59183739828067,2000,4.1795918699140335,zamba2,mlp
11,0.10185185185185185,2048,16,4.651008129119873,4.867072105407715,64.92998498739382,2000,3.2464992493696916,zamba2,mlp
11,0.10185185185185185,4096,1,0.6451200246810913,0.6461542129516602,104.02539284557879,2000,5.20126964227894,zamba2,mlp
11,0.10185185185185185,4096,4,2.355712056159973,2.3736319541931152,71.21929845427884,2000,3.560964922713942,zamba2,mlp
11,0.10185185185185185,4096,16,9.260031700134277,9.470975875854492,61.600798190758724,2000,3.0800399095379363,zamba2,mlp
22,0.2037037037037037,256,1,0.10239999741315842,0.1157120019197464,348.1600087952616,2000,17.40800043976308,zamba2,mlp
22,0.2037037037037037,256,4,0.21606400609016418,0.2181120067834854,194.1232172770926,2000,9.706160863854631,zamba2,mlp
22,0.2037037037037037,256,16,0.6574079990386963,0.6594560146331787,102.08099703400451,2000,5.104049851700226,zamba2,mlp
22,0.2037037037037037,512,1,0.1228799968957901,0.12492799758911133,307.20000776052495,2000,15.360000388026249,zamba2,mlp
22,0.2037037037037037,512,4,0.39423999190330505,0.39629824727773666,127.66753508950154,2000,6.383376754475077,zamba2,mlp
22,0.2037037037037037,512,16,1.2031999826431274,1.2052582383155823,83.66297993029228,2000,4.183148996514614,zamba2,mlp
22,0.2037037037037037,1024,1,0.21606400609016418,0.2181120067834854,194.1232172770926,2000,9.706160863854631,zamba2,mlp
22,0.2037037037037037,1024,4,0.638975977897644,0.6492159962654114,105.02564465850703,2000,5.251282232925352,zamba2,mlp
22,0.2037037037037037,1024,16,2.357248067855835,2.3603200912475586,71.17289108761746,2000,3.558644554380873,zamba2,mlp
22,0.2037037037037037,2048,1,0.39423999190330505,0.3962880074977875,127.66753508950154,2000,6.383376754475077,zamba2,mlp
22,0.2037037037037037,2048,4,1.2113920450210571,1.2165119647979736,83.09720739354056,2000,4.154860369677028,zamba2,mlp
22,0.2037037037037037,2048,16,4.642816066741943,4.916244482994079,65.04455133668881,2000,3.2522275668344403,zamba2,mlp
22,0.2037037037037037,4096,1,0.6574079990386963,0.6604800224304199,102.08099703400451,2000,5.104049851700226,zamba2,mlp
22,0.2037037037037037,4096,4,2.3357439041137695,2.337791919708252,71.82814849886392,2000,3.5914074249431964,zamba2,mlp
22,0.2037037037037037,4096,16,9.260031700134277,9.802761783599854,61.600798190758724,2000,3.0800399095379363,zamba2,mlp
33,0.3055555555555556,256,1,0.1013759970664978,0.11469824157655238,351.67677785318614,2000,17.583838892659305,zamba2,mlp
33,0.3055555555555556,256,4,0.21606400609016418,0.2181120067834854,194.1232172770926,2000,9.706160863854631,zamba2,mlp
33,0.3055555555555556,256,16,0.6574079990386963,0.6604800224304199,102.08099703400451,2000,5.104049851700226,zamba2,mlp
