"# value_kind: measured=latency_ms,latency_std_ms,achieved_bw_gbs; derived=n_blocks_per_call,waves,bw_util_pct; metadata=model,config_status,layer_type,batch,seq,chunk_granularity,tokens_per_call,context_len,sm_count,status,n_measure"
model__metadata,config_status__metadata,layer_type__metadata,batch__metadata,seq__metadata,chunk_granularity__metadata,tokens_per_call__metadata,context_len__metadata,sm_count__metadata,status__metadata,n_measure__metadata,n_blocks_per_call__derived,waves__derived,latency_ms__measured,latency_std_ms__measured,achieved_bw_gbs__measured,bw_util_pct__derived
zamba2_2.7b,verified,attn,8,2048,256,256,0,94,ok,30,1024,10.8936,0.11776,0.00111,1602.783,78.606
zamba2_2.7b,verified,attn,8,2048,256,256,4096,94,ok,30,1024,10.8936,1.2032,0.00151,714.621,35.048
zamba2_2.7b,verified,attn,8,2048,512,512,0,94,ok,30,2048,21.7872,0.25805,0.00312,1462.857,71.744
zamba2_2.7b,verified,attn,8,2048,512,512,4096,94,ok,30,2048,21.7872,2.30502,0.00328,454.909,22.31
zamba2_2.7b,verified,attn,32,2048,256,256,0,94,ok,30,4096,43.5745,0.35533,0.00198,2124.726,104.204
zamba2_2.7b,verified,attn,32,2048,256,256,4096,94,ok,30,4096,43.5745,4.45338,0.03772,772.297,37.876
zamba2_2.7b,verified,attn,32,2048,512,512,0,94,ok,30,8192,87.1489,0.89856,0.00441,1680.41,82.413
zamba2_2.7b,verified,attn,32,2048,512,512,4096,94,ok,30,8192,87.1489,9.12947,0.01716,459.425,22.532
zamba2_2.7b,verified,attn,128,2048,256,256,0,94,ok,30,16384,174.2979,1.30253,0.00494,2318.491,113.707
zamba2_2.7b,verified,attn,128,2048,256,256,4096,94,ok,30,16384,174.2979,17.5913,0.09212,782.052,38.355
zamba2_2.7b,verified,attn,128,2048,512,512,0,94,ok,30,32768,348.5957,3.38842,0.01523,1782.484,87.42
zamba2_2.7b,verified,attn,128,2048,512,512,4096,94,ok,30,32768,348.5957,36.46157,0.23204,460.134,22.567
zamba2_2.7b,verified,ssm,1,2048,256,256,0,108,ok,30,80,0.7407,0.50893,0.00866,10.512,0.516
zamba2_2.7b,verified,ssm,1,2048,512,512,0,108,ok,30,160,1.4815,0.512,0.00885,20.897,1.025
zamba2_2.7b,verified,ssm,8,2048,256,256,0,108,ok,30,640,5.9259,0.6016,0.00558,71.136,3.489
zamba2_2.7b,verified,ssm,8,2048,512,512,0,108,ok,30,1280,11.8519,0.70912,0.00582,120.7,5.92
zamba2_2.7b,verified,ssm,32,2048,256,256,0,108,ok,30,2560,23.7037,0.93235,0.00468,183.601,9.004
zamba2_2.7b,verified,ssm,32,2048,512,512,0,108,ok,30,5120,47.4074,1.39622,0.00435,245.205,12.026
zamba2_2.7b,verified,ssm,128,2048,256,256,0,108,ok,30,10240,94.8148,2.75354,0.0052,248.67,12.196
zamba2_2.7b,verified,ssm,128,2048,512,512,0,108,ok,30,20480,189.6296,5.41235,0.00938,253.021,12.409
zamba2_2.7b,verified,ssm_full,1,2048,256,256,0,108,ok,30,80,0.7407,0.60826,0.008,155.327,7.618
zamba2_2.7b,verified,ssm_full,1,2048,512,512,0,108,ok,30,160,1.4815,0.62976,0.00711,175.168,8.591
zamba2_2.7b,verified,ssm_full,8,2048,256,256,0,108,ok,30,640,5.9259,0.89293,0.00692,229.945,11.277
zamba2_2.7b,verified,ssm_full,8,2048,512,512,0,108,ok,30,1280,11.8519,1.55341,0.02368,213.727,10.482
zamba2_2.7b,verified,ssm_full,32,2048,256,256,0,108,ok,30,2560,23.7037,3.09248,0.01766,189.288,9.283
zamba2_2.7b,verified,ssm_full,32,2048,512,512,0,108,ok,30,5120,47.4074,6.24435,0.00777,174.893,8.577
zamba2_2.7b,verified,ssm_full,128,2048,256,256,0,108,ok,30,10240,94.8148,12.61056,0.24575,166.967,8.189
zamba2_2.7b,verified,ssm_full,128,2048,512,512,0,108,ok,30,20480,189.6296,25.46432,0.10375,162.283,7.959
zamba2_2.7b,verified,attn,1,2048,256,256,0,108,ok,30,128,1.1852,0.06144,0.00399,384.0,18.833
zamba2_2.7b,verified,attn,1,2048,256,256,4096,108,ok,30,128,1.1852,0.20378,0.00214,527.437,25.867
zamba2_2.7b,verified,attn,1,2048,512,512,0,108,ok,30,256,2.3704,0.07987,0.00156,590.769,28.973
zamba2_2.7b,verified,attn,1,2048,512,512,4096,108,ok,30,256,2.3704,0.45312,0.00458,289.266,14.187
zamba2_2.7b,verified,attn,8,2048,256,256,0,108,ok,30,1024,9.4815,0.11264,0.00199,1675.636,82.179
zamba2_2.7b,verified,attn,8,2048,256,256,4096,108,ok,30,1024,9.4815,1.04909,0.01022,819.6,40.196
zamba2_2.7b,verified,attn,8,2048,512,512,0,108,ok,30,2048,18.963,0.24678,0.00289,1529.627,75.018
zamba2_2.7b,verified,attn,8,2048,512,512,4096,108,ok,30,2048,18.963,2.1719,0.01135,482.791,23.678
zamba2_2.7b,verified,attn,32,2048,256,256,0,108,ok,30,4096,37.9259,0.34099,0.00238,2214.054,108.585
zamba2_2.7b,verified,attn,32,2048,256,256,4096,108,ok,30,4096,37.9259,4.04582,0.03228,850.094,41.692
zamba2_2.7b,verified,attn,32,2048,512,512,0,108,ok,30,8192,75.8519,0.83251,0.00753,1813.727,88.952
zamba2_2.7b,verified,attn,32,2048,512,512,4096,108,ok,30,8192,75.8519,8.16998,0.04562,513.38,25.178
zamba2_2.7b,verified,attn,128,2048,256,256,0,108,ok,30,16384,151.7037,1.26771,0.00517,2382.165,116.83
zamba2_2.7b,verified,attn,128,2048,256,256,4096,108,ok,30,16384,151.7037,15.96928,0.09552,861.486,42.25
zamba2_2.7b,verified,attn,128,2048,512,512,0,108,ok,30,32768,303.4074,3.12781,0.0111,1931.0,94.703
zamba2_2.7b,verified,attn,128,2048,512,512,4096,108,ok,30,32768,303.4074,32.79974,0.39762,511.504,25.086
