"# value_kind: measured=latency_ms,latency_std_ms,achieved_bw_gbs; derived=n_blocks_per_call,waves,bw_util_pct; metadata=model,config_status,layer_type,batch,seq,chunk_granularity,tokens_per_call,context_len,sm_count,status,n_measure"
model__metadata,config_status__metadata,layer_type__metadata,batch__metadata,seq__metadata,chunk_granularity__metadata,tokens_per_call__metadata,context_len__metadata,sm_count__metadata,status__metadata,n_measure__metadata,n_blocks_per_call__derived,waves__derived,latency_ms__measured,latency_std_ms__measured,achieved_bw_gbs__measured,bw_util_pct__derived
zamba2_1.2b,verified,ssm_full,4,2048,512,512,0,14,ok,30,512,36.5714,3.8871,0.00141,39.182,1.922
zamba2_1.2b,verified,ssm_full,8,2048,256,256,0,14,ok,30,512,36.5714,3.89581,0.00184,39.095,1.917
zamba2_1.2b,verified,ssm_full,8,2048,512,512,0,14,ok,30,1024,73.1429,7.6247,0.00139,33.35,1.636
zamba2_1.2b,verified,ssm_full,16,2048,256,256,0,14,ok,30,1024,73.1429,7.64109,0.00155,33.278,1.632
zamba2_1.2b,verified,ssm_full,16,2048,512,512,0,14,ok,30,2048,146.2857,15.04563,0.00284,30.456,1.494
zamba2_1.2b,verified,ssm_full,32,2048,256,256,0,14,ok,30,2048,146.2857,15.08454,0.00332,30.377,1.49
zamba2_1.2b,verified,ssm_full,32,2048,512,512,0,14,ok,30,4096,292.5714,30.06618,0.0042,28.807,1.413
zamba2_1.2b,verified,ssm_full,64,2048,256,256,0,14,ok,30,4096,292.5714,30.13325,0.01171,28.743,1.41
zamba2_1.2b,verified,ssm_full,64,2048,512,512,0,14,ok,30,8192,585.1429,60.19891,0.04816,27.939,1.37
zamba2_1.2b,verified,ssm_full,128,2048,256,256,0,14,ok,30,8192,585.1429,60.3392,0.03518,27.874,1.367
zamba2_1.2b,verified,ssm_full,128,2048,512,512,0,14,ok,30,16384,1170.2857,120.21914,0.0669,27.562,1.352
zamba2_1.2b,verified,ssm_full,256,2048,256,256,0,14,ok,30,16384,1170.2857,120.49971,0.02112,27.498,1.349
zamba2_1.2b,verified,ssm_full,256,2048,512,512,0,14,ok,30,32768,2340.5714,240.48845,0.05057,27.347,1.341
zamba2_1.2b,verified,ssm_full,512,2048,256,256,0,14,ok,30,32768,2340.5714,241.0583,0.02136,27.282,1.338
zamba2_1.2b,verified,ssm_full,512,2048,512,512,0,14,ok,30,65536,4681.1429,481.11769,0.15089,27.235,1.336
zamba2_1.2b,verified,attn,1,2048,256,256,0,14,ok,30,128,9.1429,0.0727,0.00188,259.606,12.732
zamba2_1.2b,verified,attn,1,2048,256,256,4096,14,ok,30,128,9.1429,0.82022,0.0033,104.829,5.141
zamba2_1.2b,verified,attn,1,2048,512,512,0,14,ok,30,256,18.2857,0.15258,0.00286,247.409,12.134
zamba2_1.2b,verified,attn,1,2048,512,512,4096,14,ok,30,256,18.2857,1.5575,0.00173,67.324,3.302
zamba2_1.2b,verified,attn,2,2048,256,256,0,14,ok,30,256,18.2857,0.10957,0.0016,344.523,16.897
zamba2_1.2b,verified,attn,2,2048,256,256,4096,14,ok,30,256,18.2857,1.47354,0.0016,116.703,5.724
zamba2_1.2b,verified,attn,2,2048,512,512,0,14,ok,30,512,36.5714,0.26829,0.00329,281.405,13.801
zamba2_1.2b,verified,attn,2,2048,512,512,4096,14,ok,30,512,36.5714,2.92454,0.001,71.709,3.517
zamba2_1.2b,verified,attn,4,2048,256,256,0,14,ok,30,512,36.5714,0.18893,0.0016,399.61,19.598
zamba2_1.2b,verified,attn,4,2048,256,256,4096,14,ok,30,512,36.5714,2.76787,0.00149,124.259,6.094
zamba2_1.2b,verified,attn,4,2048,512,512,0,14,ok,30,1024,73.1429,0.50074,0.00364,301.546,14.789
zamba2_1.2b,verified,attn,4,2048,512,512,4096,14,ok,30,1024,73.1429,5.65811,0.0018,74.129,3.636
zamba2_1.2b,verified,attn,8,2048,256,256,0,14,ok,30,1024,73.1429,0.34611,0.00188,436.26,21.396
zamba2_1.2b,verified,attn,8,2048,256,256,4096,14,ok,30,1024,73.1429,5.35245,0.00193,128.514,6.303
zamba2_1.2b,verified,attn,8,2048,512,512,0,14,ok,30,2048,146.2857,0.96051,0.00272,314.405,15.42
zamba2_1.2b,verified,attn,8,2048,512,512,4096,14,ok,30,2048,146.2857,11.26707,0.00304,74.452,3.651
zamba2_1.2b,verified,attn,16,2048,256,256,0,14,ok,30,2048,146.2857,0.6615,0.00227,456.52,22.389
zamba2_1.2b,verified,attn,16,2048,256,256,4096,14,ok,30,2048,146.2857,10.65421,0.00263,129.126,6.333
zamba2_1.2b,verified,attn,16,2048,512,512,0,14,ok,30,4096,292.5714,1.88314,0.00312,320.731,15.73
zamba2_1.2b,verified,attn,16,2048,512,512,4096,14,ok,30,4096,292.5714,22.34266,0.00365,75.091,3.683
zamba2_1.2b,verified,attn,32,2048,256,256,0,14,ok,30,4096,292.5714,1.29024,0.002,468.114,22.958
zamba2_1.2b,verified,attn,32,2048,256,256,4096,14,ok,30,4096,292.5714,21.12768,0.0035,130.23,6.387
zamba2_1.2b,verified,attn,32,2048,512,512,0,14,ok,30,8192,585.1429,3.72838,0.00322,323.99,15.89
zamba2_1.2b,verified,attn,32,2048,512,512,4096,14,ok,30,8192,585.1429,44.50714,0.00768,75.391,3.697
zamba2_1.2b,verified,attn,64,2048,256,256,0,14,ok,30,8192,585.1429,2.54771,0.00192,474.135,23.253
zamba2_1.2b,verified,attn,64,2048,256,256,4096,14,ok,30,8192,585.1429,42.0864,0.00486,130.753,6.413
zamba2_1.2b,verified,attn,64,2048,512,512,0,14,ok,30,16384,1170.2857,7.41786,0.00422,325.69,15.973
zamba2_1.2b,verified,attn,64,2048,512,512,4096,14,ok,30,16384,1170.2857,88.93542,0.00666,75.458,3.701
zamba2_1.2b,verified,attn,128,2048,256,256,0,14,ok,30,16384,1170.2857,5.06061,0.00215,477.397,23.413
zamba2_1.2b,verified,attn,128,2048,256,256,4096,14,ok,30,16384,1170.2857,84.08883,0.00921,130.884,6.419
zamba2_1.2b,verified,attn,128,2048,512,512,0,14,ok,30,32768,2340.5714,14.79578,0.00397,326.569,16.016
zamba2_1.2b,verified,attn,128,2048,512,512,4096,14,ok,30,32768,2340.5714,177.71417,0.02436,75.524,3.704
zamba2_1.2b,verified,attn,256,2048,256,256,0,14,ok,30,32768,2340.5714,10.08947,0.00289,478.899,23.487
zamba2_1.2b,verified,attn,256,2048,256,256,4096,14,ok,30,32768,2340.5714,168.04762,0.01169,130.985,6.424
zamba2_1.2b,verified,attn,256,2048,512,512,0,14,ok,30,65536,4681.1429,29.696,0.01126,325.42,15.96
zamba2_1.2b,verified,attn,256,2048,512,512,4096,14,ok,30,65536,4681.1429,355.41196,0.02569,75.528,3.704
zamba2_1.2b,verified,attn,512,2048,256,256,0,14,ok,30,65536,4681.1429,20.35712,0.02032,474.707,23.281
zamba2_1.2b,verified,attn,512,2048,256,256,4096,14,ok,30,65536,4681.1429,336.11674,0.02214,130.977,6.424
zamba2_1.2b,verified,attn,512,2048,512,512,0,14,ok,30,131072,9362.2857,59.46624,0.01669,325.014,15.94
zamba2_1.2b,verified,attn,512,2048,512,512,4096,14,ok,30,131072,9362.2857,710.73843,0.02384,75.537,3.705
zamba2_1.2b,verified,ssm,1,2048,256,256,0,27,ok,30,64,2.3704,0.54067,0.00809,8.061,0.395
zamba2_1.2b,verified,ssm,1,2048,512,512,0,27,ok,30,128,4.7407,0.58573,0.00675,14.882,0.73
zamba2_1.2b,verified,ssm,2,2048,256,256,0,27,ok,30,128,4.7407,0.5847,0.00628,14.908,0.731
zamba2_1.2b,verified,ssm,2,2048,512,512,0,27,ok,30,256,9.4815,0.67789,0.00639,25.717,1.261
zamba2_1.2b,verified,ssm,4,2048,256,256,0,27,ok,30,256,9.4815,0.67686,0.00592,25.755,1.263
zamba2_1.2b,verified,ssm,4,2048,512,512,0,27,ok,30,512,18.963,0.86784,0.00522,40.175,1.97
zamba2_1.2b,verified,ssm,8,2048,256,256,0,27,ok,30,512,18.963,0.86579,0.00708,40.27,1.975
zamba2_1.2b,verified,ssm,8,2048,512,512,0,27,ok,30,1024,37.9259,1.25235,0.0053,55.68,2.731
zamba2_1.2b,verified,ssm,16,2048,256,256,0,27,ok,30,1024,37.9259,1.24877,0.00897,55.84,2.739
zamba2_1.2b,verified,ssm,16,2048,512,512,0,27,ok,30,2048,75.8519,2.17293,0.00683,64.181,3.148
zamba2_1.2b,verified,ssm,32,2048,256,256,0,27,ok,30,2048,75.8519,2.18675,0.00882,63.775,3.128
zamba2_1.2b,verified,ssm,32,2048,512,512,0,27,ok,30,4096,151.7037,4.16051,0.06492,67.04,3.288
zamba2_1.2b,verified,ssm,64,2048,256,256,0,27,ok,30,4096,151.7037,4.17997,0.01388,66.728,3.273
zamba2_1.2b,verified,ssm,64,2048,512,512,0,27,ok,30,8192,303.4074,8.26317,0.01872,67.51,3.311
zamba2_1.2b,verified,ssm,128,2048,256,256,0,27,ok,30,8192,303.4074,8.33178,0.02888,66.954,3.284
zamba2_1.2b,verified,ssm,128,2048,512,512,0,27,ok,30,16384,606.8148,16.34662,0.04326,68.252,3.347
zamba2_1.2b,verified,ssm,256,2048,256,256,0,27,ok,30,16384,606.8148,16.46336,0.07775,67.768,3.324
zamba2_1.2b,verified,ssm,256,2048,512,512,0,27,ok,30,32768,1213.6296,32.5207,0.11475,68.614,3.365
zamba2_1.2b,verified,ssm,512,2048,256,256,0,27,ok,30,32768,1213.6296,32.85197,0.09891,67.922,3.331
zamba2_1.2b,verified,ssm,512,2048,512,512,0,27,ok,30,65536,2427.2593,64.97997,0.20191,68.679,3.368
zamba2_1.2b,verified,ssm_full,1,2048,256,256,0,27,ok,30,64,2.3704,0.64614,0.00685,97.623,4.788
zamba2_1.2b,verified,ssm_full,1,2048,512,512,0,27,ok,30,128,4.7407,0.7767,0.0063,97.625,4.788
zamba2_1.2b,verified,ssm_full,2,2048,256,256,0,27,ok,30,128,4.7407,0.7721,0.00837,98.207,4.816
zamba2_1.2b,verified,ssm_full,2,2048,512,512,0,27,ok,30,256,9.4815,1.08032,0.00189,93.786,4.6
zamba2_1.2b,verified,ssm_full,4,2048,256,256,0,27,ok,30,256,9.4815,1.08442,0.00152,93.432,4.582
zamba2_1.2b,verified,ssm_full,4,2048,512,512,0,27,ok,30,512,18.963,2.02854,0.00261,75.081,3.682
zamba2_1.2b,verified,ssm_full,8,2048,256,256,0,27,ok,30,512,18.963,2.03418,0.00183,74.874,3.672
zamba2_1.2b,verified,ssm_full,8,2048,512,512,0,27,ok,30,1024,37.9259,3.95571,0.00399,64.282,3.153
zamba2_1.2b,verified,ssm_full,16,2048,256,256,0,27,ok,30,1024,37.9259,3.9639,0.00293,64.149,3.146
zamba2_1.2b,verified,ssm_full,16,2048,512,512,0,27,ok,30,2048,75.8519,7.7527,0.00619,59.106,2.899
zamba2_1.2b,verified,ssm_full,32,2048,256,256,0,27,ok,30,2048,75.8519,7.77267,0.00637,58.954,2.891
zamba2_1.2b,verified,ssm_full,32,2048,512,512,0,27,ok,30,4096,151.7037,15.32262,0.01434,56.526,2.772
zamba2_1.2b,verified,ssm_full,64,2048,256,256,0,27,ok,30,4096,151.7037,15.36563,0.01254,56.368,2.764
zamba2_1.2b,verified,ssm_full,64,2048,512,512,0,27,ok,30,8192,303.4074,30.71488,0.01956,54.759,2.686
zamba2_1.2b,verified,ssm_full,128,2048,256,256,0,27,ok,30,8192,303.4074,30.78605,0.01995,54.632,2.679
zamba2_1.2b,verified,ssm_full,128,2048,512,512,0,27,ok,30,16384,606.8148,61.29306,0.04715,54.06,2.651
zamba2_1.2b,verified,ssm_full,256,2048,256,256,0,27,ok,30,16384,606.8148,61.42618,0.03281,53.943,2.646
zamba2_1.2b,verified,ssm_full,256,2048,512,512,0,27,ok,30,32768,1213.6296,122.41664,0.10894,53.724,2.635
zamba2_1.2b,verified,ssm_full,512,2048,256,256,0,27,ok,30,32768,1213.6296,122.7136,0.10029,53.594,2.628
zamba2_1.2b,verified,ssm_full,512,2048,512,512,0,27,ok,30,65536,2427.2593,244.75239,0.1654,53.536,2.626
zamba2_1.2b,verified,attn,1,2048,256,256,0,27,ok,30,128,4.7407,0.0512,0.00078,368.64,18.079
zamba2_1.2b,verified,attn,1,2048,256,256,4096,27,ok,30,128,4.7407,0.43622,0.00219,197.108,9.667
zamba2_1.2b,verified,attn,1,2048,512,512,0,27,ok,30,256,9.4815,0.09779,0.0027,386.01,18.931
zamba2_1.2b,verified,attn,1,2048,512,512,4096,27,ok,30,256,9.4815,0.80742,0.00094,129.867,6.369
zamba2_1.2b,verified,attn,2,2048,256,256,0,27,ok,30,256,9.4815,0.07168,0.00228,526.629,25.828
zamba2_1.2b,verified,attn,2,2048,256,256,4096,27,ok,30,256,9.4815,0.76493,0.00194,224.814,11.026
zamba2_1.2b,verified,attn,2,2048,512,512,0,27,ok,30,512,18.963,0.15462,0.00307,488.265,23.946
zamba2_1.2b,verified,attn,2,2048,512,512,4096,27,ok,30,512,18.963,1.55802,0.00101,134.604,6.601
zamba2_1.2b,verified,attn,4,2048,256,256,0,27,ok,30,512,18.963,0.11059,0.00213,682.667,33.48
zamba2_1.2b,verified,attn,4,2048,256,256,4096,27,ok,30,512,18.963,1.47456,0.00153,233.244,11.439
zamba2_1.2b,verified,attn,4,2048,512,512,0,27,ok,30,1024,37.9259,0.27034,0.0026,558.545,27.393
zamba2_1.2b,verified,attn,4,2048,512,512,4096,27,ok,30,1024,37.9259,2.92864,0.0019,143.217,7.024
zamba2_1.2b,verified,attn,8,2048,256,256,0,27,ok,30,1024,37.9259,0.19046,0.00221,792.774,38.881
zamba2_1.2b,verified,attn,8,2048,256,256,4096,27,ok,30,1024,37.9259,2.77094,0.00148,248.242,12.175
zamba2_1.2b,verified,attn,8,2048,512,512,0,27,ok,30,2048,75.8519,0.50074,0.00274,603.092,29.578
zamba2_1.2b,verified,attn,8,2048,512,512,4096,27,ok,30,2048,75.8519,5.66374,0.0021,148.111,7.264
zamba2_1.2b,verified,attn,16,2048,256,256,0,27,ok,30,2048,75.8519,0.34816,0.00248,867.388,42.54
zamba2_1.2b,verified,attn,16,2048,256,256,4096,27,ok,30,2048,75.8519,5.35859,0.00197,256.734,12.591
zamba2_1.2b,verified,attn,16,2048,512,512,0,27,ok,30,4096,151.7037,0.96358,0.00301,626.806,30.741
zamba2_1.2b,verified,attn,16,2048,512,512,4096,27,ok,30,4096,151.7037,11.27322,0.00243,148.824,7.299
zamba2_1.2b,verified,attn,32,2048,256,256,0,27,ok,30,4096,151.7037,0.66458,0.00274,908.82,44.572
zamba2_1.2b,verified,attn,32,2048,256,256,4096,27,ok,30,4096,151.7037,10.66547,0.00275,257.979,12.652
zamba2_1.2b,verified,attn,32,2048,512,512,0,27,ok,30,8192,303.4074,1.88723,0.00237,640.069,31.391
zamba2_1.2b,verified,attn,32,2048,512,512,4096,27,ok,30,8192,303.4074,22.36365,0.00397,150.04,7.359
zamba2_1.2b,verified,attn,64,2048,256,256,0,27,ok,30,8192,303.4074,1.29536,0.00138,932.528,45.735
zamba2_1.2b,verified,attn,64,2048,256,256,4096,27,ok,30,8192,303.4074,21.15277,0.00464,260.152,12.759
zamba2_1.2b,verified,attn,64,2048,512,512,0,27,ok,30,16384,606.8148,3.73555,0.00297,646.737,31.718
zamba2_1.2b,verified,attn,64,2048,512,512,4096,27,ok,30,16384,606.8148,44.54963,0.00385,150.638,7.388
zamba2_1.2b,verified,attn,128,2048,256,256,0,27,ok,30,16384,606.8148,2.55488,0.00182,945.61,46.376
zamba2_1.2b,verified,attn,128,2048,256,256,4096,27,ok,30,16384,606.8148,42.1463,0.00424,261.134,12.807
zamba2_1.2b,verified,attn,128,2048,512,512,0,27,ok,30,32768,1213.6296,7.4281,0.00326,650.481,31.902
zamba2_1.2b,verified,attn,128,2048,512,512,4096,27,ok,30,32768,1213.6296,89.00045,0.02291,150.806,7.396
zamba2_1.2b,verified,attn,256,2048,256,256,0,27,ok,30,32768,1213.6296,5.07699,0.00165,951.713,46.675
zamba2_1.2b,verified,attn,256,2048,256,256,4096,27,ok,30,32768,1213.6296,84.18816,0.01186,261.458,12.823
zamba2_1.2b,verified,attn,256,2048,512,512,0,27,ok,30,65536,2427.2593,14.89152,0.00398,648.938,31.826
zamba2_1.2b,verified,attn,256,2048,512,512,4096,27,ok,30,65536,2427.2593,177.93945,0.02175,150.858,7.399
zamba2_1.2b,verified,attn,512,2048,256,256,0,27,ok,30,65536,2427.2593,10.22362,0.0023,945.231,46.358
zamba2_1.2b,verified,attn,512,2048,256,256,4096,27,ok,30,65536,2427.2593,168.3287,0.0174,261.532,12.827
zamba2_1.2b,verified,attn,512,2048,512,512,0,27,ok,30,131072,4854.5185,29.79891,0.01671,648.593,31.809
zamba2_1.2b,verified,attn,512,2048,512,512,4096,27,ok,30,131072,4854.5185,355.77448,0.0185,150.902,7.401
zamba2_1.2b,verified,ssm,1,2048,256,256,0,40,ok,30,64,1.6,0.51302,0.00676,8.496,0.417
zamba2_1.2b,verified,ssm,1,2048,512,512,0,40,ok,30,128,3.2,0.54784,0.00665,15.911,0.78
zamba2_1.2b,verified,ssm,2,2048,256,256,0,40,ok,30,128,3.2,0.54221,0.00631,16.076,0.788
zamba2_1.2b,verified,ssm,2,2048,512,512,0,40,ok,30,256,6.4,0.60928,0.00532,28.612,1.403
zamba2_1.2b,verified,ssm,4,2048,256,256,0,40,ok,30,256,6.4,0.60467,0.00439,28.83,1.414
zamba2_1.2b,verified,ssm,4,2048,512,512,0,40,ok,30,512,12.8,0.74547,0.00624,46.77,2.294
zamba2_1.2b,verified,ssm,8,2048,256,256,0,40,ok,30,512,12.8,0.73779,0.00494,47.257,2.318
zamba2_1.2b,verified,ssm,8,2048,512,512,0,40,ok,30,1024,25.6,1.00966,0.00488,69.063,3.387
zamba2_1.2b,verified,ssm,16,2048,256,256,0,40,ok,30,1024,25.6,1.01069,0.00581,68.993,3.384
zamba2_1.2b,verified,ssm,16,2048,512,512,0,40,ok,30,2048,51.2,1.59846,0.00581,87.247,4.279
zamba2_1.2b,verified,ssm,32,2048,256,256,0,40,ok,30,2048,51.2,1.6128,0.00548,86.471,4.241
zamba2_1.2b,verified,ssm,32,2048,512,512,0,40,ok,30,4096,102.4,3.01158,0.00641,92.616,4.542
zamba2_1.2b,verified,ssm,64,2048,256,256,0,40,ok,30,4096,102.4,3.04128,0.28124,91.712,4.498
zamba2_1.2b,verified,ssm,64,2048,512,512,0,40,ok,30,8192,204.8,5.93357,0.0126,94.015,4.611
zamba2_1.2b,verified,ssm,128,2048,256,256,0,40,ok,30,8192,204.8,6.00627,0.01314,92.877,4.555
zamba2_1.2b,verified,ssm,128,2048,512,512,0,40,ok,30,16384,409.6,11.69971,0.03203,95.36,4.677
zamba2_1.2b,verified,ssm,256,2048,256,256,0,40,ok,30,16384,409.6,11.86765,0.02354,94.011,4.611
zamba2_1.2b,verified,ssm,256,2048,512,512,0,40,ok,30,32768,819.2,23.2617,0.07756,95.925,4.704
zamba2_1.2b,verified,ssm,512,2048,256,256,0,40,ok,30,32768,819.2,23.58938,0.06231,94.592,4.639
zamba2_1.2b,verified,ssm,512,2048,512,512,0,40,ok,30,65536,1638.4,46.53056,0.14501,95.91,4.704
zamba2_1.2b,verified,ssm_full,1,2048,256,256,0,40,ok,30,64,1.6,0.60621,0.0072,104.055,5.103
zamba2_1.2b,verified,ssm_full,1,2048,512,512,0,40,ok,30,128,3.2,0.68557,0.00593,110.603,5.424
zamba2_1.2b,verified,ssm_full,2,2048,256,256,0,40,ok,30,128,3.2,0.68506,0.00584,110.685,5.428
zamba2_1.2b,verified,ssm_full,2,2048,512,512,0,40,ok,30,256,6.4,0.84838,0.00627,119.426,5.857
zamba2_1.2b,verified,ssm_full,4,2048,256,256,0,40,ok,30,256,6.4,0.84838,0.00648,119.426,5.857
zamba2_1.2b,verified,ssm_full,4,2048,512,512,0,40,ok,30,512,12.8,1.47866,0.00223,103.003,5.052
zamba2_1.2b,verified,ssm_full,8,2048,256,256,0,40,ok,30,512,12.8,1.48378,0.00161,102.648,5.034
zamba2_1.2b,verified,ssm_full,8,2048,512,512,0,40,ok,30,1024,25.6,2.80474,0.00234,90.661,4.446
zamba2_1.2b,verified,ssm_full,16,2048,256,256,0,40,ok,30,1024,25.6,2.81139,0.00326,90.446,4.436
zamba2_1.2b,verified,ssm_full,16,2048,512,512,0,40,ok,30,2048,51.2,5.44768,0.00394,84.114,4.125
zamba2_1.2b,verified,ssm_full,32,2048,256,256,0,40,ok,30,2048,51.2,5.46509,0.00416,83.846,4.112
zamba2_1.2b,verified,ssm_full,32,2048,512,512,0,40,ok,30,4096,102.4,10.80934,0.0071,80.127,3.93
zamba2_1.2b,verified,ssm_full,64,2048,256,256,0,40,ok,30,4096,102.4,10.84314,0.00662,79.878,3.917
zamba2_1.2b,verified,ssm_full,64,2048,512,512,0,40,ok,30,8192,204.8,21.65453,0.01391,77.67,3.809
zamba2_1.2b,verified,ssm_full,128,2048,256,256,0,40,ok,30,8192,204.8,21.71853,0.01609,77.442,3.798
zamba2_1.2b,verified,ssm_full,128,2048,512,512,0,40,ok,30,16384,409.6,43.18771,0.02754,76.723,3.763
zamba2_1.2b,verified,ssm_full,256,2048,256,256,0,40,ok,30,16384,409.6,43.35309,0.03138,76.431,3.748
zamba2_1.2b,verified,ssm_full,256,2048,512,512,0,40,ok,30,32768,819.2,86.23565,0.05351,76.264,3.74
zamba2_1.2b,verified,ssm_full,512,2048,256,256,0,40,ok,30,32768,819.2,86.55053,0.06321,75.986,3.727
zamba2_1.2b,verified,ssm_full,512,2048,512,512,0,40,ok,30,65536,1638.4,172.35302,0.12186,76.024,3.729
zamba2_1.2b,verified,attn,1,2048,256,256,0,40,ok,30,128,3.2,0.04506,0.00084,418.909,20.545
zamba2_1.2b,verified,attn,1,2048,256,256,4096,40,ok,30,128,3.2,0.32256,0.00246,266.565,13.073
zamba2_1.2b,verified,attn,1,2048,512,512,0,40,ok,30,256,6.4,0.07987,0.00206,472.615,23.179
zamba2_1.2b,verified,attn,1,2048,512,512,4096,40,ok,30,256,6.4,0.64512,0.00151,162.54,7.972
zamba2_1.2b,verified,attn,2,2048,256,256,0,40,ok,30,256,6.4,0.05837,0.00087,646.737,31.718
zamba2_1.2b,verified,attn,2,2048,256,256,4096,40,ok,30,256,6.4,0.6103,0.00171,281.772,13.819
zamba2_1.2b,verified,attn,2,2048,512,512,0,40,ok,30,512,12.8,0.12237,0.00268,616.971,30.258
zamba2_1.2b,verified,attn,2,2048,512,512,4096,40,ok,30,512,12.8,1.11002,0.00168,188.93,9.266
zamba2_1.2b,verified,attn,4,2048,256,256,0,40,ok,30,512,12.8,0.08704,0.00196,867.388,42.54
zamba2_1.2b,verified,attn,4,2048,256,256,4096,40,ok,30,512,12.8,1.05062,0.00124,327.361,16.055
zamba2_1.2b,verified,attn,4,2048,512,512,0,40,ok,30,1024,25.6,0.20275,0.00277,744.727,36.524
zamba2_1.2b,verified,attn,4,2048,512,512,4096,40,ok,30,1024,25.6,2.02138,0.00151,207.497,10.176
zamba2_1.2b,verified,attn,8,2048,256,256,0,40,ok,30,1024,25.6,0.14234,0.00187,1060.835,52.027
zamba2_1.2b,verified,attn,8,2048,256,256,4096,40,ok,30,1024,25.6,1.91386,0.01723,359.414,17.627
zamba2_1.2b,verified,attn,8,2048,512,512,0,40,ok,30,2048,51.2,0.36352,0.00262,830.738,40.742
zamba2_1.2b,verified,attn,8,2048,512,512,4096,40,ok,30,2048,51.2,3.99565,0.0016,209.944,10.296
zamba2_1.2b,verified,attn,16,2048,256,256,0,40,ok,30,2048,51.2,0.25446,0.00208,1186.769,58.203
zamba2_1.2b,verified,attn,16,2048,256,256,4096,40,ok,30,2048,51.2,3.77958,0.0014,363.99,17.851
zamba2_1.2b,verified,attn,16,2048,512,512,0,40,ok,30,4096,102.4,0.6871,0.00308,879.022,43.11
zamba2_1.2b,verified,attn,16,2048,512,512,4096,40,ok,30,4096,102.4,7.9401,0.00198,211.297,10.363
zamba2_1.2b,verified,attn,32,2048,256,256,0,40,ok,30,4096,102.4,0.47462,0.00201,1272.544,62.41
