"# value_kind: measured=latency_ms,latency_std_ms,achieved_bw_gbs; derived=n_blocks_per_call,waves,bw_util_pct; metadata=model,config_status,layer_type,batch,seq,chunk_granularity,tokens_per_call,context_len,sm_count,status,n_measure"
model__metadata,config_status__metadata,layer_type__metadata,batch__metadata,seq__metadata,chunk_granularity__metadata,tokens_per_call__metadata,context_len__metadata,sm_count__metadata,status__metadata,n_measure__metadata,n_blocks_per_call__derived,waves__derived,latency_ms__measured,latency_std_ms__measured,achieved_bw_gbs__measured,bw_util_pct__derived
falcon_h1_1.5b,verified,ssm,32,2048,512,512,0,94,ok,30,6144,65.3617,1.77613,0.00393,123.683,6.066
falcon_h1_1.5b,verified,ssm,128,2048,256,256,0,94,ok,30,12288,130.7234,3.91066,0.00568,112.348,5.51
falcon_h1_1.5b,verified,ssm,128,2048,512,512,0,94,ok,30,24576,261.4468,7.48595,0.06289,117.381,5.757
falcon_h1_1.5b,verified,ssm_full,1,2048,256,256,0,94,ok,30,96,1.0213,0.58368,0.00698,82.232,4.033
falcon_h1_1.5b,verified,ssm_full,1,2048,512,512,0,94,ok,30,192,2.0426,0.59955,0.00518,97.148,4.765
falcon_h1_1.5b,verified,ssm_full,8,2048,256,256,0,94,ok,30,768,8.1702,0.76339,0.00596,156.845,7.692
falcon_h1_1.5b,verified,ssm_full,8,2048,512,512,0,94,ok,30,1536,16.3404,1.14278,0.00157,176.516,8.657
falcon_h1_1.5b,verified,ssm_full,32,2048,256,256,0,94,ok,30,3072,32.6809,2.20518,0.00169,165.832,8.133
falcon_h1_1.5b,verified,ssm_full,32,2048,512,512,0,94,ok,30,6144,65.3617,4.2839,0.01446,161.916,7.941
falcon_h1_1.5b,verified,ssm_full,128,2048,256,256,0,94,ok,30,12288,130.7234,9.04192,0.0162,149.251,7.32
falcon_h1_1.5b,verified,ssm_full,128,2048,512,512,0,94,ok,30,24576,261.4468,17.94509,0.09066,148.302,7.273
falcon_h1_1.5b,verified,attn,1,2048,256,256,0,94,ok,30,32,0.3404,0.03891,0.0013,121.263,5.947
falcon_h1_1.5b,verified,attn,1,2048,256,256,4096,94,ok,30,32,0.3404,0.0727,0.00098,122.592,6.012
falcon_h1_1.5b,verified,attn,1,2048,512,512,0,94,ok,30,64,0.6809,0.0512,0.00101,184.32,9.04
falcon_h1_1.5b,verified,attn,1,2048,512,512,4096,94,ok,30,64,0.6809,0.12595,0.00159,108.228,5.308
falcon_h1_1.5b,verified,attn,8,2048,256,256,0,94,ok,30,256,2.7234,0.04608,0.00174,819.2,40.177
falcon_h1_1.5b,verified,attn,8,2048,256,256,4096,94,ok,30,256,2.7234,0.32461,0.00404,219.659,10.773
falcon_h1_1.5b,verified,attn,8,2048,512,512,0,94,ok,30,512,5.4468,0.08294,0.0021,910.222,44.641
falcon_h1_1.5b,verified,attn,8,2048,512,512,4096,94,ok,30,512,5.4468,0.51558,0.00156,211.511,10.373
falcon_h1_1.5b,verified,attn,32,2048,256,256,0,94,ok,30,1024,10.8936,0.08806,0.00152,1714.605,84.09
falcon_h1_1.5b,verified,attn,32,2048,256,256,4096,94,ok,30,1024,10.8936,0.90522,0.00505,315.077,15.453
falcon_h1_1.5b,verified,attn,32,2048,512,512,0,94,ok,30,2048,21.7872,0.1879,0.00302,1607.15,78.82
falcon_h1_1.5b,verified,attn,32,2048,512,512,4096,94,ok,30,2048,21.7872,1.76282,0.00778,247.449,12.136
falcon_h1_1.5b,verified,attn,128,2048,256,256,0,94,ok,30,4096,43.5745,0.23552,0.00214,2564.452,125.77
falcon_h1_1.5b,verified,attn,128,2048,256,256,4096,94,ok,30,4096,43.5745,3.37715,0.01968,337.814,16.568
falcon_h1_1.5b,verified,attn,128,2048,512,512,0,94,ok,30,8192,87.1489,0.62874,0.00463,1921.251,94.225
falcon_h1_1.5b,verified,attn,128,2048,512,512,4096,94,ok,30,8192,87.1489,6.97242,0.01147,250.248,12.273
falcon_h1_1.5b,verified,ssm,1,2048,256,256,0,108,ok,30,96,0.8889,0.51661,0.42337,6.645,0.326
falcon_h1_1.5b,verified,ssm,1,2048,512,512,0,108,ok,30,192,1.7778,0.512,0.00606,13.409,0.658
falcon_h1_1.5b,verified,ssm,8,2048,256,256,0,108,ok,30,768,7.1111,0.57037,0.0059,48.144,2.361
falcon_h1_1.5b,verified,ssm,8,2048,512,512,0,108,ok,30,1536,14.2222,0.65229,0.00678,84.195,4.129
falcon_h1_1.5b,verified,ssm,32,2048,256,256,0,108,ok,30,3072,28.4444,0.94106,0.00475,116.718,5.724
falcon_h1_1.5b,verified,ssm,32,2048,512,512,0,108,ok,30,6144,56.8889,1.67936,0.00303,130.81,6.415
falcon_h1_1.5b,verified,ssm,128,2048,256,256,0,108,ok,30,12288,113.7778,3.80211,0.00825,115.555,5.667
falcon_h1_1.5b,verified,ssm,128,2048,512,512,0,108,ok,30,24576,227.5556,7.28883,0.00879,120.555,5.912
falcon_h1_1.5b,verified,ssm_full,1,2048,256,256,0,108,ok,30,96,0.8889,0.58266,0.00617,82.377,4.04
falcon_h1_1.5b,verified,ssm_full,1,2048,512,512,0,108,ok,30,192,1.7778,0.6016,0.0059,96.818,4.748
falcon_h1_1.5b,verified,ssm_full,8,2048,256,256,0,108,ok,30,768,7.1111,0.75315,0.00622,158.978,7.797
falcon_h1_1.5b,verified,ssm_full,8,2048,512,512,0,108,ok,30,1536,14.2222,1.05779,0.00174,190.699,9.353
falcon_h1_1.5b,verified,ssm_full,32,2048,256,256,0,108,ok,30,3072,28.4444,2.00294,0.01151,182.577,8.954
falcon_h1_1.5b,verified,ssm_full,32,2048,512,512,0,108,ok,30,6144,56.8889,3.94854,0.00627,175.668,8.615
falcon_h1_1.5b,verified,ssm_full,128,2048,256,256,0,108,ok,30,12288,113.7778,8.34867,0.02864,161.645,7.928
falcon_h1_1.5b,verified,ssm_full,128,2048,512,512,0,108,ok,30,24576,227.5556,16.6231,0.12038,160.096,7.852
falcon_h1_1.5b,verified,attn,1,2048,256,256,0,108,ok,30,32,0.2963,0.03891,0.00151,121.263,5.947
falcon_h1_1.5b,verified,attn,1,2048,256,256,4096,108,ok,30,32,0.2963,0.06861,0.00142,129.91,6.371
falcon_h1_1.5b,verified,attn,1,2048,512,512,0,108,ok,30,64,0.5926,0.0512,0.00151,184.32,9.04
falcon_h1_1.5b,verified,attn,1,2048,512,512,4096,108,ok,30,64,0.5926,0.09728,0.00082,140.126,6.872
falcon_h1_1.5b,verified,attn,8,2048,256,256,0,108,ok,30,256,2.3704,0.0471,0.00162,801.391,39.303
falcon_h1_1.5b,verified,attn,8,2048,256,256,4096,108,ok,30,256,2.3704,0.32768,0.00161,217.6,10.672
falcon_h1_1.5b,verified,attn,8,2048,512,512,0,108,ok,30,512,4.7407,0.07373,0.00125,1024.0,50.221
falcon_h1_1.5b,verified,attn,8,2048,512,512,4096,108,ok,30,512,4.7407,0.5161,0.00146,211.302,10.363
falcon_h1_1.5b,verified,attn,32,2048,256,256,0,108,ok,30,1024,9.4815,0.08397,0.00153,1798.244,88.192
falcon_h1_1.5b,verified,attn,32,2048,256,256,4096,108,ok,30,1024,9.4815,0.7808,0.00747,365.283,17.915
falcon_h1_1.5b,verified,attn,32,2048,512,512,0,108,ok,30,2048,18.963,0.17459,0.00242,1729.689,84.83
falcon_h1_1.5b,verified,attn,32,2048,512,512,4096,108,ok,30,2048,18.963,1.63738,0.00866,266.407,13.066
falcon_h1_1.5b,verified,attn,128,2048,256,256,0,108,ok,30,4096,37.9259,0.22323,0.00171,2705.615,132.693
falcon_h1_1.5b,verified,attn,128,2048,256,256,4096,108,ok,30,4096,37.9259,3.07712,0.05209,370.753,18.183
falcon_h1_1.5b,verified,attn,128,2048,512,512,0,108,ok,30,8192,75.8519,0.58163,0.0023,2076.845,101.856
falcon_h1_1.5b,verified,attn,128,2048,512,512,4096,108,ok,30,8192,75.8519,6.23411,0.01043,279.884,13.727
