sm_count,sm_ratio,seq_len,batch_size,latency_ms,latency_p99_ms,achieved_bandwidth_GBs,theoretical_bw_GBs,bw_utilization_pct,model_name,layer_type,n_blocks,waves,analytical
14,0.12962962962962962,512,1,1.0199040174484253,1.240064024925232,61.68688712237716,2000,3.084344356118858,falcon_h1,ssm,48,,False
14,0.12962962962962962,512,4,3.880959987640381,3.886090266704559,21.074443503790842,2000,1.0537221751895423,falcon_h1,ssm,192,,False
14,0.12962962962962962,512,16,15.09990406036377,15.123466243743897,10.416393599007465,2000,0.5208196799503733,falcon_h1,ssm,768,,False
14,0.12962962962962962,512,32,30.12505531311035,30.155785312652586,8.562634568433168,2000,0.4281317284216584,falcon_h1,ssm,1536,,False
14,0.12962962962962962,512,64,60.136959075927734,60.1712646484375,7.6371741946600045,2000,0.38185870973300023,falcon_h1,ssm,3072,,False
14,0.12962962962962962,1024,1,1.9752960205078125,1.977344036102295,35.03584236564622,2000,1.751792118282311,falcon_h1,ssm,96,,False
14,0.12962962962962962,1024,4,7.646207809448242,7.652362098693848,13.987966148113095,2000,0.6993983074056548,falcon_h1,ssm,384,,False
14,0.12962962962962962,1024,16,30.1527042388916,30.16298574447632,8.554782946044712,2000,0.4277391473022356,falcon_h1,ssm,1536,,False
14,0.12962962962962962,1024,32,60.15999984741211,60.21048175811767,7.634249221490924,2000,0.3817124610745462,falcon_h1,ssm,3072,,False
14,0.12962962962962962,1024,64,120.13107299804688,120.27086135864258,7.174909825487145,2000,0.35874549127435723,falcon_h1,ssm,6144,,False
14,0.12962962962962962,2048,1,3.9198720455169678,3.9229747891426086,20.865240255364856,2000,1.0432620127682428,falcon_h1,ssm,192,,False
14,0.12962962962962962,2048,4,15.180800437927246,15.209471702575684,10.360886083914266,2000,0.5180443041957133,falcon_h1,ssm,768,,False
14,0.12962962962962962,2048,16,60.21836853027344,60.24504249572754,7.6268494681836,2000,0.38134247340918,falcon_h1,ssm,3072,,False
14,0.12962962962962962,2048,32,120.16486358642578,120.21355216979981,7.172892227186503,2000,0.3586446113593252,falcon_h1,ssm,6144,,False
14,0.12962962962962962,2048,64,240.17562103271484,240.4127865600586,6.941736954113682,2000,0.3470868477056841,falcon_h1,ssm,12288,,False
14,0.12962962962962962,4096,1,7.729152202606201,7.745556330680847,13.837856105865757,2000,0.6918928052932879,falcon_h1,ssm,384,,False
14,0.12962962962962962,4096,4,30.315519332885742,30.350366802215575,8.508837904689317,2000,0.42544189523446585,falcon_h1,ssm,1536,,False
14,0.12962962962962962,4096,16,120.29337310791016,120.33620758056641,7.165229419801861,2000,0.35826147099009303,falcon_h1,ssm,6144,,False
14,0.12962962962962962,4096,32,240.28826141357422,240.49899490356447,6.938482863007704,2000,0.34692414315038517,falcon_h1,ssm,12288,,False
14,0.12962962962962962,4096,64,480.6830139160156,480.80196258544925,6.819148222642837,2000,0.34095741113214184,falcon_h1,ssm,24576,,False
14,0.12962962962962962,8192,1,15.342592239379883,15.349790773391724,10.251627726655741,2000,0.512581386332787,falcon_h1,ssm,768,,False
14,0.12962962962962962,8192,4,60.55116653442383,60.63002655029297,7.584931195981132,2000,0.3792465597990566,falcon_h1,ssm,3072,,False
14,0.12962962962962962,8192,16,240.5555191040039,240.75170959472655,6.930774193874023,2000,0.34653870969370115,falcon_h1,ssm,12288,,False
14,0.12962962962962962,8192,32,480.9676818847656,481.07132110595705,6.815112207030441,2000,0.340755610351522,falcon_h1,ssm,24576,,False
14,0.12962962962962962,8192,64,962.2855834960938,962.4147241210937,6.753789419132851,2000,0.3376894709566426,falcon_h1,ssm,49152,,False
14,0.12962962962962962,16384,1,30.644224166870117,30.655568981170653,8.417567976117112,2000,0.42087839880585565,falcon_h1,ssm,1536,,False
14,0.12962962962962962,16384,4,120.94924926757812,120.99552619934082,7.1263742538255705,2000,0.3563187126912785,falcon_h1,ssm,6144,,False
14,0.12962962962962962,16384,16,481.5529022216797,481.6394348144531,6.806829955498979,2000,0.34034149777494893,falcon_h1,ssm,24576,,False
14,0.12962962962962962,16384,32,963.0975952148438,963.1990362548828,6.748095130016615,2000,0.3374047565008308,falcon_h1,ssm,49152,,False
14,0.12962962962962962,16384,64,1926.7261962890625,1927.1674938964843,6.716847033546229,2000,0.33584235167731147,falcon_h1,ssm,98304,,False
14,0.12962962962962962,32768,1,61.26233673095703,61.30073547363281,7.496880734683416,2000,0.3748440367341708,falcon_h1,ssm,3072,,False
14,0.12962962962962962,32768,4,242.00601196289062,242.11048919677734,6.889233744555301,2000,0.34446168722776505,falcon_h1,ssm,12288,,False
14,0.12962962962962962,32768,16,964.8348083496094,965.058696899414,6.735944988465892,2000,0.3367972494232946,falcon_h1,ssm,49152,,False
14,0.12962962962962962,32768,32,1930.181640625,1930.4559765625,6.704822418583095,2000,0.33524112092915476,falcon_h1,ssm,98304,,False
27,0.25,512,1,0.6000639796257019,0.6021222352981568,104.84665991657074,2000,5.242332995828537,falcon_h1,ssm,48,,False
27,0.25,512,4,1.992192029953003,1.9957760572433472,41.05481337656464,2000,2.052740668828232,falcon_h1,ssm,192,,False
27,0.25,512,16,7.684095859527588,7.688202133178711,20.469102269849852,2000,1.0234551134924927,falcon_h1,ssm,768,,False
27,0.25,512,32,15.209471702575684,15.214602222442627,16.959815899214753,2000,0.8479907949607377,falcon_h1,ssm,1536,,False
27,0.25,512,64,30.34009552001953,30.34726333618164,15.137606659707192,2000,0.7568803329853596,falcon_h1,ssm,3072,,False
27,0.25,1024,1,1.070080041885376,1.0721280574798584,64.67381624842338,2000,3.2336908124211687,falcon_h1,ssm,96,,False
27,0.25,1024,4,3.9270401000976562,3.930122125148773,27.235498816867256,2000,1.3617749408433628,falcon_h1,ssm,384,,False
27,0.25,1024,16,15.234047889709473,15.240243606567383,16.932455632770058,2000,0.8466227816385029,falcon_h1,ssm,1536,,False
27,0.25,1024,32,30.361600875854492,30.369792938232422,15.12688457627563,2000,0.7563442288137815,falcon_h1,ssm,3072,,False
27,0.25,1024,64,60.57062530517578,60.60246982574463,14.230158788311993,2000,0.7115079394155996,falcon_h1,ssm,6144,,False
27,0.25,2048,1,2.031615972518921,2.0349644756317136,40.25813594022543,2000,2.0129067970112717,falcon_h1,ssm,192,,False
27,0.25,2048,4,7.745535850524902,7.7496933221817015,20.306735006505836,2000,1.015336750325292,falcon_h1,ssm,768,,False
27,0.25,2048,16,30.410751342773438,30.417919158935547,15.102436201700051,2000,0.7551218100850026,falcon_h1,ssm,3072,,False
27,0.25,2048,32,60.614654541015625,60.64136302947998,14.219822294240167,2000,0.7109911147120084,falcon_h1,ssm,6144,,False
27,0.25,2048,64,121.0245132446289,121.0572917175293,13.776018918002071,2000,0.6888009459001035,falcon_h1,ssm,12288,,False
27,0.25,4096,1,4.023295879364014,4.026378378868103,26.583900167170153,2000,1.3291950083585076,falcon_h1,ssm,384,,False
27,0.25,4096,4,15.367168426513672,15.373311996459961,16.78577554697373,2000,0.8392887773486867,falcon_h1,ssm,1536,,False
27,0.25,4096,16,60.71142387390137,60.7406184387207,14.197156992895472,2000,0.7098578496447736,falcon_h1,ssm,6144,,False
27,0.25,4096,32,121.1176986694336,121.14743324279785,13.765419937100898,2000,0.6882709968550449,falcon_h1,ssm,12288,,False
27,0.25,4096,64,242.02854919433594,242.06038986206056,13.543231701017485,2000,0.6771615850508742,falcon_h1,ssm,24576,,False
27,0.25,8192,1,7.937024116516113,7.958569002151489,19.816815684445665,2000,0.9908407842222833,falcon_h1,ssm,768,,False
27,0.25,8192,4,30.685184478759766,30.697635459899903,14.96736747070595,2000,0.7483683735352975,falcon_h1,ssm,3072,,False
27,0.25,8192,16,121.32044982910156,121.3522264099121,13.742415119203375,2000,0.6871207559601687,falcon_h1,ssm,12288,,False
27,0.25,8192,32,242.29991149902344,242.33371490478515,13.528064041464626,2000,0.6764032020732313,falcon_h1,ssm,24576,,False
27,0.25,8192,64,484.2629089355469,484.3069662475586,13.420549193588966,2000,0.6710274596794483,falcon_h1,ssm,49152,,False
27,0.25,16384,1,15.756287574768066,15.762565221786499,16.371232041555132,2000,0.8185616020777565,falcon_h1,ssm,1536,,False
27,0.25,16384,4,61.251583099365234,61.281290740966796,14.071956550114576,2000,0.7035978275057287,falcon_h1,ssm,6144,,False
27,0.25,16384,16,242.85081481933594,242.88266586303712,13.497375837254205,2000,0.6748687918627103,falcon_h1,ssm,24576,,False
27,0.25,16384,32,485.0862121582031,485.14767486572265,13.397771425175925,2000,0.6698885712587963,falcon_h1,ssm,49152,,False
27,0.25,32768,1,31.463424682617188,31.472782459259033,14.597153254386182,2000,0.7298576627193091,falcon_h1,ssm,3072,,False
27,0.25,32768,4,122.42124938964844,122.4673616027832,13.61884470475741,2000,0.6809422352378705,falcon_h1,ssm,12288,,False
27,0.25,32768,16,486.67340087890625,486.72872955322265,13.354077252348327,2000,0.6677038626174163,falcon_h1,ssm,49152,,False
40,0.37037037037037035,512,1,0.4607999920845032,0.4628480076789856,136.53364817867114,2000,6.826682408933557,falcon_h1,ssm,48,,False
40,0.37037037037037035,512,4,1.4407680034637451,1.4438502669334412,56.76769042855698,2000,2.8383845214278494,falcon_h1,ssm,192,,False
40,0.37037037037037035,512,16,5.495808124542236,5.498879909515381,28.619365966875147,2000,1.4309682983437573,falcon_h1,ssm,768,,False
40,0.37037037037037035,512,32,10.779647827148438,10.8401766872406,23.929338336114824,2000,1.1964669168057411,falcon_h1,ssm,1536,,False
40,0.37037037037037035,512,64,21.445632934570312,21.453833332061766,21.41584878381684,2000,1.070792439190842,falcon_h1,ssm,3072,,False
40,0.37037037037037035,1024,1,0.796671986579895,0.7997644901275635,86.86907681679804,2000,4.343453840839902,falcon_h1,ssm,96,,False
40,0.37037037037037035,1024,4,2.836479902267456,2.838701999187469,37.706911272137425,2000,1.8853455636068712,falcon_h1,ssm,384,,False
40,0.37037037037037035,1024,16,10.802176475524902,10.80833028793335,23.87943212966863,2000,1.1939716064834314,falcon_h1,ssm,1536,,False
40,0.37037037037037035,1024,32,21.46303939819336,21.470217456817625,21.39848059164721,2000,1.0699240295823607,falcon_h1,ssm,3072,,False
40,0.37037037037037035,1024,64,42.81856155395508,42.829843025207516,20.129812509322488,2000,1.0064906254661243,falcon_h1,ssm,6144,,False
40,0.37037037037037035,2048,1,1.4847999811172485,1.4878720045089722,55.084235614319724,2000,2.7542117807159863,falcon_h1,ssm,192,,False
40,0.37037037037037035,2048,4,5.557248115539551,5.560422301292419,28.302955119132577,2000,1.4151477559566288,falcon_h1,ssm,768,,False
40,0.37037037037037035,2048,16,21.50912094116211,21.51528497695923,21.35263608663246,2000,1.067631804331623,falcon_h1,ssm,3072,,False
40,0.37037037037037035,2048,32,42.85747146606445,42.86771011352539,20.111536833956617,2000,1.005576841697831,falcon_h1,ssm,6144,,False
40,0.37037037037037035,2048,64,85.51116943359375,85.5377986907959,19.49728900965086,2000,0.974864450482543,falcon_h1,ssm,12288,,False
40,0.37037037037037035,4096,1,2.9378559589385986,2.955356249809265,36.405765801615786,2000,1.8202882900807893,falcon_h1,ssm,384,,False
40,0.37037037037037035,4096,4,10.925056457519531,10.94869031906128,23.61084732175068,2000,1.180542366087534,falcon_h1,ssm,1536,,False
40,0.37037037037037035,4096,16,42.94963073730469,42.96196262359619,20.068382456460917,2000,1.0034191228230458,falcon_h1,ssm,6144,,False
40,0.37037037037037035,4096,32,85.58386993408203,85.62187019348144,19.480726745403427,2000,0.9740363372701714,falcon_h1,ssm,12288,,False
40,0.37037037037037035,4096,64,170.93939208984375,170.9876206970215,19.175502380850876,2000,0.9587751190425438,falcon_h1,ssm,24576,,False
40,0.37037037037037035,8192,1,5.7579522132873535,5.763174414634705,27.316403154065313,2000,1.3658201577032656,falcon_h1,ssm,768,,False
40,0.37037037037037035,8192,4,21.757951736450195,21.76620523452759,21.108440608892113,2000,1.0554220304446056,falcon_h1,ssm,3072,,False
40,0.37037037037037035,8192,16,85.78099060058594,85.81121322631836,19.435960955067493,2000,0.9717980477533746,falcon_h1,ssm,12288,,False
