sm_count,sm_ratio,seq_len,batch_size,context_len,latency_ms,latency_p99_ms,achieved_bandwidth_GBs,theoretical_bw_GBs,bw_utilization_pct,model_name,layer_type,error
14,0.12962962962962962,512,1,4096,6.318079948425293,6.329507637023926,61.57277197749912,1000.0,6.157277197749912,zamba2,attn,
14,0.12962962962962962,512,4,4096,24.90112018585205,24.921097507476805,37.730194022910055,1000.0,3.7730194022910055,zamba2,attn,
14,0.12962962962962962,512,16,4096,98.61325073242188,98.66958114624023,31.85711527271591,1000.0,3.1857115272715912,zamba2,attn,
14,0.12962962962962962,512,32,4096,196.53631591796875,197.05569610595703,30.923274752624728,1000.0,3.0923274752624725,zamba2,attn,
14,0.12962962962962962,1024,1,4096,10.552319526672363,10.609684448242188,43.12625132793989,1000.0,4.312625132793989,zamba2,attn,
14,0.12962962962962962,1024,4,4096,41.57542419433594,41.60512161254883,28.953769476247366,1000.0,2.8953769476247366,zamba2,attn,
14,0.12962962962962962,1024,16,4096,166.04210662841797,166.44415359497071,25.285744617753664,1000.0,2.5285744617753663,zamba2,attn,
14,0.12962962962962962,1024,32,4096,332.1297912597656,332.3362808227539,24.663477735405184,1000.0,2.4663477735405186,zamba2,attn,
14,0.12962962962962962,2048,1,4096,21.05344009399414,21.093396644592286,27.89105045913659,1000.0,2.789105045913659,zamba2,attn,
14,0.12962962962962962,2048,4,4096,83.18924713134766,83.23175308227539,20.822974263307746,1000.0,2.0822974263307743,zamba2,attn,
14,0.12962962962962962,2048,16,4096,332.5010070800781,332.9229229736328,18.98468692000004,1000.0,1.8984686920000042,zamba2,attn,
14,0.12962962962962962,2048,32,4096,665.0721435546875,665.4637518310547,18.673664600686713,1000.0,1.8673664600686712,zamba2,attn,
14,0.12962962962962962,4096,1,4096,49.4571533203125,49.71013038635254,17.215784873131877,1000.0,1.7215784873131876,zamba2,attn,
14,0.12962962962962962,4096,4,4096,197.8281021118164,197.94443328857423,14.099170594193344,1000.0,1.4099170594193344,zamba2,attn,
14,0.12962962962962962,4096,16,4096,788.3432922363281,788.7419586181641,13.370172684668765,1000.0,1.3370172684668764,zamba2,attn,
14,0.12962962962962962,4096,32,4096,1576.7066040039062,1579.0116381835937,13.239654704933477,1000.0,1.3239654704933477,zamba2,attn,
14,0.12962962962962962,8192,1,4096,137.8303985595703,138.09880645751954,10.011768306710627,1000.0,1.0011768306710627,zamba2,attn,
14,0.12962962962962962,8192,4,4096,550.3068237304688,550.6161572265624,8.909832051076796,1000.0,0.8909832051076795,zamba2,attn,
14,0.12962962962962962,8192,16,4096,2201.2681884765625,2205.1072094726565,8.629572223612886,1000.0,0.8629572223612886,zamba2,attn,
14,0.12962962962962962,8192,32,4096,4323.642333984375,4331.491909179687,8.739502904528772,1000.0,0.8739502904528771,zamba2,attn,
14,0.12962962962962962,16384,1,4096,440.3276824951172,440.53120086669924,5.534266231437818,1000.0,0.5534266231437818,zamba2,attn,
14,0.12962962962962962,16384,4,4096,1756.1118774414062,1759.4876452636718,5.199554723873031,1000.0,0.5199554723873031,zamba2,attn,
14,0.12962962962962962,16384,16,4096,6949.168701171875,6963.492275390625,5.167155682656652,1000.0,0.5167155682656652,zamba2,attn,
14,0.12962962962962962,16384,32,4096,,,,,,zamba2,attn,OOM
27,0.25,512,1,4096,3.212799906730652,3.2245964765548707,121.08494375420621,1000.0,12.108494375420621,zamba2,attn,
27,0.25,512,4,4096,12.58291244506836,12.594176292419434,74.6666640256429,1000.0,7.4666664025642895,zamba2,attn,
27,0.25,512,16,4096,49.80531311035156,49.857597770690916,63.07627640126334,1000.0,6.307627640126334,zamba2,attn,
27,0.25,512,32,4096,99.53689575195312,99.62604560852051,61.058228208616256,1000.0,6.105822820861626,zamba2,attn,
27,0.25,1024,1,4096,5.352447986602783,5.37601016998291,85.0231492466762,1000.0,8.502314924667619,zamba2,attn,
27,0.25,1024,4,4096,20.928512573242188,20.949012260437012,57.517955171790604,1000.0,5.751795517179061,zamba2,attn,
27,0.25,1024,16,4096,83.43961334228516,83.4642668914795,50.31780632511997,1000.0,5.031780632511997,zamba2,attn,
27,0.25,1024,32,4096,166.75942993164062,167.04230911254882,49.121514239751946,1000.0,4.912151423975194,zamba2,attn,
27,0.25,2048,1,4096,10.680319786071777,10.719241847991944,54.979866873066086,1000.0,5.497986687306609,zamba2,attn,
27,0.25,2048,4,4096,41.990142822265625,42.02600616455078,41.25367135168355,1000.0,4.1253671351683545,zamba2,attn,
27,0.25,2048,16,4096,167.5274200439453,167.57665054321288,37.6799661711745,1000.0,3.76799661711745,zamba2,attn,
27,0.25,2048,32,4096,334.96319580078125,335.2866845703125,37.07671260512566,1000.0,3.7076712605125657,zamba2,attn,
27,0.25,4096,1,4096,25.023487091064453,25.080862255096434,34.025781814559295,1000.0,3.4025781814559295,zamba2,attn,
27,0.25,4096,4,4096,99.4145278930664,99.64450897216797,28.056383901960185,1000.0,2.8056383901960182,zamba2,attn,
27,0.25,4096,16,4096,397.0795593261719,397.58178649902345,26.54451911321359,1000.0,2.654451911321359,zamba2,attn,
27,0.25,4096,32,4096,793.9783630371094,795.4039013671875,26.2917126962367,1000.0,2.6291712696236704,zamba2,attn,
27,0.25,8192,1,4096,69.41081237792969,69.50325363159179,19.880562821920957,1000.0,1.9880562821920955,zamba2,attn,
27,0.25,8192,4,4096,276.54962158203125,277.9160076904297,17.729698373662792,1000.0,1.7729698373662794,zamba2,attn,
27,0.25,8192,16,4096,1105.6644897460938,1107.123466796875,17.180621239235304,1000.0,1.7180621239235305,zamba2,attn,
27,0.25,8192,32,4096,2167.8775634765625,2170.6629809570313,17.430174735238694,1000.0,1.7430174735238693,zamba2,attn,
27,0.25,16384,1,4096,220.59417724609375,220.86630722045896,11.046939925714437,1000.0,1.1046939925714436,zamba2,attn,
27,0.25,16384,4,4096,880.5770263671875,881.9229077148437,10.36933684912251,1000.0,1.036933684912251,zamba2,attn,
27,0.25,16384,16,4096,3483.3028564453125,3489.4660546875,10.308445180860128,1000.0,1.0308445180860129,zamba2,attn,
27,0.25,16384,32,4096,,,,,,zamba2,attn,OOM
40,0.37037037037037035,512,1,4096,2.4627199172973633,2.472007668018341,157.96424646896912,1000.0,15.796424646896911,zamba2,attn,
40,0.37037037037037035,512,4,4096,9.462783813476562,9.531525220870972,99.28622639164206,1000.0,9.928622639164205,zamba2,attn,
40,0.37037037037037035,512,16,4096,36.47078323364258,36.49435565948486,86.13836658989224,1000.0,8.613836658989223,zamba2,attn,
40,0.37037037037037035,512,32,4096,72.7014389038086,72.75553848266601,83.59595886459982,1000.0,8.359595886459982,zamba2,attn,
