# value_kind: latency_per_step_ms=measured(CUDA event); bytes_analytic,bytes_analytic_w_weight,achieved_bw_GBs,bw_util_pct=derived; model,cell,scope,sm_count,batch,context_len,backend,status=metadata
model,cell,scope,sm_count,batch,context_len,latency_per_step_ms,bytes_analytic,bytes_analytic_w_weight,achieved_bw_GBs,bw_util_pct,backend,status
falcon_h1,decode_attn,kernel,40,8,512,0.16094399988651276,4194304,,26.060642229331634,1.3030321114665817,sdpa,ok
falcon_h1,decode_attn,kernel,40,8,2048,0.542959988117218,16777216,,30.899543920680244,1.5449771960340122,sdpa,ok
falcon_h1,decode_attn,kernel,40,8,8192,2.0671041011810303,67108864,,32.46515933167452,1.6232579665837261,sdpa,ok
falcon_h1,decode_attn,kernel,40,8,32768,8.521424293518066,268435456,,31.501242838499305,1.575062141924965,sdpa,ok
falcon_h1,decode_attn,kernel,40,16,512,0.33671998977661133,8388608,,24.91271161407797,1.2456355807038986,sdpa,ok
falcon_h1,decode_attn,kernel,40,16,2048,1.2328159809112549,33554432,,27.217713364810315,1.3608856682405157,sdpa,ok
falcon_h1,decode_attn,kernel,40,16,8192,4.836927890777588,134217728,,27.748548465216643,1.3874274232608321,sdpa,ok
falcon_h1,decode_attn,kernel,40,16,32768,19.9725284576416,536870912,,26.880467995757954,1.3440233997878976,sdpa,ok
falcon_h1,decode_attn,kernel,40,32,512,0.6579999923706055,16777216,,25.497289049435988,1.2748644524717996,sdpa,ok
falcon_h1,decode_attn,kernel,40,32,2048,2.4321439266204834,67108864,,27.592472330882664,1.3796236165441333,sdpa,ok
falcon_h1,decode_attn,kernel,40,32,8192,9.579615592956543,268435456,,28.021526896900586,1.4010763448450294,sdpa,ok
falcon_h1,decode_attn,kernel,40,32,32768,39.60736083984375,1073741824,,27.10965338846434,1.3554826694232172,sdpa,ok
falcon_h1,decode_attn,kernel,54,1,512,0.06007999926805496,524288,,8.726498108976648,0.4363249054488324,sdpa,ok
falcon_h1,decode_attn,kernel,54,1,2048,0.08081600069999695,2097152,,25.949712703366664,1.2974856351683333,sdpa,ok
falcon_h1,decode_attn,kernel,54,1,8192,0.2473759949207306,8388608,,33.910355783260435,1.6955177891630215,sdpa,ok
falcon_h1,decode_attn,kernel,54,1,32768,0.8385599851608276,33554432,,40.01434911488722,2.0007174557443608,sdpa,ok
falcon_h1,decode_attn,kernel,54,4,512,0.06864000111818314,2097152,,30.55291325519009,1.5276456627595045,sdpa,ok
falcon_h1,decode_attn,kernel,54,4,2048,0.22457599639892578,8388608,,37.353092647973334,1.8676546323986667,sdpa,ok
falcon_h1,decode_attn,kernel,54,4,8192,0.7999039888381958,33554432,,41.94807435419275,2.0974037177096374,sdpa,ok
falcon_h1,decode_attn,kernel,54,4,32768,3.2396159172058105,134217728,,41.43013598839324,2.0715067994196623,sdpa,ok
