model,device,seq_len,batch_size,sm_count,sm_ratio_pct,prefill_chunk_tokens,n_kernel_calls,n_blocks_per_call,cooperative_safe,latency_ms,latency_std_ms,state_passing_active
zamba2,a100-sxm4-80gb,2048,1,40,37.0,256,8,112,False,3.9767040014266968,0.024099403478131727,True
zamba2,a100-sxm4-80gb,2048,4,40,37.0,256,8,448,False,4.148223876953125,0.016592164355194654,True
zamba2,a100-sxm4-80gb,2048,16,40,37.0,256,8,1792,False,8.19814395904541,0.12269665861754518,True
zamba2,a100-sxm4-80gb,2048,32,40,37.0,256,8,3584,False,15.661567687988281,0.006260401508842153,True
zamba2,a100-sxm4-80gb,4096,1,40,37.0,256,16,112,False,7.817728042602539,0.022703414979223284,True
zamba2,a100-sxm4-80gb,4096,4,40,37.0,256,16,448,False,7.926783800125122,0.021862649457970257,True
zamba2,a100-sxm4-80gb,4096,16,40,37.0,256,16,1792,False,16.045055389404297,0.008259816287017595,True
zamba2,a100-sxm4-80gb,4096,32,40,37.0,256,16,3584,False,31.09376049041748,0.007932080781035373,True
zamba2,a100-sxm4-80gb,8192,1,40,37.0,256,32,112,False,15.500800132751465,0.03811726581423004,True
zamba2,a100-sxm4-80gb,8192,4,40,37.0,256,32,448,False,15.732223987579346,0.20321890617652053,True
zamba2,a100-sxm4-80gb,8192,16,40,37.0,256,32,1792,False,31.739904403686523,0.007894320853071117,True
zamba2,a100-sxm4-80gb,8192,32,40,37.0,256,32,3584,False,61.95097732543945,0.003586234841494712,True
zamba2,a100-sxm4-80gb,512,1,54,50.0,256,2,112,False,1.0726400017738342,0.0058166999119013485,True
zamba2,a100-sxm4-80gb,512,4,54,50.0,256,2,448,False,1.1878399848937988,0.005270270774146978,True
zamba2,a100-sxm4-80gb,512,16,54,50.0,256,2,1792,False,1.8688000440597534,0.006459220392944862,True
zamba2,a100-sxm4-80gb,512,32,54,50.0,256,2,3584,False,3.1692800521850586,0.004462187079407847,True
zamba2,a100-sxm4-80gb,1024,1,54,50.0,256,4,112,False,2.0541439056396484,0.008263519193401818,True
zamba2,a100-sxm4-80gb,1024,4,54,50.0,256,4,448,False,2.1637120246887207,0.01000760630936823,True
zamba2,a100-sxm4-80gb,1024,16,54,50.0,256,4,1792,False,3.383296012878418,0.005441070352981249,True
zamba2,a100-sxm4-80gb,1024,32,54,50.0,256,4,3584,False,6.108160018920898,0.02793942592826,True
zamba2,a100-sxm4-80gb,2048,1,54,50.0,256,8,112,False,3.9808000326156616,0.012873287075786003,True
zamba2,a100-sxm4-80gb,2048,4,54,50.0,256,8,448,False,4.090368032455444,0.017987005307110306,True
zamba2,a100-sxm4-80gb,2048,16,54,50.0,256,8,1792,False,6.387200117111206,0.004965106437187902,True
zamba2,a100-sxm4-80gb,2048,32,54,50.0,256,8,3584,False,11.98848009109497,0.004435996010190113,True
zamba2,a100-sxm4-80gb,4096,1,54,50.0,256,16,112,False,7.797760009765625,0.023898216194892036,True
zamba2,a100-sxm4-80gb,4096,4,54,50.0,256,16,448,False,7.941119909286499,0.030460946496861815,True
zamba2,a100-sxm4-80gb,4096,16,54,50.0,256,16,1792,False,12.390912055969238,0.0055762422696534805,True
zamba2,a100-sxm4-80gb,4096,32,54,50.0,256,16,3584,False,23.742464065551758,0.0071606793214733415,True
zamba2,a100-sxm4-80gb,8192,1,54,50.0,256,32,112,False,15.472127914428711,0.028642620980029003,True
zamba2,a100-sxm4-80gb,8192,4,54,50.0,256,32,448,False,15.594496250152588,0.04431879024434728,True
zamba2,a100-sxm4-80gb,8192,16,54,50.0,256,32,1792,False,24.400383949279785,0.0072319826536744415,True
zamba2,a100-sxm4-80gb,8192,32,54,50.0,256,32,3584,False,47.2545280456543,0.007369349225185169,True
zamba2,a100-sxm4-80gb,512,1,68,63.0,256,2,112,False,1.0813440084457397,0.0048942875550652895,True
zamba2,a100-sxm4-80gb,512,4,68,63.0,256,2,448,False,1.1632640361785889,0.01102088329233745,True
zamba2,a100-sxm4-80gb,512,16,68,63.0,256,2,1792,False,1.6276479959487915,0.00581270413928859,True
zamba2,a100-sxm4-80gb,512,32,68,63.0,256,2,3584,False,2.6705920696258545,0.0056304347753027935,True
zamba2,a100-sxm4-80gb,1024,1,68,63.0,256,4,112,False,2.0505599975585938,0.013704450991300375,True
zamba2,a100-sxm4-80gb,1024,4,68,63.0,256,4,448,False,2.142720103263855,0.006981868420667927,True
zamba2,a100-sxm4-80gb,1024,16,68,63.0,256,4,1792,False,2.871295928955078,0.005035086088546848,True
zamba2,a100-sxm4-80gb,1024,32,68,63.0,256,4,3584,False,5.079551935195923,0.003165384939102645,True
zamba2,a100-sxm4-80gb,2048,1,68,63.0,256,8,112,False,3.978752017021179,0.017487824963138988,True
zamba2,a100-sxm4-80gb,2048,4,68,63.0,256,8,448,False,4.072959899902344,0.011883562954706946,True
zamba2,a100-sxm4-80gb,2048,16,68,63.0,256,8,1792,False,5.3488640785217285,0.0056716639136601375,True
zamba2,a100-sxm4-80gb,2048,32,68,63.0,256,8,3584,False,9.903103828430176,0.006772022482017271,True
zamba2,a100-sxm4-80gb,4096,1,68,63.0,256,16,112,False,7.805951833724976,0.01930417660494367,True
zamba2,a100-sxm4-80gb,4096,4,68,63.0,256,16,448,False,7.9385600090026855,0.03218239994926052,True
zamba2,a100-sxm4-80gb,4096,16,68,63.0,256,16,1792,False,10.305535793304443,0.006601933311356168,True
zamba2,a100-sxm4-80gb,4096,32,68,63.0,256,16,3584,False,19.539456367492676,0.06608312642884696,True
zamba2,a100-sxm4-80gb,8192,1,68,63.0,256,32,112,False,15.411712169647217,0.053608309159025515,True
zamba2,a100-sxm4-80gb,8192,4,68,63.0,256,32,448,False,15.519744396209717,0.05019075913366934,True
zamba2,a100-sxm4-80gb,8192,16,68,63.0,256,32,1792,False,20.211711883544922,0.006958471342266476,True
zamba2,a100-sxm4-80gb,8192,32,68,63.0,256,32,3584,False,38.81625556945801,0.008721508514613452,True
zamba2,a100-sxm4-80gb,512,1,81,75.0,256,2,112,False,1.0629119873046875,0.011304768153955657,True
zamba2,a100-sxm4-80gb,512,4,81,75.0,256,2,448,False,1.1448320150375366,0.008904159956900158,True
zamba2,a100-sxm4-80gb,512,16,81,75.0,256,2,1792,False,1.467903971672058,0.006071506651777626,True
zamba2,a100-sxm4-80gb,512,32,81,75.0,256,2,3584,False,2.355712056159973,0.005526016316753641,True
zamba2,a100-sxm4-80gb,1024,1,81,75.0,256,4,112,False,2.0362240076065063,0.011394615505539442,True
zamba2,a100-sxm4-80gb,1024,4,81,75.0,256,4,448,False,2.1094400882720947,0.008471635786374394,True
zamba2,a100-sxm4-80gb,1024,16,81,75.0,256,4,1792,False,2.542080044746399,0.00432966642411015,True
zamba2,a100-sxm4-80gb,1024,32,81,75.0,256,4,3584,False,4.4318718910217285,0.0055503091084654205,True
zamba2,a100-sxm4-80gb,2048,1,81,75.0,256,8,112,False,3.950592041015625,0.01126350620518695,True
zamba2,a100-sxm4-80gb,2048,4,81,75.0,256,8,448,False,4.041215896606445,0.014473880279384739,True
zamba2,a100-sxm4-80gb,2048,16,81,75.0,256,8,1792,False,4.694015979766846,0.008052118201831104,True
zamba2,a100-sxm4-80gb,2048,32,81,75.0,256,8,3584,False,8.592384338378906,0.0063162427062146455,True
zamba2,a100-sxm4-80gb,4096,1,81,75.0,256,16,112,False,7.813632011413574,0.01693101049461787,True
zamba2,a100-sxm4-80gb,4096,4,81,75.0,256,16,448,False,7.890431880950928,0.0234642732189507,True
zamba2,a100-sxm4-80gb,4096,16,81,75.0,256,16,1792,False,8.995840072631836,0.0037701066593314888,True
zamba2,a100-sxm4-80gb,4096,32,81,75.0,256,16,3584,False,16.910847663879395,0.00802597879579116,True
zamba2,a100-sxm4-80gb,8192,1,81,75.0,256,32,112,False,15.346176147460938,0.06786738452516694,True
zamba2,a100-sxm4-80gb,8192,4,81,75.0,256,32,448,False,15.517183780670166,0.04369875983905455,True
zamba2,a100-sxm4-80gb,8192,16,81,75.0,256,32,1792,False,17.59385585784912,0.007260229866835324,True
zamba2,a100-sxm4-80gb,8192,32,81,75.0,256,32,3584,False,33.53753662109375,0.012178185713846454,True
zamba2,a100-sxm4-80gb,512,1,94,87.0,256,2,112,False,1.0762239694595337,0.005932707952731421,True
zamba2,a100-sxm4-80gb,512,4,94,87.0,256,2,448,False,1.1325440406799316,0.006508642865051865,True
zamba2,a100-sxm4-80gb,512,16,94,87.0,256,2,1792,False,1.3818880319595337,0.005457081199765357,True
zamba2,a100-sxm4-80gb,512,32,94,87.0,256,2,3584,False,2.151423931121826,0.007156667671861646,True
zamba2,a100-sxm4-80gb,1024,1,94,87.0,256,4,112,False,2.0439040660858154,0.01682739869016803,True
zamba2,a100-sxm4-80gb,1024,4,94,87.0,256,4,448,False,2.101248025894165,0.013028502685801762,True
zamba2,a100-sxm4-80gb,1024,16,94,87.0,256,4,1792,False,2.34444797039032,0.009174814573649019,True
zamba2,a100-sxm4-80gb,1024,32,94,87.0,256,4,3584,False,4.032511949539185,0.0064772578018843785,True
zamba2,a100-sxm4-80gb,2048,1,94,87.0,256,8,112,False,3.951616048812866,0.016519965205294643,True
zamba2,a100-sxm4-80gb,2048,4,94,87.0,256,8,448,False,4.011519908905029,0.01399928607583681,True
zamba2,a100-sxm4-80gb,2048,16,94,87.0,256,8,1792,False,4.284416198730469,0.008753023887414096,True
zamba2,a100-sxm4-80gb,2048,32,94,87.0,256,8,3584,False,7.793152093887329,0.006246431824065269,True
zamba2,a100-sxm4-80gb,4096,1,94,87.0,256,16,112,False,7.80134391784668,0.021994389161831777,True
zamba2,a100-sxm4-80gb,4096,4,94,87.0,256,16,448,False,7.8494720458984375,0.02820172407792931,True
zamba2,a100-sxm4-80gb,4096,16,94,87.0,256,16,1792,False,8.162816047668457,0.00975042662846836,True
zamba2,a100-sxm4-80gb,4096,32,94,87.0,256,16,3584,False,15.301119804382324,0.0050500459299117504,True
zamba2,a100-sxm4-80gb,8192,1,94,87.0,256,32,112,False,15.463935852050781,0.031401860007850585,True
zamba2,a100-sxm4-80gb,8192,4,94,87.0,256,32,448,False,15.491584300994873,0.06439717335148985,True
zamba2,a100-sxm4-80gb,8192,16,94,87.0,256,32,1792,False,15.917567729949951,0.008997845318962241,True
zamba2,a100-sxm4-80gb,8192,32,94,87.0,256,32,3584,False,30.309887886047363,0.04668282058507199,True
zamba2,a100-sxm4-80gb,512,1,108,100.0,256,2,112,False,1.067520022392273,0.008559907111316958,True
zamba2,a100-sxm4-80gb,512,4,108,100.0,256,2,448,False,1.1146240234375,0.008527204173023682,True
zamba2,a100-sxm4-80gb,512,16,108,100.0,256,2,1792,False,1.331712007522583,0.011557546324350526,True
zamba2,a100-sxm4-80gb,512,32,108,100.0,256,2,3584,False,1.9783680438995361,0.003372119687736693,True
zamba2,a100-sxm4-80gb,1024,1,108,100.0,256,4,112,False,2.0362240076065063,0.007403074111095028,True
zamba2,a100-sxm4-80gb,1024,4,108,100.0,256,4,448,False,2.089471936225891,0.015020223028646671,True
zamba2,a100-sxm4-80gb,1024,16,108,100.0,256,4,1792,False,2.3070719242095947,0.01092745523191858,True
zamba2,a100-sxm4-80gb,1024,32,108,100.0,256,4,3584,False,3.6889599561691284,0.007150926069445416,True
zamba2,a100-sxm4-80gb,2048,1,108,100.0,256,8,112,False,3.938815951347351,0.008914607749341733,True
zamba2,a100-sxm4-80gb,2048,4,108,100.0,256,8,448,False,3.991551995277405,0.01649594099873822,True
zamba2,a100-sxm4-80gb,2048,16,108,100.0,256,8,1792,False,4.225024223327637,0.014966228416100425,True
zamba2,a100-sxm4-80gb,2048,32,108,100.0,256,8,3584,False,7.082495927810669,0.005654249220837076,True
zamba2,a100-sxm4-80gb,4096,1,108,100.0,256,16,112,False,7.766527891159058,0.021339250011593588,True
zamba2,a100-sxm4-80gb,4096,4,108,100.0,256,16,448,False,7.865855932235718,0.030014870663871984,True
zamba2,a100-sxm4-80gb,4096,16,108,100.0,256,16,1792,False,8.118783950805664,0.01957125064973356,True
zamba2,a100-sxm4-80gb,4096,32,108,100.0,256,16,3584,False,13.881855964660645,0.0046751786447097946,True
zamba2,a100-sxm4-80gb,8192,1,108,100.0,256,32,112,False,15.423488140106201,0.04099183542087386,True
zamba2,a100-sxm4-80gb,8192,4,108,100.0,256,32,448,False,15.441407680511475,0.045757624326066844,True
zamba2,a100-sxm4-80gb,8192,16,108,100.0,256,32,1792,False,15.655936241149902,0.042830177002833036,True
zamba2,a100-sxm4-80gb,8192,32,108,100.0,256,32,3584,False,27.46726417541504,0.04188339364829512,True
zamba2,a100-sxm4-80gb,512,1,14,13.0,512,1,224,False,0.8268799781799316,0.009437109940300534,True
zamba2,a100-sxm4-80gb,512,4,14,13.0,512,1,896,False,1.6465920209884644,0.0057724697621596675,True
zamba2,a100-sxm4-80gb,512,16,14,13.0,512,1,3584,False,5.43231987953186,0.005176678604649507,True
zamba2,a100-sxm4-80gb,512,32,14,13.0,512,1,7168,False,10.656767845153809,0.0042959335538704435,True
zamba2,a100-sxm4-80gb,1024,1,14,13.0,512,2,224,False,1.3286399841308594,0.006847141235780018,True
zamba2,a100-sxm4-80gb,1024,4,14,13.0,512,2,896,False,2.981376051902771,0.004146915514993894,True
