model,device,seq_len,batch_size,sm_count,sm_ratio_pct,prefill_chunk_tokens,n_kernel_calls,n_blocks_per_call,cooperative_safe,latency_ms,latency_std_ms
zamba2,a100-80gb,512,4,94,87.0,512,1,896,False,0.7347200214862823,0.005936643059904183
zamba2,a100-80gb,512,16,94,87.0,512,1,3584,False,1.237504005432129,0.004885966623152402
zamba2,a100-80gb,512,32,94,87.0,512,1,7168,False,2.044416069984436,0.004477809655743886
zamba2,a100-80gb,1024,1,94,87.0,512,2,224,False,1.117184042930603,0.007065683459486571
zamba2,a100-80gb,1024,4,94,87.0,512,2,896,False,1.2431360483169556,0.01041428936963661
zamba2,a100-80gb,1024,16,94,87.0,512,2,3584,False,2.1416960954666138,0.008040528186891868
zamba2,a100-80gb,1024,32,94,87.0,512,2,7168,False,3.8528000116348267,0.0035489089376321338
zamba2,a100-80gb,2048,1,94,87.0,512,4,224,False,2.1160959005355835,0.009437080045994313
zamba2,a100-80gb,2048,4,94,87.0,512,4,896,False,2.254848003387451,0.014096694325499677
zamba2,a100-80gb,2048,16,94,87.0,512,4,3584,False,3.95468807220459,0.0037141364946377264
zamba2,a100-80gb,2048,32,94,87.0,512,4,7168,False,7.472127914428711,0.002749874835237523
zamba2,a100-80gb,4096,1,94,87.0,512,8,224,False,4.106751918792725,0.016239640151626135
zamba2,a100-80gb,4096,4,94,87.0,512,8,896,False,4.280319929122925,0.008924374158815694
zamba2,a100-80gb,4096,16,94,87.0,512,8,3584,False,7.590912103652954,0.0075255640667893555
zamba2,a100-80gb,4096,32,94,87.0,512,8,7168,False,14.7128324508667,0.0040516733095774995
zamba2,a100-80gb,8192,1,94,87.0,512,16,224,False,8.105984210968018,0.024718167268259088
zamba2,a100-80gb,8192,4,94,87.0,512,16,896,False,8.317440032958984,0.02904845994491067
zamba2,a100-80gb,8192,16,94,87.0,512,16,3584,False,14.850048065185547,0.006826655074131819
zamba2,a100-80gb,8192,32,94,87.0,512,16,7168,False,29.1778564453125,0.010012866960577365
zamba2,a100-80gb,512,1,108,100.0,512,1,224,False,0.609279990196228,0.009774899999045126
zamba2,a100-80gb,512,4,108,100.0,512,1,896,False,0.7173120081424713,0.007799303393907562
zamba2,a100-80gb,512,16,108,100.0,512,1,3584,False,1.154047966003418,0.00763932224017323
zamba2,a100-80gb,512,32,108,100.0,512,1,7168,False,1.8775039911270142,0.005971869437147695
zamba2,a100-80gb,1024,1,108,100.0,512,2,224,False,1.1192320585250854,0.006530097273622037
zamba2,a100-80gb,1024,4,108,100.0,512,2,896,False,1.227776050567627,0.009059157424642745
zamba2,a100-80gb,1024,16,108,100.0,512,2,3584,False,1.974784016609192,0.004409675205171618
zamba2,a100-80gb,1024,32,108,100.0,512,2,7168,False,3.5174400806427,0.005776461433178265
zamba2,a100-80gb,2048,1,108,100.0,512,4,224,False,2.141184091567993,0.008971922976215041
zamba2,a100-80gb,2048,4,108,100.0,512,4,896,False,2.247167944908142,0.014826971154090634
zamba2,a100-80gb,2048,16,108,100.0,512,4,3584,False,3.6136960983276367,0.005444177732602695
zamba2,a100-80gb,2048,32,108,100.0,512,4,7168,False,6.800383806228638,0.006223258921038524
zamba2,a100-80gb,4096,1,108,100.0,512,8,224,False,4.121088027954102,0.015426214050184524
zamba2,a100-80gb,4096,4,108,100.0,512,8,896,False,4.2588160037994385,0.021507039647746667
zamba2,a100-80gb,4096,16,108,100.0,512,8,3584,False,6.8930559158325195,0.007760326141730274
zamba2,a100-80gb,4096,32,108,100.0,512,8,7168,False,13.357056140899658,0.008311416967341044
zamba2,a100-80gb,8192,1,108,100.0,512,16,224,False,8.09984016418457,0.026937294406519003
zamba2,a100-80gb,8192,4,108,100.0,512,16,896,False,8.290815830230713,0.03530511733043194
zamba2,a100-80gb,8192,16,108,100.0,512,16,3584,False,13.444608211517334,0.008378585157559917
zamba2,a100-80gb,8192,32,108,100.0,512,16,7168,False,26.47654438018799,0.008433095510757068
zamba2,a100-80gb,1024,1,14,13.0,1024,1,448,False,1.1125760078430176,0.006726949337777699
zamba2,a100-80gb,1024,4,14,13.0,1024,1,1792,False,2.846719980239868,0.0029461858898206447
zamba2,a100-80gb,1024,16,14,13.0,1024,1,7168,False,10.595327854156494,0.0049050811815517
zamba2,a100-80gb,1024,32,14,13.0,1024,1,14336,False,21.197312355041504,0.0063895265215256555
zamba2,a100-80gb,2048,1,14,13.0,1024,2,448,False,1.7884160280227661,0.00997252616482598
zamba2,a100-80gb,2048,4,14,13.0,1024,2,1792,False,5.458431959152222,0.0027497663203868636
zamba2,a100-80gb,2048,16,14,13.0,1024,2,7168,False,20.987391471862793,0.006411934402944968
zamba2,a100-80gb,2048,32,14,13.0,1024,2,14336,False,42.238975524902344,0.008890542646007383
zamba2,a100-80gb,4096,1,14,13.0,1024,4,448,False,3.134976029396057,0.006776184561538833
zamba2,a100-80gb,4096,4,14,13.0,1024,4,1792,False,10.68236780166626,0.006234377421866928
zamba2,a100-80gb,4096,16,14,13.0,1024,4,7168,False,41.77561569213867,0.008540177882751545
zamba2,a100-80gb,4096,32,14,13.0,1024,4,14336,False,84.30643463134766,0.007903656076095224
zamba2,a100-80gb,8192,1,14,13.0,1024,8,448,False,5.808128118515015,0.0074945876513388895
zamba2,a100-80gb,8192,4,14,13.0,1024,8,1792,False,21.116928100585938,0.006622486913699209
zamba2,a100-80gb,8192,16,14,13.0,1024,8,7168,False,83.34489440917969,0.007454839254975367
zamba2,a100-80gb,8192,32,14,13.0,1024,8,14336,False,168.4700164794922,0.015057448162016403
zamba2,a100-80gb,1024,1,27,25.0,1024,1,448,False,0.839167982339859,0.006182752984476288
zamba2,a100-80gb,1024,4,27,25.0,1024,1,1792,False,1.6609280109405518,0.00592781296670911
zamba2,a100-80gb,1024,16,27,25.0,1024,1,7168,False,5.491711854934692,0.0065479667856071806
zamba2,a100-80gb,1024,32,27,25.0,1024,1,14336,False,10.8472318649292,0.004765067922780181
zamba2,a100-80gb,2048,1,27,25.0,1024,2,448,False,1.3501440286636353,0.008065859586752948
zamba2,a100-80gb,2048,4,27,25.0,1024,2,1792,False,2.9936639070510864,0.002574666036175389
zamba2,a100-80gb,2048,16,27,25.0,1024,2,7168,False,10.75711965560913,0.0052001511057282205
zamba2,a100-80gb,2048,32,27,25.0,1024,2,14336,False,21.494783401489258,0.007380811668441998
zamba2,a100-80gb,4096,1,27,25.0,1024,4,448,False,2.3552000522613525,0.0901547411052034
zamba2,a100-80gb,4096,4,27,25.0,1024,4,1792,False,5.665280103683472,0.005881386457755025
zamba2,a100-80gb,4096,16,27,25.0,1024,4,7168,False,21.294591903686523,0.010009815257050842
zamba2,a100-80gb,4096,32,27,25.0,1024,4,14336,False,42.78528022766113,0.0069634278535317005
zamba2,a100-80gb,8192,1,27,25.0,1024,8,448,False,4.343808174133301,0.019472131662331908
zamba2,a100-80gb,8192,4,27,25.0,1024,8,1792,False,11.009536266326904,0.007412508757308527
zamba2,a100-80gb,8192,16,27,25.0,1024,8,7168,False,42.35673522949219,0.006448527120581709
zamba2,a100-80gb,8192,32,27,25.0,1024,8,14336,False,85.35859298706055,0.013342584585490843
zamba2,a100-80gb,1024,1,40,37.0,1024,1,448,False,0.7613439857959747,0.008137769227712368
zamba2,a100-80gb,1024,4,40,37.0,1024,1,1792,False,1.3368319869041443,0.008237390482724996
zamba2,a100-80gb,1024,16,40,37.0,1024,1,7168,False,3.964927911758423,0.0019429181886324676
zamba2,a100-80gb,1024,32,40,37.0,1024,1,14336,False,7.768064022064209,0.005440916299628387
zamba2,a100-80gb,2048,1,40,37.0,1024,2,448,False,1.2579840421676636,0.010774465188856983
zamba2,a100-80gb,2048,4,40,37.0,1024,2,1792,False,2.2973440885543823,0.00537532326714189
zamba2,a100-80gb,2048,16,40,37.0,1024,2,7168,False,7.705087900161743,0.00442545067421384
zamba2,a100-80gb,2048,32,40,37.0,1024,2,14336,False,15.321599960327148,0.007211870296873214
zamba2,a100-80gb,4096,1,40,37.0,1024,4,448,False,2.280959963798523,0.010753336649657738
zamba2,a100-80gb,4096,4,40,37.0,1024,4,1792,False,4.210687875747681,0.0053198347151416
zamba2,a100-80gb,4096,16,40,37.0,1024,4,7168,False,15.181312084197998,0.009097577044707351
zamba2,a100-80gb,4096,32,40,37.0,1024,4,14336,False,30.427135467529297,0.005110056774571514
zamba2,a100-80gb,8192,1,40,37.0,1024,8,448,False,4.260351896286011,0.024973149622940054
zamba2,a100-80gb,8192,4,40,37.0,1024,8,1792,False,8.024064064025879,0.004994418283953511
zamba2,a100-80gb,8192,16,40,37.0,1024,8,7168,False,30.123519897460938,0.006032714795185039
zamba2,a100-80gb,8192,32,40,37.0,1024,8,14336,False,60.647422790527344,0.0036121198109216267
zamba2,a100-80gb,1024,1,54,50.0,1024,1,448,False,0.7029759883880615,0.009501710604078634
zamba2,a100-80gb,1024,4,54,50.0,1024,1,1792,False,1.1361279487609863,0.006444781983667571
zamba2,a100-80gb,1024,16,54,50.0,1024,1,7168,False,3.0489600896835327,0.003644403470938203
zamba2,a100-80gb,1024,32,54,50.0,1024,1,14336,False,5.934079885482788,0.004345855935256133
zamba2,a100-80gb,2048,1,54,50.0,1024,2,448,False,1.2190719842910767,0.008457900492253067
zamba2,a100-80gb,2048,4,54,50.0,1024,2,1792,False,1.8677760362625122,0.005063955386615005
zamba2,a100-80gb,2048,16,54,50.0,1024,2,7168,False,5.869055986404419,0.004471377713689578
zamba2,a100-80gb,2048,32,54,50.0,1024,2,14336,False,11.647488117218018,0.00524465621966622
zamba2,a100-80gb,4096,1,54,50.0,1024,4,448,False,2.2210559844970703,0.011522748472341896
zamba2,a100-80gb,4096,4,54,50.0,1024,4,1792,False,3.3295360803604126,0.004636316433357141
zamba2,a100-80gb,4096,16,54,50.0,1024,4,7168,False,11.502079963684082,0.005674911284570017
zamba2,a100-80gb,4096,32,54,50.0,1024,4,14336,False,23.071232795715332,0.0030318150384083795
zamba2,a100-80gb,8192,1,54,50.0,1024,8,448,False,4.182015895843506,0.016727435554170632
zamba2,a100-80gb,8192,4,54,50.0,1024,8,1792,False,6.236159801483154,0.006102188896857052
zamba2,a100-80gb,8192,16,54,50.0,1024,8,7168,False,22.774271965026855,0.004685275433301026
zamba2,a100-80gb,8192,32,54,50.0,1024,8,14336,False,45.920766830444336,0.08344048990439695
zamba2,a100-80gb,1024,1,68,63.0,1024,1,448,False,0.681984007358551,0.006844565488196233
zamba2,a100-80gb,1024,4,68,63.0,1024,1,1792,False,1.0255360007286072,0.0038556837283638054
zamba2,a100-80gb,1024,16,68,63.0,1024,1,7168,False,2.532863974571228,0.003266854150114262
zamba2,a100-80gb,1024,32,68,63.0,1024,1,14336,False,4.889599800109863,0.003721997550082133
zamba2,a100-80gb,2048,1,68,63.0,1024,2,448,False,1.1827200055122375,0.006765807127719198
zamba2,a100-80gb,2048,4,68,63.0,1024,2,1792,False,1.6189440488815308,0.0045488153561815126
zamba2,a100-80gb,2048,16,68,63.0,1024,2,7168,False,4.834304094314575,0.004870387828143735
zamba2,a100-80gb,2048,32,68,63.0,1024,2,14336,False,9.563648223876953,0.0038026489354725714
zamba2,a100-80gb,4096,1,68,63.0,1024,4,448,False,2.184191942214966,0.008864190489883848
zamba2,a100-80gb,4096,4,68,63.0,1024,4,1792,False,2.8180480003356934,0.00714363183650017
zamba2,a100-80gb,4096,16,68,63.0,1024,4,7168,False,9.433599948883057,0.004709954984026967
zamba2,a100-80gb,4096,32,68,63.0,1024,4,14336,False,18.898944854736328,0.006502228980079612
zamba2,a100-80gb,8192,1,68,63.0,1024,8,448,False,4.155904054641724,0.013142451799182131
zamba2,a100-80gb,8192,4,68,63.0,1024,8,1792,False,5.2111358642578125,0.006685358208800919
zamba2,a100-80gb,8192,16,68,63.0,1024,8,7168,False,18.629631996154785,0.00543579032934686
zamba2,a100-80gb,8192,32,68,63.0,1024,8,14336,False,37.579776763916016,0.007308195267035816
zamba2,a100-80gb,1024,1,81,75.0,1024,1,448,False,0.6568959951400757,0.00670700539437547
zamba2,a100-80gb,1024,4,81,75.0,1024,1,1792,False,0.942080020904541,0.0032019894581159763
zamba2,a100-80gb,1024,16,81,75.0,1024,1,7168,False,2.203648090362549,0.0045398077878554
zamba2,a100-80gb,1024,32,81,75.0,1024,1,14336,False,4.285439968109131,0.0047737288728349255
zamba2,a100-80gb,2048,1,81,75.0,1024,2,448,False,1.1601920127868652,0.008713021611608135
zamba2,a100-80gb,2048,4,81,75.0,1024,2,1792,False,1.4643200039863586,0.004729637800114978
zamba2,a100-80gb,2048,16,81,75.0,1024,2,7168,False,4.176383972167969,0.004044517466252707
zamba2,a100-80gb,2048,32,81,75.0,1024,2,14336,False,8.351232051849365,0.0048524359591598015
zamba2,a100-80gb,4096,1,81,75.0,1024,4,448,False,2.1678080558776855,0.017940311013197333
zamba2,a100-80gb,4096,4,81,75.0,1024,4,1792,False,2.4878079891204834,0.006293811547231765
zamba2,a100-80gb,4096,16,81,75.0,1024,4,7168,False,8.116735935211182,0.005172116558561398
zamba2,a100-80gb,4096,32,81,75.0,1024,4,14336,False,16.476672172546387,0.004514441500783465
zamba2,a100-80gb,8192,1,81,75.0,1024,8,448,False,4.166143894195557,0.01251395711495306
zamba2,a100-80gb,8192,4,81,75.0,1024,8,1792,False,4.54911994934082,0.006709683477223522
zamba2,a100-80gb,8192,16,81,75.0,1024,8,7168,False,15.99948787689209,0.0033181686011674208
zamba2,a100-80gb,8192,32,81,75.0,1024,8,14336,False,32.72499084472656,0.006052936752998016
zamba2,a100-80gb,1024,1,94,87.0,1024,1,448,False,0.6538240015506744,0.006674788765778898
zamba2,a100-80gb,1024,4,94,87.0,1024,1,1792,False,0.9052159786224365,0.0030984321805429048
zamba2,a100-80gb,1024,16,94,87.0,1024,1,7168,False,2.005504012107849,0.002529112692179979
zamba2,a100-80gb,1024,32,94,87.0,1024,1,14336,False,3.9951359033584595,0.003309276284895904
zamba2,a100-80gb,2048,1,94,87.0,1024,2,448,False,1.1658239960670471,0.00992861766586501
zamba2,a100-80gb,2048,4,94,87.0,1024,2,1792,False,1.4120960235595703,0.004559061068481714
zamba2,a100-80gb,2048,16,94,87.0,1024,2,7168,False,3.7811199426651,0.004268746679478242
zamba2,a100-80gb,2048,32,94,87.0,1024,2,14336,False,7.784448146820068,0.006912376133269291
zamba2,a100-80gb,4096,1,94,87.0,1024,4,448,False,2.1601279973983765,0.00904953617752691
zamba2,a100-80gb,4096,4,94,87.0,1024,4,1792,False,2.4304639101028442,0.012974701565006148
zamba2,a100-80gb,4096,16,94,87.0,1024,4,7168,False,7.325696229934692,0.004455635785697795
zamba2,a100-80gb,4096,32,94,87.0,1024,4,14336,False,15.361536026000977,0.006706923395177288
zamba2,a100-80gb,8192,1,94,87.0,1024,8,448,False,4.138495922088623,0.01851430120024834
zamba2,a100-80gb,8192,4,94,87.0,1024,8,1792,False,4.429823875427246,0.013804320073745897
zamba2,a100-80gb,8192,16,94,87.0,1024,8,7168,False,14.414848327636719,0.0042373559058722105
zamba2,a100-80gb,8192,32,94,87.0,1024,8,14336,False,30.527999877929688,0.008872055614674221
zamba2,a100-80gb,1024,1,108,100.0,1024,1,448,False,0.6394879817962646,0.009378271475300874
zamba2,a100-80gb,1024,4,108,100.0,1024,1,1792,False,0.8550400137901306,0.0081556519355539
zamba2,a100-80gb,1024,16,108,100.0,1024,1,7168,False,1.8416639566421509,0.006386682620174534
zamba2,a100-80gb,1024,32,108,100.0,1024,1,14336,False,3.861504077911377,0.0073809939385900735
zamba2,a100-80gb,2048,1,108,100.0,1024,2,448,False,1.1545599699020386,0.00610213732851148
zamba2,a100-80gb,2048,4,108,100.0,1024,2,1792,False,1.3742079734802246,0.009627783321156805
zamba2,a100-80gb,2048,16,108,100.0,1024,2,7168,False,3.44268798828125,0.0054879769996439695
zamba2,a100-80gb,2048,32,108,100.0,1024,2,14336,False,7.523327827453613,0.006573627781867345
zamba2,a100-80gb,4096,1,108,100.0,1024,4,448,False,2.159615993499756,0.011539387651954704
zamba2,a100-80gb,4096,4,108,100.0,1024,4,1792,False,2.388480067253113,0.009049508899516756
zamba2,a100-80gb,4096,16,108,100.0,1024,4,7168,False,6.65446400642395,0.005588984014535252
zamba2,a100-80gb,4096,32,108,100.0,1024,4,14336,False,14.83776044845581,0.007176812255453237
zamba2,a100-80gb,8192,1,108,100.0,1024,8,448,False,4.141567945480347,0.014935031024524049
zamba2,a100-80gb,8192,4,108,100.0,1024,8,1792,False,4.353535890579224,0.011765328446654006
zamba2,a100-80gb,8192,16,108,100.0,1024,8,7168,False,13.07033634185791,0.006010819792290904
zamba2,a100-80gb,8192,32,108,100.0,1024,8,14336,False,29.4835205078125,0.009108368414787705
zamba2,a100-80gb,2048,1,14,13.0,2048,1,896,False,1.652735948562622,0.004951088569335883
zamba2,a100-80gb,2048,4,14,13.0,2048,1,3584,False,5.391871929168701,0.005315431256740226
zamba2,a100-80gb,2048,16,14,13.0,2048,1,14336,False,21.122559547424316,0.00622032139084153
zamba2,a100-80gb,2048,32,14,13.0,2048,1,28672,False,42.06643104553223,0.06912990941905643
zamba2,a100-80gb,4096,1,14,13.0,2048,2,896,False,2.9726719856262207,0.0036460685621839
zamba2,a100-80gb,4096,4,14,13.0,2048,2,3584,False,10.564607620239258,0.004074618558967668
zamba2,a100-80gb,4096,16,14,13.0,2048,2,14336,False,42.08896064758301,0.007799050981033446
zamba2,a100-80gb,4096,32,14,13.0,2048,2,28672,False,83.98387145996094,0.014056678314004452
zamba2,a100-80gb,8192,1,14,13.0,2048,4,896,False,5.5905280113220215,0.005270299599484153
zamba2,a100-80gb,8192,4,14,13.0,2048,4,3584,False,20.900863647460938,0.002305200941662869
zamba2,a100-80gb,8192,16,14,13.0,2048,4,14336,False,83.99103927612305,0.009890652176500092
zamba2,a100-80gb,8192,32,14,13.0,2048,4,28672,False,167.7777862548828,0.015181236364004182
zamba2,a100-80gb,2048,1,27,25.0,2048,1,896,False,1.1074559688568115,0.006516679114422949
zamba2,a100-80gb,2048,4,27,25.0,2048,1,3584,False,2.860032081604004,0.00535790557891897
zamba2,a100-80gb,2048,16,27,25.0,2048,1,14336,False,10.796031951904297,0.004974496997696782
zamba2,a100-80gb,2048,32,27,25.0,2048,1,28672,False,21.34272003173828,0.006110018550805209
zamba2,a100-80gb,4096,1,27,25.0,2048,2,896,False,1.7930240035057068,0.005999116286729165
zamba2,a100-80gb,4096,4,27,25.0,2048,2,3584,False,5.487616062164307,0.0048763886225615324
zamba2,a100-80gb,4096,16,27,25.0,2048,2,14336,False,21.401599884033203,0.005044399097374811
zamba2,a100-80gb,4096,32,27,25.0,2048,2,28672,False,42.52620887756348,0.02629282369802141
zamba2,a100-80gb,8192,1,27,25.0,2048,4,896,False,3.150335907936096,0.006949238255172905
zamba2,a100-80gb,8192,4,27,25.0,2048,4,3584,False,10.745344161987305,0.005305464869105054
zamba2,a100-80gb,8192,16,27,25.0,2048,4,14336,False,42.60249710083008,0.007062087733613758
zamba2,a100-80gb,8192,32,27,25.0,2048,4,28672,False,84.88396835327148,0.009027950518154684
zamba2,a100-80gb,2048,1,40,37.0,2048,1,896,False,0.954367995262146,0.004399101310856953
zamba2,a100-80gb,2048,4,40,37.0,2048,1,3584,False,2.1058560609817505,0.0029835181770882673
zamba2,a100-80gb,2048,16,40,37.0,2048,1,14336,False,7.732224225997925,0.005132487054119182
zamba2,a100-80gb,2048,32,40,37.0,2048,1,28672,False,15.193088054656982,0.004680092965480781
zamba2,a100-80gb,4096,1,40,37.0,2048,2,896,False,1.4643200039863586,0.006720023046645135
zamba2,a100-80gb,4096,4,40,37.0,2048,2,3584,False,3.968511939048767,0.00367788477221069
zamba2,a100-80gb,4096,16,40,37.0,2048,2,14336,False,15.247360229492188,0.004371158302472591
zamba2,a100-80gb,4096,32,40,37.0,2048,2,28672,False,30.204927444458008,0.0037015968474898566
zamba2,a100-80gb,8192,1,40,37.0,2048,4,896,False,2.4622079133987427,0.009469179103576484
zamba2,a100-80gb,8192,4,40,37.0,2048,4,3584,False,7.70252799987793,0.0047061582295101125
zamba2,a100-80gb,8192,16,40,37.0,2048,4,14336,False,30.280192375183105,0.003923281035371239
zamba2,a100-80gb,8192,32,40,37.0,2048,4,28672,False,60.23065757751465,0.0040801846335815
zamba2,a100-80gb,2048,1,54,50.0,2048,1,896,False,0.8514559864997864,0.007949476519777388
zamba2,a100-80gb,2048,4,54,50.0,2048,1,3584,False,1.7105920314788818,0.006014643351202335
zamba2,a100-80gb,2048,16,54,50.0,2048,1,14336,False,5.8967039585113525,0.005398059687337708
zamba2,a100-80gb,2048,32,54,50.0,2048,1,28672,False,11.545087814331055,0.005026891648680994
zamba2,a100-80gb,4096,1,54,50.0,2048,2,896,False,1.3634560108184814,0.010344167806096427
zamba2,a100-80gb,4096,4,54,50.0,2048,2,3584,False,3.1191039085388184,0.006941698098363629
zamba2,a100-80gb,4096,16,54,50.0,2048,2,14336,False,11.578368186950684,0.004090303823872245
zamba2,a100-80gb,4096,32,54,50.0,2048,2,28672,False,22.89817523956299,0.007435161770744928
zamba2,a100-80gb,8192,1,54,50.0,2048,4,896,False,2.3746559619903564,0.006881115672821183
zamba2,a100-80gb,8192,4,54,50.0,2048,4,3584,False,5.945343971252441,0.004476481831668736
zamba2,a100-80gb,8192,16,54,50.0,2048,4,14336,False,22.932479858398438,0.005012056493534691
zamba2,a100-80gb,8192,32,54,50.0,2048,4,28672,False,45.59872055053711,0.00881917329969902
zamba2,a100-80gb,2048,1,68,63.0,2048,1,896,False,0.794624000787735,0.007527930499776264
zamba2,a100-80gb,2048,4,68,63.0,2048,1,3584,False,1.4847999811172485,0.006861561431218713
zamba2,a100-80gb,2048,16,68,63.0,2048,1,14336,False,4.859391927719116,0.0035554802951499264
zamba2,a100-80gb,2048,32,68,63.0,2048,1,28672,False,9.528831958770752,0.005021225238360704
zamba2,a100-80gb,4096,1,68,63.0,2048,2,896,False,1.3066239953041077,0.0075256179549966625
zamba2,a100-80gb,4096,4,68,63.0,2048,2,3584,False,2.634752035140991,0.006778763182001881
zamba2,a100-80gb,4096,16,68,63.0,2048,2,14336,False,9.496576309204102,0.006512341190042256
zamba2,a100-80gb,4096,32,68,63.0,2048,2,28672,False,18.86310386657715,0.005126641074150251
zamba2,a100-80gb,8192,1,68,63.0,2048,4,896,False,2.297856092453003,0.013871742076807057
zamba2,a100-80gb,8192,4,68,63.0,2048,4,3584,False,4.9346559047698975,0.004476566667491586
zamba2,a100-80gb,8192,16,68,63.0,2048,4,14336,False,18.771968841552734,0.004704933529559489
zamba2,a100-80gb,8192,32,68,63.0,2048,4,28672,False,37.53625679016113,0.00597456193512177
zamba2,a100-80gb,2048,1,81,75.0,2048,1,896,False,0.7557120025157928,0.007199612001916702
zamba2,a100-80gb,2048,4,81,75.0,2048,1,3584,False,1.324031949043274,0.006279041613283291
zamba2,a100-80gb,2048,16,81,75.0,2048,1,14336,False,4.254208087921143,0.003380668581953483
zamba2,a100-80gb,2048,32,81,75.0,2048,1,28672,False,8.336383819580078,0.005696315878177921
zamba2,a100-80gb,4096,1,81,75.0,2048,2,896,False,1.2666879892349243,0.00845792454674717
zamba2,a100-80gb,4096,4,81,75.0,2048,2,3584,False,2.3203840255737305,0.007608805931302997
zamba2,a100-80gb,4096,16,81,75.0,2048,2,14336,False,8.294912338256836,0.008971948075375121
zamba2,a100-80gb,4096,32,81,75.0,2048,2,28672,False,16.484352111816406,0.005872343729617151
zamba2,a100-80gb,8192,1,81,75.0,2048,4,896,False,2.279423952102661,0.010698472641158058
zamba2,a100-80gb,8192,4,81,75.0,2048,4,3584,False,4.288000106811523,0.00522136300762774
zamba2,a100-80gb,8192,16,81,75.0,2048,4,14336,False,16.357888221740723,0.005588921904714964
zamba2,a100-80gb,8192,32,81,75.0,2048,4,28672,False,32.77209663391113,0.0755717281891429
zamba2,a100-80gb,2048,1,94,87.0,2048,1,896,False,0.7321599721908569,0.009526206505365927
zamba2,a100-80gb,2048,4,94,87.0,2048,1,3584,False,1.2298240065574646,0.006817270735059138
zamba2,a100-80gb,2048,16,94,87.0,2048,1,14336,False,3.9664639234542847,0.004616245120291007
zamba2,a100-80gb,2048,32,94,87.0,2048,1,28672,False,7.927295923233032,0.005861568906199895
zamba2,a100-80gb,4096,1,94,87.0,2048,2,896,False,1.244159996509552,0.009632614521465408
zamba2,a100-80gb,4096,4,94,87.0,2048,2,3584,False,2.119167923927307,0.006502329912005514
zamba2,a100-80gb,4096,16,94,87.0,2048,2,14336,False,7.725056171417236,0.007327949117877993
zamba2,a100-80gb,4096,32,94,87.0,2048,2,28672,False,15.676415920257568,0.009623632573373163
zamba2,a100-80gb,8192,1,94,87.0,2048,4,896,False,2.257408022880554,0.008851030679850967
zamba2,a100-80gb,8192,4,94,87.0,2048,4,3584,False,3.895296096801758,0.005248060290661491
zamba2,a100-80gb,8192,16,94,87.0,2048,4,14336,False,15.241727828979492,0.011397172191972338
zamba2,a100-80gb,8192,32,94,87.0,2048,4,28672,False,31.1659517288208,0.043164190939727266
zamba2,a100-80gb,2048,1,108,100.0,2048,1,896,False,0.7193600237369537,0.008721717144419274
zamba2,a100-80gb,2048,4,108,100.0,2048,1,3584,False,1.1550719738006592,0.007873637003495894
zamba2,a100-80gb,2048,16,108,100.0,2048,1,14336,False,3.8282240629196167,0.0071280348113710755
zamba2,a100-80gb,2048,32,108,100.0,2048,1,28672,False,7.693312168121338,0.01709535656958375
zamba2,a100-80gb,4096,1,108,100.0,2048,2,896,False,1.2221440076828003,0.010240562480862293
zamba2,a100-80gb,4096,4,108,100.0,2048,2,3584,False,1.950719952583313,0.0034876129945568424
zamba2,a100-80gb,4096,16,108,100.0,2048,2,14336,False,7.458816051483154,0.007745376469730549
zamba2,a100-80gb,4096,32,108,100.0,2048,2,28672,False,15.23302412033081,0.009651697048431667
zamba2,a100-80gb,8192,1,108,100.0,2048,4,896,False,2.2246400117874146,0.014083898821655927
zamba2,a100-80gb,8192,4,108,100.0,2048,4,3584,False,3.547136068344116,0.005314246872827294
zamba2,a100-80gb,8192,16,108,100.0,2048,4,14336,False,14.820351600646973,0.05150648511694813
zamba2,a100-80gb,8192,32,108,100.0,2048,4,28672,False,30.429696083068848,0.1397409259444725
zamba2,a100-80gb,4096,1,14,13.0,4096,1,1792,False,2.8293120861053467,0.005310946509778309
zamba2,a100-80gb,4096,4,14,13.0,4096,1,7168,False,10.547199726104736,0.006283696459223096
zamba2,a100-80gb,4096,16,14,13.0,4096,1,28672,False,41.976318359375,0.03013916628918938
zamba2,a100-80gb,4096,32,14,13.0,4096,1,57344,False,83.83641815185547,0.01722403568039673
zamba2,a100-80gb,8192,1,14,13.0,4096,2,1792,False,5.416959762573242,0.004580678654569982
zamba2,a100-80gb,8192,4,14,13.0,4096,2,7168,False,20.875264167785645,0.006316928340442844
zamba2,a100-80gb,8192,16,14,13.0,4096,2,28672,False,83.82668685913086,0.013303159119231491
zamba2,a100-80gb,8192,32,14,13.0,4096,2,57344,False,167.50540924072266,0.024937681709815702
zamba2,a100-80gb,4096,1,27,25.0,4096,1,1792,False,1.65939199924469,0.006758907813599765
zamba2,a100-80gb,4096,4,27,25.0,4096,1,7168,False,5.465088129043579,0.005654245382739276
zamba2,a100-80gb,4096,16,27,25.0,4096,1,28672,False,21.303295135498047,0.004377522513062882
zamba2,a100-80gb,4096,32,27,25.0,4096,1,57344,False,42.468862533569336,0.0103733645062231
zamba2,a100-80gb,8192,1,27,25.0,4096,2,1792,False,2.9885441064834595,0.006242724584396948
zamba2,a100-80gb,8192,4,27,25.0,4096,2,7168,False,10.700287818908691,0.00542267259603053
zamba2,a100-80gb,8192,16,27,25.0,4096,2,28672,False,42.44736099243164,0.006220004024809736
