"# value_kind: measured=solo_prefill_ms,solo_decode_ms,prefill_stream_ms,decode_stream_ms,concurrent_ms; derived=overlap_ratio,speedup_vs_seq,decode_inflation_pct,combined_tok_per_ms; metadata=model,device,config_status,prefill_layer,decode_layer,decode_batch,context_len,prefill_tokens,chunk,prefill_mode,prefill_batch,n_chunks,backend,prefill_sm_frac,prefill_sm,decode_sm,status"
model__metadata,device__metadata,config_status__metadata,prefill_layer__metadata,decode_layer__metadata,decode_batch__metadata,context_len__metadata,prefill_tokens__metadata,chunk__metadata,prefill_mode__metadata,prefill_batch__metadata,n_chunks__metadata,backend__metadata,prefill_sm_frac__metadata,prefill_sm__metadata,decode_sm__metadata,status__metadata,solo_prefill_ms__measured,solo_decode_ms__measured,prefill_stream_ms__measured,decode_stream_ms__measured,concurrent_ms__measured,overlap_ratio__derived,speedup_vs_seq__derived,decode_inflation_pct__derived,combined_tok_per_ms__derived
zamba2_2.7b,a100_sxm4_80gb,verified,ssm,attn,1,4096,4096,256,full,1,16,sequential,,108,108,ok,8.9846,0.086,8.9846,0.086,9.0706,1.0,1.0,0.0,451.6794
zamba2_2.7b,a100_sxm4_80gb,verified,ssm,attn,1,4096,4096,256,full,1,16,two_stream,,108,108,ok,8.9846,0.086,9.0189,0.1101,9.0189,0.9943,1.0057,27.9762,454.2693
zamba2_2.7b,a100_sxm4_80gb,verified,ssm,attn,1,4096,4096,256,full,1,16,green_ctx,0.5,54,54,ok,8.9846,0.086,9.1679,0.1306,9.1679,1.0107,0.9894,51.7857,446.8867
zamba2_2.7b,a100_sxm4_80gb,verified,ssm,attn,1,4096,4096,256,full,1,16,green_ctx,0.7,76,32,ok,8.9846,0.086,9.1418,0.1705,9.1418,1.0078,0.9922,98.2143,448.1632
zamba2_2.7b,a100_sxm4_80gb,verified,ssm,attn,2,4096,4096,256,full,1,16,sequential,,108,108,ok,8.9364,0.1454,8.9364,0.1454,9.0819,1.0,1.0,0.0,451.2293
zamba2_2.7b,a100_sxm4_80gb,verified,ssm,attn,2,4096,4096,256,full,1,16,two_stream,,108,108,ok,8.9364,0.1454,8.9728,0.1597,8.9728,0.988,1.0122,9.8592,456.7136
zamba2_2.7b,a100_sxm4_80gb,verified,ssm,attn,2,4096,4096,256,full,1,16,green_ctx,0.5,54,54,ok,8.9364,0.1454,9.111,0.1951,9.111,1.0032,0.9968,34.1549,449.784
zamba2_2.7b,a100_sxm4_80gb,verified,ssm,attn,2,4096,4096,256,full,1,16,green_ctx,0.7,76,32,ok,8.9364,0.1454,9.1162,0.2621,9.1162,1.0038,0.9962,80.2817,449.5314
zamba2_2.7b,a100_sxm4_80gb,verified,ssm,attn,4,4096,4096,256,full,1,16,sequential,,108,108,ok,8.937,0.2417,8.937,0.2417,9.1786,1.0,1.0,0.0,446.69
zamba2_2.7b,a100_sxm4_80gb,verified,ssm,attn,4,4096,4096,256,full,1,16,two_stream,,108,108,ok,8.937,0.2417,8.9247,0.2488,8.9247,0.9723,1.0285,2.9661,459.4006
zamba2_2.7b,a100_sxm4_80gb,verified,ssm,attn,4,4096,4096,256,full,1,16,green_ctx,0.5,54,54,ok,8.937,0.2417,9.0532,0.3241,9.0532,0.9863,1.0139,34.1102,452.8793
zamba2_2.7b,a100_sxm4_80gb,verified,ssm,attn,4,4096,4096,256,full,1,16,green_ctx,0.7,76,32,ok,8.937,0.2417,9.1479,0.4664,9.1479,0.9967,1.0034,93.0085,448.1901
zamba2_2.7b,a100_sxm4_80gb,verified,ssm,attn,8,4096,4096,256,full,1,16,sequential,,108,108,ok,8.9062,0.6144,8.9062,0.6144,9.5206,1.0,1.0,0.0,431.0635
zamba2_2.7b,a100_sxm4_80gb,verified,ssm,attn,8,4096,4096,256,full,1,16,two_stream,,108,108,ok,8.9062,0.6144,8.9774,0.6308,8.9774,0.9429,1.0605,2.6667,457.1475
zamba2_2.7b,a100_sxm4_80gb,verified,ssm,attn,8,4096,4096,256,full,1,16,green_ctx,0.5,54,54,ok,8.9062,0.6144,9.1791,0.9682,9.1791,0.9641,1.0372,57.5833,447.1009
zamba2_2.7b,a100_sxm4_80gb,verified,ssm,attn,8,4096,4096,256,full,1,16,green_ctx,0.7,76,32,ok,8.9062,0.6144,9.1505,1.4843,9.1505,0.9611,1.0405,141.5833,448.5018
zamba2_2.7b,a100_sxm4_80gb,verified,ssm,attn,16,4096,4096,256,full,1,16,sequential,,108,108,ok,8.9498,0.9759,8.9498,0.9759,9.9256,1.0,1.0,0.0,414.2809
zamba2_2.7b,a100_sxm4_80gb,verified,ssm,attn,16,4096,4096,256,full,1,16,two_stream,,108,108,ok,8.9498,0.9759,9.0312,0.9948,9.0312,0.9099,1.099,1.9412,455.3121
zamba2_2.7b,a100_sxm4_80gb,verified,ssm,attn,16,4096,4096,256,full,1,16,green_ctx,0.5,54,54,ok,8.9498,0.9759,9.1725,1.8417,9.1725,0.9241,1.0821,88.7198,448.2975
zamba2_2.7b,a100_sxm4_80gb,verified,ssm,attn,16,4096,4096,256,full,1,16,green_ctx,0.7,76,32,ok,8.9498,0.9759,9.1889,2.9071,9.1889,0.9258,1.0802,197.9014,447.4982
zamba2_2.7b,a100_sxm4_80gb,verified,ssm,attn,32,4096,4096,256,full,1,16,sequential,,108,108,ok,9.0122,1.9082,9.0122,1.9082,10.9204,1.0,1.0,0.0,378.0065
zamba2_2.7b,a100_sxm4_80gb,verified,ssm,attn,32,4096,4096,256,full,1,16,two_stream,,108,108,ok,9.0122,1.9082,9.068,1.8867,9.068,0.8304,1.2043,-1.1269,455.2256
zamba2_2.7b,a100_sxm4_80gb,verified,ssm,attn,32,4096,4096,256,full,1,16,green_ctx,0.5,54,54,ok,9.0122,1.9082,9.195,3.4458,9.195,0.842,1.1876,80.5742,448.9393
zamba2_2.7b,a100_sxm4_80gb,verified,ssm,attn,32,4096,4096,256,full,1,16,green_ctx,0.7,76,32,ok,9.0122,1.9082,9.0604,5.7421,9.0604,0.8297,1.2053,200.9123,455.6114
zamba2_2.7b,a100_sxm4_80gb,verified,ssm,attn,64,4096,4096,256,full,1,16,sequential,,108,108,ok,8.8356,3.8221,8.8356,3.8221,12.6577,1.0,1.0,0.0,328.6546
zamba2_2.7b,a100_sxm4_80gb,verified,ssm,attn,64,4096,4096,256,full,1,16,two_stream,,108,108,ok,8.8356,3.8221,8.9083,3.5313,8.9083,0.7038,1.4209,-7.6088,466.9809
zamba2_2.7b,a100_sxm4_80gb,verified,ssm,attn,64,4096,4096,256,full,1,16,green_ctx,0.5,54,54,ok,8.8356,3.8221,9.1612,6.8188,9.1612,0.7238,1.3817,78.4059,454.0882
zamba2_2.7b,a100_sxm4_80gb,verified,ssm,attn,64,4096,4096,256,full,1,16,green_ctx,0.7,76,32,ok,8.8356,3.8221,9.4316,11.4632,11.4632,0.9056,1.1042,199.9196,362.9014
zamba2_2.7b,a100_sxm4_80gb,verified,ssm,attn,128,4096,4096,256,full,1,16,sequential,,108,108,ok,8.8868,7.8879,8.8868,7.8879,16.7747,1.0,1.0,0.0,251.8084
zamba2_2.7b,a100_sxm4_80gb,verified,ssm,attn,128,4096,4096,256,full,1,16,two_stream,,108,108,ok,8.8868,7.8879,9.0547,6.9796,9.0547,0.5398,1.8526,-11.515,466.497
zamba2_2.7b,a100_sxm4_80gb,verified,ssm,attn,128,4096,4096,256,full,1,16,green_ctx,0.5,54,54,ok,8.8868,7.8879,9.449,13.5752,13.5752,0.8093,1.2357,72.1018,311.1564
zamba2_2.7b,a100_sxm4_80gb,verified,ssm,attn,128,4096,4096,256,full,1,16,green_ctx,0.7,76,32,ok,8.8868,7.8879,9.4761,22.7814,22.7814,1.3581,0.7363,188.816,185.4141
zamba2_2.7b,a100_sxm4_80gb,verified,ssm,attn,256,4096,4096,256,full,1,16,sequential,,108,108,ok,8.9513,15.6785,8.9513,15.6785,24.6298,1.0,1.0,0.0,176.6968
zamba2_2.7b,a100_sxm4_80gb,verified,ssm,attn,256,4096,4096,256,full,1,16,two_stream,,108,108,ok,8.9513,15.6785,9.0977,14.039,14.039,0.57,1.7544,-10.4565,309.9927
zamba2_2.7b,a100_sxm4_80gb,verified,ssm,attn,256,4096,4096,256,full,1,16,green_ctx,0.5,54,54,ok,8.9513,15.6785,9.342,27.0449,27.0449,1.0981,0.9107,72.4969,160.9178
zamba2_2.7b,a100_sxm4_80gb,verified,ssm,attn,256,4096,4096,256,full,1,16,green_ctx,0.7,76,32,ok,8.9513,15.6785,9.6241,45.4636,45.4636,1.8459,0.5417,189.9745,95.725
zamba2_2.7b,a100_sxm4_80gb,verified,ssm,attn,512,4096,4096,256,full,1,16,sequential,,108,108,ok,8.9375,31.1798,8.9375,31.1798,40.1172,1.0,1.0,0.0,114.8633
zamba2_2.7b,a100_sxm4_80gb,verified,ssm,attn,512,4096,4096,256,full,1,16,two_stream,,108,108,ok,8.9375,31.1798,9.451,29.7759,29.7759,0.7422,1.3473,-4.5026,154.7562
zamba2_2.7b,a100_sxm4_80gb,verified,ssm,attn,512,4096,4096,256,full,1,16,green_ctx,0.5,54,54,ok,8.9375,31.1798,9.7219,53.9848,53.9848,1.3457,0.7431,73.1403,85.3574
zamba2_2.7b,a100_sxm4_80gb,verified,ssm,attn,512,4096,4096,256,full,1,16,green_ctx,0.7,76,32,ok,8.9375,31.1798,9.6758,90.8483,90.8483,2.2646,0.4416,191.3692,50.7219
