"# value_kind: measured=solo_prefill_ms,solo_decode_ms,prefill_stream_ms,decode_stream_ms,concurrent_ms; derived=overlap_ratio,speedup_vs_seq,decode_inflation_pct,combined_tok_per_ms; metadata=model,device,config_status,prefill_layer,decode_layer,decode_batch,context_len,prefill_tokens,chunk,backend,prefill_sm_frac,prefill_sm,decode_sm,status"
model__metadata,device__metadata,config_status__metadata,prefill_layer__metadata,decode_layer__metadata,decode_batch__metadata,context_len__metadata,prefill_tokens__metadata,chunk__metadata,backend__metadata,prefill_sm_frac__metadata,prefill_sm__metadata,decode_sm__metadata,status__metadata,solo_prefill_ms__measured,solo_decode_ms__measured,prefill_stream_ms__measured,decode_stream_ms__measured,concurrent_ms__measured,overlap_ratio__derived,speedup_vs_seq__derived,decode_inflation_pct__derived,combined_tok_per_ms__derived
zamba2_2.7b,a100_sxm4_80gb,verified,ssm,ssm,128,1024,256,256,green_ctx,0.7,76,32,ok,0.5115,1.6563,0.5335,4.396,4.396,2.0279,0.4931,165.4096,87.3515
zamba2_2.7b,a100_sxm4_80gb,verified,ssm,ssm,256,1024,256,256,sequential,,108,108,ok,0.5084,3.1365,0.5084,3.1365,3.6449,1.0,1.0,0.0,140.4692
zamba2_2.7b,a100_sxm4_80gb,verified,ssm,ssm,256,1024,256,256,two_stream,,108,108,ok,0.5084,3.1365,0.5222,3.1396,3.1396,0.8614,1.161,0.0979,163.0789
zamba2_2.7b,a100_sxm4_80gb,verified,ssm,ssm,256,1024,256,256,green_ctx,0.5,54,54,ok,0.5084,3.1365,0.5315,5.3862,5.3862,1.4777,0.6767,71.7271,95.057
zamba2_2.7b,a100_sxm4_80gb,verified,ssm,ssm,256,1024,256,256,green_ctx,0.7,76,32,ok,0.5084,3.1365,0.532,8.5478,8.5478,2.3451,0.4264,172.5269,59.8982
zamba2_2.7b,a100_sxm4_80gb,verified,ssm,ssm,8,2048,256,256,sequential,,108,108,ok,0.5115,0.532,0.5115,0.532,1.0435,1.0,1.0,0.0,253.0054
zamba2_2.7b,a100_sxm4_80gb,verified,ssm,ssm,8,2048,256,256,two_stream,,108,108,ok,0.5115,0.532,0.5012,0.5294,0.5294,0.5074,1.971,-0.4812,498.6702
zamba2_2.7b,a100_sxm4_80gb,verified,ssm,ssm,8,2048,256,256,green_ctx,0.5,54,54,ok,0.5115,0.532,0.5161,0.5929,0.5929,0.5682,1.7599,11.4533,445.272
zamba2_2.7b,a100_sxm4_80gb,verified,ssm,ssm,8,2048,256,256,green_ctx,0.7,76,32,ok,0.5115,0.532,0.5125,0.6717,0.6717,0.6438,1.5534,26.2753,393.0069
zamba2_2.7b,a100_sxm4_80gb,verified,ssm,ssm,32,2048,256,256,sequential,,108,108,ok,0.512,0.7163,0.512,0.7163,1.2283,1.0,1.0,0.0,234.4727
zamba2_2.7b,a100_sxm4_80gb,verified,ssm,ssm,32,2048,256,256,two_stream,,108,108,ok,0.512,0.7163,0.5048,0.7137,0.7137,0.5811,1.7209,-0.3574,403.5151
zamba2_2.7b,a100_sxm4_80gb,verified,ssm,ssm,32,2048,256,256,green_ctx,0.5,54,54,ok,0.512,0.7163,0.5228,0.9574,0.9574,0.7795,1.2829,33.6669,300.8021
zamba2_2.7b,a100_sxm4_80gb,verified,ssm,ssm,32,2048,256,256,green_ctx,0.7,76,32,ok,0.512,0.7163,0.5284,1.2739,1.2739,1.0371,0.9642,77.8413,226.0852
zamba2_2.7b,a100_sxm4_80gb,verified,ssm,ssm,64,2048,256,256,sequential,,108,108,ok,0.51,0.9533,0.51,0.9533,1.4633,1.0,1.0,0.0,218.6844
zamba2_2.7b,a100_sxm4_80gb,verified,ssm,ssm,64,2048,256,256,two_stream,,108,108,ok,0.51,0.9533,0.5151,0.9528,0.9528,0.6512,1.5357,-0.0537,335.841
zamba2_2.7b,a100_sxm4_80gb,verified,ssm,ssm,64,2048,256,256,green_ctx,0.5,54,54,ok,0.51,0.9533,0.5299,1.4961,1.4961,1.0224,0.9781,56.928,213.8946
zamba2_2.7b,a100_sxm4_80gb,verified,ssm,ssm,64,2048,256,256,green_ctx,0.7,76,32,ok,0.51,0.9533,0.5304,2.3035,2.3035,1.5742,0.6353,141.6219,138.9198
zamba2_2.7b,a100_sxm4_80gb,verified,ssm,ssm,128,2048,256,256,sequential,,108,108,ok,0.513,1.6548,0.513,1.6548,2.1678,1.0,1.0,0.0,177.1375
zamba2_2.7b,a100_sxm4_80gb,verified,ssm,ssm,128,2048,256,256,two_stream,,108,108,ok,0.513,1.6548,0.5187,1.6486,1.6486,0.7605,1.3149,-0.3713,232.9192
zamba2_2.7b,a100_sxm4_80gb,verified,ssm,ssm,128,2048,256,256,green_ctx,0.5,54,54,ok,0.513,1.6548,0.5309,2.7965,2.7965,1.29,0.7752,68.9975,137.3123
zamba2_2.7b,a100_sxm4_80gb,verified,ssm,ssm,128,2048,256,256,green_ctx,0.7,76,32,ok,0.513,1.6548,0.5345,4.4052,4.4052,2.0321,0.4921,166.2129,87.1688
zamba2_2.7b,a100_sxm4_80gb,verified,ssm,ssm,256,2048,256,256,sequential,,108,108,ok,0.5064,3.1401,0.5064,3.1401,3.6465,1.0,1.0,0.0,140.41
zamba2_2.7b,a100_sxm4_80gb,verified,ssm,ssm,256,2048,256,256,two_stream,,108,108,ok,0.5064,3.1401,0.5212,3.1196,3.1196,0.8555,1.1689,-0.6522,164.1228
zamba2_2.7b,a100_sxm4_80gb,verified,ssm,ssm,256,2048,256,256,green_ctx,0.5,54,54,ok,0.5064,3.1401,0.5386,5.3985,5.3985,1.4805,0.6755,71.9224,94.8407
zamba2_2.7b,a100_sxm4_80gb,verified,ssm,ssm,256,2048,256,256,green_ctx,0.7,76,32,ok,0.5064,3.1401,0.5356,8.5714,8.5714,2.3506,0.4254,172.9659,59.7336
zamba2_2.7b,a100_sxm4_80gb,verified,ssm,ssm,8,4096,256,256,sequential,,108,108,ok,0.5151,0.5345,0.5151,0.5345,1.0496,1.0,1.0,0.0,251.5244
zamba2_2.7b,a100_sxm4_80gb,verified,ssm,ssm,8,4096,256,256,two_stream,,108,108,ok,0.5151,0.5345,0.5043,0.5289,0.5289,0.5039,1.9845,-1.0536,499.153
zamba2_2.7b,a100_sxm4_80gb,verified,ssm,ssm,8,4096,256,256,green_ctx,0.5,54,54,ok,0.5151,0.5345,0.5187,0.5939,0.5939,0.5659,1.7672,11.1111,444.5043
zamba2_2.7b,a100_sxm4_80gb,verified,ssm,ssm,8,4096,256,256,green_ctx,0.7,76,32,ok,0.5151,0.5345,0.5176,0.6717,0.6717,0.64,1.5625,25.6705,393.0069
zamba2_2.7b,a100_sxm4_80gb,verified,ssm,ssm,32,4096,256,256,sequential,,108,108,ok,0.5105,0.7178,0.5105,0.7178,1.2283,1.0,1.0,0.0,234.4727
zamba2_2.7b,a100_sxm4_80gb,verified,ssm,ssm,32,4096,256,256,two_stream,,108,108,ok,0.5105,0.7178,0.5105,0.7168,0.7168,0.5836,1.7136,-0.1427,401.7857
zamba2_2.7b,a100_sxm4_80gb,verified,ssm,ssm,32,4096,256,256,green_ctx,0.5,54,54,ok,0.5105,0.7178,0.5243,0.9585,0.9585,0.7803,1.2815,33.5235,300.4808
zamba2_2.7b,a100_sxm4_80gb,verified,ssm,ssm,32,4096,256,256,green_ctx,0.7,76,32,ok,0.5105,0.7178,0.5274,1.2733,1.2733,1.0367,0.9646,77.3895,226.1761
zamba2_2.7b,a100_sxm4_80gb,verified,ssm,ssm,64,4096,256,256,sequential,,108,108,ok,0.5166,0.9564,0.5166,0.9564,1.473,1.0,1.0,0.0,217.2402
zamba2_2.7b,a100_sxm4_80gb,verified,ssm,ssm,64,4096,256,256,two_stream,,108,108,ok,0.5166,0.9564,0.5125,0.9523,0.9523,0.6465,1.5468,-0.4283,336.0215
zamba2_2.7b,a100_sxm4_80gb,verified,ssm,ssm,64,4096,256,256,green_ctx,0.5,54,54,ok,0.5166,0.9564,0.5304,1.4996,1.4996,1.0181,0.9822,56.7987,213.3834
zamba2_2.7b,a100_sxm4_80gb,verified,ssm,ssm,64,4096,256,256,green_ctx,0.7,76,32,ok,0.5166,0.9564,0.535,2.306,2.306,1.5655,0.6388,141.1135,138.7655
zamba2_2.7b,a100_sxm4_80gb,verified,ssm,ssm,128,4096,256,256,sequential,,108,108,ok,0.5146,1.6568,0.5146,1.6568,2.1714,1.0,1.0,0.0,176.8451
zamba2_2.7b,a100_sxm4_80gb,verified,ssm,ssm,128,4096,256,256,two_stream,,108,108,ok,0.5146,1.6568,0.5192,1.6497,1.6497,0.7597,1.3163,-0.4326,232.7747
zamba2_2.7b,a100_sxm4_80gb,verified,ssm,ssm,128,4096,256,256,green_ctx,0.5,54,54,ok,0.5146,1.6568,0.534,2.794,2.794,1.2867,0.7772,68.6341,137.4382
zamba2_2.7b,a100_sxm4_80gb,verified,ssm,ssm,128,4096,256,256,green_ctx,0.7,76,32,ok,0.5146,1.6568,0.5356,4.4078,4.4078,2.0299,0.4926,166.0383,87.1181
zamba2_2.7b,a100_sxm4_80gb,verified,ssm,ssm,256,4096,256,256,sequential,,108,108,ok,0.5161,3.1421,0.5161,3.1421,3.6582,1.0,1.0,0.0,139.958
zamba2_2.7b,a100_sxm4_80gb,verified,ssm,ssm,256,4096,256,256,two_stream,,108,108,ok,0.5161,3.1421,0.5315,3.1237,3.1237,0.8539,1.1711,-0.5866,163.9076
zamba2_2.7b,a100_sxm4_80gb,verified,ssm,ssm,256,4096,256,256,green_ctx,0.5,54,54,ok,0.5161,3.1421,0.5381,5.3775,5.3775,1.47,0.6803,71.1422,95.2109
zamba2_2.7b,a100_sxm4_80gb,verified,ssm,ssm,256,4096,256,256,green_ctx,0.7,76,32,ok,0.5161,3.1421,0.5304,8.5883,8.5883,2.3477,0.426,173.3257,59.6161
zamba2_2.7b,a100_sxm4_80gb,verified,ssm,ssm,8,8192,256,256,sequential,,108,108,ok,0.5171,0.5325,0.5171,0.5325,1.0496,1.0,1.0,0.0,251.5244
zamba2_2.7b,a100_sxm4_80gb,verified,ssm,ssm,8,8192,256,256,two_stream,,108,108,ok,0.5171,0.5325,0.5033,0.5335,0.5335,0.5083,1.9674,0.1923,494.8416
zamba2_2.7b,a100_sxm4_80gb,verified,ssm,ssm,8,8192,256,256,green_ctx,0.5,54,54,ok,0.5171,0.5325,0.5222,0.6001,0.6001,0.5717,1.7491,12.6923,439.9531
zamba2_2.7b,a100_sxm4_80gb,verified,ssm,ssm,8,8192,256,256,green_ctx,0.7,76,32,ok,0.5171,0.5325,0.5176,0.6733,0.6733,0.6415,1.5589,26.4423,392.1103
zamba2_2.7b,a100_sxm4_80gb,verified,ssm,ssm,32,8192,256,256,sequential,,108,108,ok,0.51,0.7219,0.51,0.7219,1.2319,1.0,1.0,0.0,233.7905
zamba2_2.7b,a100_sxm4_80gb,verified,ssm,ssm,32,8192,256,256,two_stream,,108,108,ok,0.51,0.7219,0.5074,0.7148,0.7148,0.5802,1.7235,-0.9929,402.937
zamba2_2.7b,a100_sxm4_80gb,verified,ssm,ssm,32,8192,256,256,green_ctx,0.5,54,54,ok,0.51,0.7219,0.5248,0.9574,0.9574,0.7772,1.2866,32.6241,300.8021
zamba2_2.7b,a100_sxm4_80gb,verified,ssm,ssm,32,8192,256,256,green_ctx,0.7,76,32,ok,0.51,0.7219,0.5243,1.2728,1.2728,1.0333,0.9678,76.3121,226.2671
zamba2_2.7b,a100_sxm4_80gb,verified,ssm,ssm,64,8192,256,256,sequential,,108,108,ok,0.5151,0.9559,0.5151,0.9559,1.471,1.0,1.0,0.0,217.5426
zamba2_2.7b,a100_sxm4_80gb,verified,ssm,ssm,64,8192,256,256,two_stream,,108,108,ok,0.5151,0.9559,0.5125,0.9508,0.9508,0.6464,1.5471,-0.5356,336.5644
zamba2_2.7b,a100_sxm4_80gb,verified,ssm,ssm,64,8192,256,256,green_ctx,0.5,54,54,ok,0.5151,0.9559,0.5304,1.4986,1.4986,1.0188,0.9816,56.7756,213.5292
zamba2_2.7b,a100_sxm4_80gb,verified,ssm,ssm,64,8192,256,256,green_ctx,0.7,76,32,ok,0.5151,0.9559,0.532,2.305,2.305,1.567,0.6382,141.1355,138.8272
zamba2_2.7b,a100_sxm4_80gb,verified,ssm,ssm,128,8192,256,256,sequential,,108,108,ok,0.5084,1.6558,0.5084,1.6558,2.1642,1.0,1.0,0.0,177.4308
zamba2_2.7b,a100_sxm4_80gb,verified,ssm,ssm,128,8192,256,256,two_stream,,108,108,ok,0.5084,1.6558,0.5181,1.6502,1.6502,0.7625,1.3115,-0.3401,232.7024
zamba2_2.7b,a100_sxm4_80gb,verified,ssm,ssm,128,8192,256,256,green_ctx,0.5,54,54,ok,0.5084,1.6558,0.5315,2.7935,2.7935,1.2907,0.7747,68.7075,137.4633
zamba2_2.7b,a100_sxm4_80gb,verified,ssm,ssm,128,8192,256,256,green_ctx,0.7,76,32,ok,0.5084,1.6558,0.5284,4.4052,4.4052,2.0355,0.4913,166.0483,87.1688
zamba2_2.7b,a100_sxm4_80gb,verified,ssm,ssm,256,8192,256,256,sequential,,108,108,ok,0.511,3.1406,0.511,3.1406,3.6516,1.0,1.0,0.0,140.2131
zamba2_2.7b,a100_sxm4_80gb,verified,ssm,ssm,256,8192,256,256,two_stream,,108,108,ok,0.511,3.1406,0.5207,3.1329,3.1329,0.858,1.1655,-0.2445,163.4254
zamba2_2.7b,a100_sxm4_80gb,verified,ssm,ssm,256,8192,256,256,green_ctx,0.5,54,54,ok,0.511,3.1406,0.5304,5.3939,5.3939,1.4771,0.677,71.7476,94.9217
zamba2_2.7b,a100_sxm4_80gb,verified,ssm,ssm,256,8192,256,256,green_ctx,0.7,76,32,ok,0.511,3.1406,0.5335,8.5939,8.5939,2.3535,0.4249,173.6387,59.577
zamba2_2.7b,a100_sxm4_80gb,verified,ssm,ssm,8,16384,256,256,sequential,,108,108,ok,0.5094,0.532,0.5094,0.532,1.0414,1.0,1.0,0.0,253.5029
zamba2_2.7b,a100_sxm4_80gb,verified,ssm,ssm,8,16384,256,256,two_stream,,108,108,ok,0.5094,0.532,0.5048,0.5335,0.5335,0.5123,1.952,0.2887,494.8416
zamba2_2.7b,a100_sxm4_80gb,verified,ssm,ssm,8,16384,256,256,green_ctx,0.5,54,54,ok,0.5094,0.532,0.5222,0.5949,0.5949,0.5713,1.7504,11.8383,443.7392
zamba2_2.7b,a100_sxm4_80gb,verified,ssm,ssm,8,16384,256,256,green_ctx,0.7,76,32,ok,0.5094,0.532,0.5181,0.6748,0.6748,0.648,1.5432,26.8527,391.2177
zamba2_2.7b,a100_sxm4_80gb,verified,ssm,ssm,32,16384,256,256,sequential,,108,108,ok,0.513,0.7183,0.513,0.7183,1.2314,1.0,1.0,0.0,233.8877
zamba2_2.7b,a100_sxm4_80gb,verified,ssm,ssm,32,16384,256,256,two_stream,,108,108,ok,0.513,0.7183,0.512,0.7153,0.7153,0.5809,1.7215,-0.4276,402.6485
zamba2_2.7b,a100_sxm4_80gb,verified,ssm,ssm,32,16384,256,256,green_ctx,0.5,54,54,ok,0.513,0.7183,0.5238,0.9569,0.9569,0.7771,1.2868,33.2145,300.9631
zamba2_2.7b,a100_sxm4_80gb,verified,ssm,ssm,32,16384,256,256,green_ctx,0.7,76,32,ok,0.513,0.7183,0.5253,1.2759,1.2759,1.0362,0.9651,77.6194,225.7223
zamba2_2.7b,a100_sxm4_80gb,verified,ssm,ssm,64,16384,256,256,sequential,,108,108,ok,0.5125,0.9544,0.5125,0.9544,1.4669,1.0,1.0,0.0,218.1501
zamba2_2.7b,a100_sxm4_80gb,verified,ssm,ssm,64,16384,256,256,two_stream,,108,108,ok,0.5125,0.9544,0.5146,0.9533,0.9533,0.6499,1.5387,-0.1073,335.6606
zamba2_2.7b,a100_sxm4_80gb,verified,ssm,ssm,64,16384,256,256,green_ctx,0.5,54,54,ok,0.5125,0.9544,0.5345,1.4971,1.4971,1.0206,0.9798,56.8669,213.7483
zamba2_2.7b,a100_sxm4_80gb,verified,ssm,ssm,64,16384,256,256,green_ctx,0.7,76,32,ok,0.5125,0.9544,0.533,2.3071,2.3071,1.5728,0.6358,141.7382,138.704
zamba2_2.7b,a100_sxm4_80gb,verified,ssm,ssm,128,16384,256,256,sequential,,108,108,ok,0.5156,1.6558,0.5156,1.6558,2.1714,1.0,1.0,0.0,176.8451
zamba2_2.7b,a100_sxm4_80gb,verified,ssm,ssm,128,16384,256,256,two_stream,,108,108,ok,0.5156,1.6558,0.5243,1.6568,1.6568,0.763,1.3106,0.0618,231.7676
zamba2_2.7b,a100_sxm4_80gb,verified,ssm,ssm,128,16384,256,256,green_ctx,0.5,54,54,ok,0.5156,1.6558,0.5381,2.7853,2.7853,1.2827,0.7796,68.2127,137.8676
zamba2_2.7b,a100_sxm4_80gb,verified,ssm,ssm,128,16384,256,256,green_ctx,0.7,76,32,ok,0.5156,1.6558,0.5304,4.4042,4.4042,2.0283,0.493,165.9864,87.189
zamba2_2.7b,a100_sxm4_80gb,verified,ssm,ssm,256,16384,256,256,sequential,,108,108,ok,0.5151,3.1396,0.5151,3.1396,3.6547,1.0,1.0,0.0,140.0953
zamba2_2.7b,a100_sxm4_80gb,verified,ssm,ssm,256,16384,256,256,two_stream,,108,108,ok,0.5151,3.1396,0.5212,3.1227,3.1227,0.8544,1.1704,-0.5382,163.9613
zamba2_2.7b,a100_sxm4_80gb,verified,ssm,ssm,256,16384,256,256,green_ctx,0.5,54,54,ok,0.5151,3.1396,0.5299,5.3883,5.3883,1.4744,0.6783,71.6243,95.0209
zamba2_2.7b,a100_sxm4_80gb,verified,ssm,ssm,256,16384,256,256,green_ctx,0.7,76,32,ok,0.5151,3.1396,0.5325,8.5873,8.5873,2.3497,0.4256,173.516,59.6232
zamba2_2.7b,a100_sxm4_80gb,verified,attn,attn,8,1024,256,256,sequential,,108,108,ok,0.0584,0.1812,0.0584,0.1812,0.2396,1.0,1.0,0.0,1101.7628
zamba2_2.7b,a100_sxm4_80gb,verified,attn,attn,8,1024,256,256,two_stream,,108,108,ok,0.0584,0.1812,0.0584,0.1884,0.1884,0.7863,1.2717,3.9548,1401.1549
zamba2_2.7b,a100_sxm4_80gb,verified,attn,attn,8,1024,256,256,green_ctx,0.5,54,54,ok,0.0584,0.1812,0.0748,0.2652,0.2652,1.1068,0.9035,46.3277,995.4151
zamba2_2.7b,a100_sxm4_80gb,verified,attn,attn,8,1024,256,256,green_ctx,0.7,76,32,ok,0.0584,0.1812,0.0645,0.4014,0.4014,1.6752,0.5969,121.4689,657.685
zamba2_2.7b,a100_sxm4_80gb,verified,attn,attn,32,1024,256,256,sequential,,108,108,ok,0.0584,0.5115,0.0584,0.5115,0.5699,1.0,1.0,0.0,505.3908
zamba2_2.7b,a100_sxm4_80gb,verified,attn,attn,32,1024,256,256,two_stream,,108,108,ok,0.0584,0.5115,0.0589,0.5171,0.5171,0.9075,1.102,1.1011,556.9307
zamba2_2.7b,a100_sxm4_80gb,verified,attn,attn,32,1024,256,256,green_ctx,0.5,54,54,ok,0.0584,0.5115,0.0768,0.9175,0.9175,1.6101,0.6211,79.3794,313.8951
zamba2_2.7b,a100_sxm4_80gb,verified,attn,attn,32,1024,256,256,green_ctx,0.7,76,32,ok,0.0584,0.5115,0.065,1.5247,1.5247,2.6757,0.3737,198.0981,188.8852
zamba2_2.7b,a100_sxm4_80gb,verified,attn,attn,64,1024,256,256,sequential,,108,108,ok,0.0584,0.9615,0.0584,0.9615,1.0199,1.0,1.0,0.0,313.755
zamba2_2.7b,a100_sxm4_80gb,verified,attn,attn,64,1024,256,256,two_stream,,108,108,ok,0.0584,0.9615,0.0614,1.0071,1.0071,0.9874,1.0127,4.7391,317.7428
zamba2_2.7b,a100_sxm4_80gb,verified,attn,attn,64,1024,256,256,green_ctx,0.5,54,54,ok,0.0584,0.9615,0.0788,1.9482,1.9482,1.9101,0.5235,102.6092,164.2576
zamba2_2.7b,a100_sxm4_80gb,verified,attn,attn,64,1024,256,256,green_ctx,0.7,76,32,ok,0.0584,0.9615,0.0655,3.0725,3.0725,3.0126,0.3319,219.5421,104.1493
zamba2_2.7b,a100_sxm4_80gb,verified,attn,attn,128,1024,256,256,sequential,,108,108,ok,0.0589,1.9558,0.0589,1.9558,2.0147,1.0,1.0,0.0,190.5972
zamba2_2.7b,a100_sxm4_80gb,verified,attn,attn,128,1024,256,256,two_stream,,108,108,ok,0.0589,1.9558,0.0625,2.0255,2.0255,1.0053,0.9947,3.5602,189.5854
zamba2_2.7b,a100_sxm4_80gb,verified,attn,attn,128,1024,256,256,green_ctx,0.5,54,54,ok,0.0589,1.9558,0.0778,3.671,3.671,1.8221,0.5488,87.6963,104.6025
zamba2_2.7b,a100_sxm4_80gb,verified,attn,attn,128,1024,256,256,green_ctx,0.7,76,32,ok,0.0589,1.9558,0.065,6.0242,6.0242,2.9901,0.3344,208.0105,63.743
zamba2_2.7b,a100_sxm4_80gb,verified,attn,attn,256,1024,256,256,sequential,,108,108,ok,0.0589,4.052,0.0589,4.052,4.1108,1.0,1.0,0.0,124.5485
zamba2_2.7b,a100_sxm4_80gb,verified,attn,attn,256,1024,256,256,two_stream,,108,108,ok,0.0589,4.052,0.0645,4.1308,4.1308,1.0049,0.9952,1.9459,123.9465
zamba2_2.7b,a100_sxm4_80gb,verified,attn,attn,256,1024,256,256,green_ctx,0.5,54,54,ok,0.0589,4.052,0.0768,7.2069,7.2069,1.7531,0.5704,77.862,71.0429
zamba2_2.7b,a100_sxm4_80gb,verified,attn,attn,256,1024,256,256,green_ctx,0.7,76,32,ok,0.0589,4.052,0.0645,11.9378,11.9378,2.904,0.3444,194.6171,42.889
zamba2_2.7b,a100_sxm4_80gb,verified,attn,attn,8,2048,256,256,sequential,,108,108,ok,0.0579,0.3277,0.0579,0.3277,0.3855,1.0,1.0,0.0,684.761
zamba2_2.7b,a100_sxm4_80gb,verified,attn,attn,8,2048,256,256,two_stream,,108,108,ok,0.0579,0.3277,0.0584,0.3369,0.3369,0.8738,1.1444,2.8125,783.6246
zamba2_2.7b,a100_sxm4_80gb,verified,attn,attn,8,2048,256,256,green_ctx,0.5,54,54,ok,0.0579,0.3277,0.0758,0.4936,0.4936,1.2802,0.7811,50.625,534.8807
zamba2_2.7b,a100_sxm4_80gb,verified,attn,attn,8,2048,256,256,green_ctx,0.7,76,32,ok,0.0579,0.3277,0.0645,0.7619,0.7619,1.9761,0.506,132.5,346.5222
zamba2_2.7b,a100_sxm4_80gb,verified,attn,attn,32,2048,256,256,sequential,,108,108,ok,0.0584,0.9605,0.0584,0.9605,1.0189,1.0,1.0,0.0,282.6633
zamba2_2.7b,a100_sxm4_80gb,verified,attn,attn,32,2048,256,256,two_stream,,108,108,ok,0.0584,0.9605,0.0614,1.0097,1.0097,0.991,1.0091,5.1173,285.2434
zamba2_2.7b,a100_sxm4_80gb,verified,attn,attn,32,2048,256,256,green_ctx,0.5,54,54,ok,0.0584,0.9605,0.0778,1.8371,1.8371,1.803,0.5546,91.258,156.7726
zamba2_2.7b,a100_sxm4_80gb,verified,attn,attn,32,2048,256,256,green_ctx,0.7,76,32,ok,0.0584,0.9605,0.0655,2.9788,2.9788,2.9236,0.342,210.1279,96.6827
zamba2_2.7b,a100_sxm4_80gb,verified,attn,attn,64,2048,256,256,sequential,,108,108,ok,0.0584,1.8468,0.0584,1.8468,1.9052,1.0,1.0,0.0,167.9656
zamba2_2.7b,a100_sxm4_80gb,verified,attn,attn,64,2048,256,256,two_stream,,108,108,ok,0.0584,1.8468,0.0645,1.9983,1.9983,1.0489,0.9534,8.2063,160.1332
zamba2_2.7b,a100_sxm4_80gb,verified,attn,attn,64,2048,256,256,green_ctx,0.5,54,54,ok,0.0584,1.8468,0.0758,3.5584,3.5584,1.8678,0.5354,92.6809,89.9281
zamba2_2.7b,a100_sxm4_80gb,verified,attn,attn,64,2048,256,256,green_ctx,0.7,76,32,ok,0.0584,1.8468,0.0645,5.8732,5.8732,3.0828,0.3244,218.0205,54.4852
zamba2_2.7b,a100_sxm4_80gb,verified,attn,attn,128,2048,256,256,sequential,,108,108,ok,0.0584,3.969,0.0584,3.969,4.0274,1.0,1.0,0.0,95.3471
zamba2_2.7b,a100_sxm4_80gb,verified,attn,attn,128,2048,256,256,two_stream,,108,108,ok,0.0584,3.969,0.065,3.9885,3.9885,0.9903,1.0098,0.4902,96.2773
zamba2_2.7b,a100_sxm4_80gb,verified,attn,attn,128,2048,256,256,green_ctx,0.5,54,54,ok,0.0584,3.969,0.0773,6.998,6.998,1.7376,0.5755,76.3158,54.8727
zamba2_2.7b,a100_sxm4_80gb,verified,attn,attn,128,2048,256,256,green_ctx,0.7,76,32,ok,0.0584,3.969,0.0655,11.6132,11.6132,2.8835,0.3468,192.5955,33.0659
zamba2_2.7b,a100_sxm4_80gb,verified,attn,attn,256,2048,256,256,sequential,,108,108,ok,0.0584,8.0031,0.0584,8.0031,8.0614,1.0,1.0,0.0,63.5122
zamba2_2.7b,a100_sxm4_80gb,verified,attn,attn,256,2048,256,256,two_stream,,108,108,ok,0.0584,8.0031,0.0655,7.9247,7.9247,0.983,1.0173,-0.9788,64.6078
zamba2_2.7b,a100_sxm4_80gb,verified,attn,attn,256,2048,256,256,green_ctx,0.5,54,54,ok,0.0584,8.0031,0.0783,13.7928,13.7928,1.711,0.5845,72.3434,37.1209
zamba2_2.7b,a100_sxm4_80gb,verified,attn,attn,256,2048,256,256,green_ctx,0.7,76,32,ok,0.0584,8.0031,0.0655,23.1578,23.1578,2.8727,0.3481,189.3609,22.1092
zamba2_2.7b,a100_sxm4_80gb,verified,attn,attn,8,4096,256,256,sequential,,108,108,ok,0.0584,0.6195,0.0584,0.6195,0.6779,1.0,1.0,0.0,389.4449
zamba2_2.7b,a100_sxm4_80gb,verified,attn,attn,8,4096,256,256,two_stream,,108,108,ok,0.0584,0.6195,0.0594,0.6287,0.6287,0.9275,1.0782,1.4876,419.8901
zamba2_2.7b,a100_sxm4_80gb,verified,attn,attn,8,4096,256,256,green_ctx,0.5,54,54,ok,0.0584,0.6195,0.0758,0.9472,0.9472,1.3973,0.7157,52.8926,278.7162
zamba2_2.7b,a100_sxm4_80gb,verified,attn,attn,8,4096,256,256,green_ctx,0.7,76,32,ok,0.0584,0.6195,0.065,1.4694,1.4694,2.1677,0.4613,137.1901,179.6603
zamba2_2.7b,a100_sxm4_80gb,verified,attn,attn,32,4096,256,256,sequential,,108,108,ok,0.0579,1.8775,0.0579,1.8775,1.9354,1.0,1.0,0.0,148.8095
zamba2_2.7b,a100_sxm4_80gb,verified,attn,attn,32,4096,256,256,two_stream,,108,108,ok,0.0579,1.8775,0.064,2.0536,2.0536,1.0611,0.9424,9.381,140.2393
zamba2_2.7b,a100_sxm4_80gb,verified,attn,attn,32,4096,256,256,green_ctx,0.5,54,54,ok,0.0579,1.8775,0.0773,3.5103,3.5103,1.8138,0.5513,86.9648,82.0449
zamba2_2.7b,a100_sxm4_80gb,verified,attn,attn,32,4096,256,256,green_ctx,0.7,76,32,ok,0.0579,1.8775,0.065,5.7574,5.7574,2.9749,0.3361,206.6539,50.0222
zamba2_2.7b,a100_sxm4_80gb,verified,attn,attn,64,4096,256,256,sequential,,108,108,ok,0.0584,3.9951,0.0584,3.9951,4.0535,1.0,1.0,0.0,78.944
zamba2_2.7b,a100_sxm4_80gb,verified,attn,attn,64,4096,256,256,two_stream,,108,108,ok,0.0584,3.9951,0.0655,3.9567,3.9567,0.9761,1.0245,-0.9612,80.8747
zamba2_2.7b,a100_sxm4_80gb,verified,attn,attn,64,4096,256,256,green_ctx,0.5,54,54,ok,0.0584,3.9951,0.0778,6.9284,6.9284,1.7092,0.5851,73.4205,46.1868
