"# value_kind: measured=solo_prefill_ms,solo_decode_ms,prefill_stream_ms,decode_stream_ms,concurrent_ms; derived=overlap_ratio,speedup_vs_seq,decode_inflation_pct,combined_tok_per_ms; metadata=model,device,config_status,prefill_layer,decode_layer,decode_batch,context_len,prefill_tokens,chunk,prefill_mode,prefill_batch,n_chunks,backend,prefill_sm_frac,prefill_sm,decode_sm,status"
model__metadata,device__metadata,config_status__metadata,prefill_layer__metadata,decode_layer__metadata,decode_batch__metadata,context_len__metadata,prefill_tokens__metadata,chunk__metadata,prefill_mode__metadata,prefill_batch__metadata,n_chunks__metadata,backend__metadata,prefill_sm_frac__metadata,prefill_sm__metadata,decode_sm__metadata,status__metadata,solo_prefill_ms__measured,solo_decode_ms__measured,prefill_stream_ms__measured,decode_stream_ms__measured,concurrent_ms__measured,overlap_ratio__derived,speedup_vs_seq__derived,decode_inflation_pct__derived,combined_tok_per_ms__derived
zamba2_2.7b,a100_sxm4_80gb,verified,ssm,ssm,32,4096,256,256,full,1,1,green_ctx,0.7,76,32,ok,0.6113,0.7301,0.6656,1.2933,1.2933,0.9641,1.0372,77.1388,222.6841
zamba2_2.7b,a100_sxm4_80gb,verified,ssm,ssm,32,4096,256,256,full,1,1,green_ctx_protect,0.13,14,94,ok,0.6113,0.7301,0.8643,0.7721,0.8643,0.6443,1.5521,5.7503,333.2346
zamba2_2.7b,a100_sxm4_80gb,verified,ssm,ssm,64,4096,256,256,full,1,1,sequential,,108,108,ok,0.6113,0.9692,0.6113,0.9692,1.5805,1.0,1.0,0.0,202.4619
zamba2_2.7b,a100_sxm4_80gb,verified,ssm,ssm,64,4096,256,256,full,1,1,two_stream,,108,108,ok,0.6113,0.9692,0.6257,0.9687,0.9687,0.6129,1.6316,-0.0528,330.3383
zamba2_2.7b,a100_sxm4_80gb,verified,ssm,ssm,64,4096,256,256,full,1,1,green_ctx,0.5,54,54,ok,0.6113,0.9692,0.6758,1.4582,1.4582,0.9226,1.0839,50.449,219.4522
zamba2_2.7b,a100_sxm4_80gb,verified,ssm,ssm,64,4096,256,256,full,1,1,green_ctx,0.7,76,32,ok,0.6113,0.9692,0.6764,2.2159,2.2159,1.402,0.7133,128.6318,144.4085
zamba2_2.7b,a100_sxm4_80gb,verified,ssm,ssm,64,4096,256,256,full,1,1,green_ctx_protect,0.13,14,94,ok,0.6113,0.9692,0.8786,1.044,1.044,0.6605,1.514,7.7126,306.5228
zamba2_2.7b,a100_sxm4_80gb,verified,ssm,ssm,128,4096,256,256,full,1,1,sequential,,108,108,ok,0.6093,1.6271,0.6093,1.6271,2.2364,1.0,1.0,0.0,171.7033
zamba2_2.7b,a100_sxm4_80gb,verified,ssm,ssm,128,4096,256,256,full,1,1,two_stream,,108,108,ok,0.6093,1.6271,0.6349,1.6302,1.6302,0.7289,1.3719,0.1888,235.5528
zamba2_2.7b,a100_sxm4_80gb,verified,ssm,ssm,128,4096,256,256,full,1,1,green_ctx,0.5,54,54,ok,0.6093,1.6271,0.6794,2.7105,2.7105,1.212,0.8251,66.5828,141.6698
zamba2_2.7b,a100_sxm4_80gb,verified,ssm,ssm,128,4096,256,256,full,1,1,green_ctx,0.7,76,32,ok,0.6093,1.6271,0.6789,4.2179,4.2179,1.886,0.5302,159.2196,91.0415
zamba2_2.7b,a100_sxm4_80gb,verified,ssm,ssm,128,4096,256,256,full,1,1,green_ctx_protect,0.13,14,94,ok,0.6093,1.6271,0.8852,1.794,1.794,0.8022,1.2466,10.258,214.0411
zamba2_2.7b,a100_sxm4_80gb,verified,ssm,ssm,256,4096,256,256,full,1,1,sequential,,108,108,ok,0.6108,3.0597,0.6108,3.0597,3.6705,1.0,1.0,0.0,139.4895
zamba2_2.7b,a100_sxm4_80gb,verified,ssm,ssm,256,4096,256,256,full,1,1,two_stream,,108,108,ok,0.6108,3.0597,0.639,3.0607,3.0607,0.8339,1.1992,0.0335,167.28
zamba2_2.7b,a100_sxm4_80gb,verified,ssm,ssm,256,4096,256,256,full,1,1,green_ctx,0.5,54,54,ok,0.6108,3.0597,0.6758,5.2193,5.2193,1.422,0.7033,70.5823,98.0969
zamba2_2.7b,a100_sxm4_80gb,verified,ssm,ssm,256,4096,256,256,full,1,1,green_ctx,0.7,76,32,ok,0.6108,3.0597,0.682,8.2022,8.2022,2.2346,0.4475,168.0723,62.422
zamba2_2.7b,a100_sxm4_80gb,verified,ssm,ssm,256,4096,256,256,full,1,1,green_ctx_protect,0.13,14,94,ok,0.6108,3.0597,0.8996,3.3853,3.3853,0.9223,1.0842,10.6426,151.2402
zamba2_2.7b,a100_sxm4_80gb,verified,ssm,ssm,512,4096,256,256,full,1,1,sequential,,108,108,ok,0.6103,5.9182,0.6103,5.9182,6.5285,1.0,1.0,0.0,117.6378
zamba2_2.7b,a100_sxm4_80gb,verified,ssm,ssm,512,4096,256,256,full,1,1,two_stream,,108,108,ok,0.6103,5.9182,0.6441,5.9192,5.9192,0.9067,1.1029,0.0173,129.7466
zamba2_2.7b,a100_sxm4_80gb,verified,ssm,ssm,512,4096,256,256,full,1,1,green_ctx,0.5,54,54,ok,0.6103,5.9182,0.684,10.1796,10.1796,1.5593,0.6413,72.0045,75.4451
zamba2_2.7b,a100_sxm4_80gb,verified,ssm,ssm,512,4096,256,256,full,1,1,green_ctx,0.7,76,32,ok,0.6103,5.9182,0.6804,16.1352,16.1352,2.4715,0.4046,172.636,47.5979
zamba2_2.7b,a100_sxm4_80gb,verified,ssm,ssm,512,4096,256,256,full,1,1,green_ctx_protect,0.13,14,94,ok,0.6103,5.9182,0.9298,6.5505,6.5505,1.0034,0.9966,10.6843,117.2425
zamba2_2.7b,a100_sxm4_80gb,verified,attn,attn,1,4096,256,256,full,1,1,sequential,,108,108,ok,0.2365,0.0911,0.2365,0.0911,0.3277,1.0,1.0,0.0,784.3018
zamba2_2.7b,a100_sxm4_80gb,verified,attn,attn,1,4096,256,256,full,1,1,two_stream,,108,108,ok,0.2365,0.0911,0.2724,0.1065,0.2724,0.8312,1.203,16.8539,943.521
zamba2_2.7b,a100_sxm4_80gb,verified,attn,attn,1,4096,256,256,full,1,1,green_ctx,0.5,54,54,ok,0.2365,0.0911,0.3512,0.1178,0.3512,1.0719,0.9329,29.2135,731.7101
zamba2_2.7b,a100_sxm4_80gb,verified,attn,attn,1,4096,256,256,full,1,1,green_ctx,0.7,76,32,ok,0.2365,0.0911,0.2959,0.1638,0.2959,0.9031,1.1073,79.7753,868.431
zamba2_2.7b,a100_sxm4_80gb,verified,attn,attn,1,4096,256,256,full,1,1,green_ctx_protect,0.5,54,54,ok,0.2365,0.0911,0.3512,0.1188,0.3512,1.0719,0.9329,30.3371,731.7101
zamba2_2.7b,a100_sxm4_80gb,verified,attn,attn,2,4096,256,256,full,1,1,sequential,,108,108,ok,0.2376,0.1423,0.2376,0.1423,0.3799,1.0,1.0,0.0,679.1189
zamba2_2.7b,a100_sxm4_80gb,verified,attn,attn,2,4096,256,256,full,1,1,two_stream,,108,108,ok,0.2376,0.1423,0.3261,0.17,0.3261,0.8585,1.1648,19.4245,791.0616
zamba2_2.7b,a100_sxm4_80gb,verified,attn,attn,2,4096,256,256,full,1,1,green_ctx,0.5,54,54,ok,0.2376,0.1423,0.3686,0.2028,0.3686,0.9704,1.0306,42.446,699.8698
zamba2_2.7b,a100_sxm4_80gb,verified,attn,attn,2,4096,256,256,full,1,1,green_ctx,0.7,76,32,ok,0.2376,0.1423,0.3,0.2621,0.3,0.7898,1.2662,84.1727,859.9083
zamba2_2.7b,a100_sxm4_80gb,verified,attn,attn,2,4096,256,256,full,1,1,green_ctx_protect,0.5,54,54,ok,0.2376,0.1423,0.3686,0.2007,0.3686,0.9704,1.0306,41.0072,699.8698
zamba2_2.7b,a100_sxm4_80gb,verified,attn,attn,4,4096,256,256,full,1,1,sequential,,108,108,ok,0.2365,0.2427,0.2365,0.2427,0.4792,1.0,1.0,0.0,542.5347
zamba2_2.7b,a100_sxm4_80gb,verified,attn,attn,4,4096,256,256,full,1,1,two_stream,,108,108,ok,0.2365,0.2427,0.4198,0.2714,0.4198,0.8761,1.1415,11.8143,619.2835
zamba2_2.7b,a100_sxm4_80gb,verified,attn,attn,4,4096,256,256,full,1,1,green_ctx,0.5,54,54,ok,0.2365,0.2427,0.404,0.3492,0.404,0.8429,1.1863,43.8819,643.6153
zamba2_2.7b,a100_sxm4_80gb,verified,attn,attn,4,4096,256,256,full,1,1,green_ctx,0.7,76,32,ok,0.2365,0.2427,0.3005,0.468,0.468,0.9765,1.0241,92.827,555.5936
zamba2_2.7b,a100_sxm4_80gb,verified,attn,attn,4,4096,256,256,full,1,1,green_ctx_protect,0.37,40,68,ok,0.2365,0.2427,0.4332,0.3144,0.4332,0.9038,1.1064,29.5359,600.2512
