sm_count,sm_ratio,seq_len,batch_size,latency_ms,latency_p99_ms,achieved_bandwidth_GBs,theoretical_bw_GBs,bw_utilization_pct,model_name,layer_type,error
14,0.12962962962962962,512,1,2.958336114883423,2.960383892059326,71.95292209329908,1000.0,7.195292209329908,zamba2,mlp,
14,0.12962962962962962,512,4,11.780096054077148,11.783167839050293,19.938803802767513,1000.0,1.9938803802767513,zamba2,mlp,
14,0.12962962962962962,512,16,45.9048957824707,45.92338985443115,7.035445838509592,1000.0,0.7035445838509592,zamba2,mlp,
14,0.12962962962962962,512,32,91.78521728515625,91.82623069763184,4.798179195150448,1000.0,0.4798179195150448,zamba2,mlp,
14,0.12962962962962962,512,64,183.56224060058594,183.6156883239746,3.678768257516271,1000.0,0.36787682575162706,zamba2,mlp,
14,0.12962962962962962,1024,1,6.040575981140137,6.042623996734619,36.453636323342444,1000.0,3.645363632334244,zamba2,mlp,
14,0.12962962962962962,1024,4,22.962175369262695,22.972415924072266,11.507670669291846,1000.0,1.1507670669291845,zamba2,mlp,
14,0.12962962962962962,1024,16,91.79033660888672,91.82414772033691,4.797911591462258,1000.0,0.4797911591462258,zamba2,mlp,
14,0.12962962962962962,1024,32,183.5714569091797,183.63600173950195,3.678583562879768,1000.0,0.3678583562879768,zamba2,mlp,
14,0.12962962962962962,1024,64,367.10296630859375,367.1665960693359,3.1191384899828174,1000.0,0.31191384899828173,zamba2,mlp,
14,0.12962962962962962,2048,1,11.780096054077148,11.784202327728272,19.938803802767513,1000.0,1.9938803802767513,zamba2,mlp,
14,0.12962962962962962,2048,4,45.90796661376953,45.927425384521484,7.034975230271508,1000.0,0.7034975230271509,zamba2,mlp,
14,0.12962962962962962,2048,16,183.57452392578125,183.63497940063476,3.6785221040421456,1000.0,0.36785221040421456,zamba2,mlp,
14,0.12962962962962962,2048,32,367.1121826171875,367.1726382446289,3.1190601843742556,1000.0,0.3119060184374256,zamba2,mlp,
14,0.12962962962962962,2048,64,734.1593627929688,734.2397668457031,2.8393959045481023,1000.0,0.28393959045481026,zamba2,mlp,
14,0.12962962962962962,4096,1,22.963199615478516,22.97347089767456,11.507157383324154,1000.0,1.1507157383324154,zamba2,mlp,
14,0.12962962962962962,4096,4,91.79033660888672,91.83026885986328,4.797911591462258,1000.0,0.4797911591462258,zamba2,mlp,
14,0.12962962962962962,4096,16,367.1065673828125,367.1521710205078,3.1191078932836596,1000.0,0.31191078932836597,zamba2,mlp,
14,0.12962962962962962,4096,32,734.1475830078125,734.2265734863281,2.8394414641528782,1000.0,0.2839441464152878,zamba2,mlp,
14,0.12962962962962962,4096,64,1468.2449951171875,1468.356680908203,2.699561240243591,1000.0,0.2699561240243591,zamba2,mlp,
14,0.12962962962962962,8192,1,45.90796661376953,45.930537185668946,7.034975230271508,1000.0,0.7034975230271509,zamba2,mlp,
14,0.12962962962962962,8192,4,183.57862854003906,183.63395706176757,3.6784398563731435,1000.0,0.36784398563731435,zamba2,mlp,
14,0.12962962962962962,8192,16,734.1690673828125,734.2459307861328,2.839358372086055,1000.0,0.28393583720860555,zamba2,mlp,
14,0.12962962962962962,8192,32,1468.2510986328125,1468.3722143554687,2.6995500181752226,1000.0,0.26995500181752224,zamba2,mlp,
14,0.12962962962962962,8192,64,2936.45458984375,2936.6205249023437,2.629604316275456,1000.0,0.2629604316275456,zamba2,mlp,
14,0.12962962962962962,16384,1,91.79033660888672,91.82824462890625,4.797911591462258,1000.0,0.4797911591462258,zamba2,mlp,
14,0.12962962962962962,16384,4,367.1127014160156,367.16654510498046,3.119055776559537,1000.0,0.3119055776559537,zamba2,mlp,
14,0.12962962962962962,16384,16,1468.2664794921875,1468.3668212890625,2.6995217389767356,1000.0,0.26995217389767356,zamba2,mlp,
14,0.12962962962962962,16384,32,2936.456298828125,2936.617138671875,2.6296027858754667,1000.0,0.26296027858754667,zamba2,mlp,
14,0.12962962962962962,16384,64,5873.04150390625,5873.220678710937,2.594551123445158,1000.0,0.25945511234451585,zamba2,mlp,
27,0.25,512,1,1.5001599788665771,1.8001919984817505,141.89215216954648,1000.0,14.189215216954649,zamba2,mlp,
27,0.25,512,4,5.9115519523620605,5.915729904174805,39.73254838877789,1000.0,3.9732548388777893,zamba2,mlp,
27,0.25,512,16,22.998016357421875,23.002111434936523,14.043011491979156,1000.0,1.4043011491979156,zamba2,mlp,
27,0.25,512,32,45.97248077392578,45.97760009765625,9.579685772575989,1000.0,0.9579685772575989,zamba2,mlp,
27,0.25,512,64,91.92192077636719,91.93373390197753,7.34626668259975,1000.0,0.734626668259975,zamba2,mlp,
27,0.25,1024,1,3.0443520545959473,3.048448085784912,72.33097751213452,1000.0,7.233097751213452,zamba2,mlp,
27,0.25,1024,4,11.507712364196777,11.520133571624756,22.962092172386658,1000.0,2.296209217238666,zamba2,mlp,
27,0.25,1024,16,45.97145462036133,45.97760009765625,9.57989960589458,1000.0,0.9579899605894581,zamba2,mlp,
27,0.25,1024,32,91.9214096069336,91.93474334716797,7.346307534747201,1000.0,0.7346307534747201,zamba2,mlp,
27,0.25,1024,64,183.8182373046875,183.83567825317382,6.2292240900016544,1000.0,0.6229224090001655,zamba2,mlp,
27,0.25,2048,1,5.9115519523620605,5.914624214172363,39.73254838877789,1000.0,3.9732548388777893,zamba2,mlp,
27,0.25,2048,4,22.995967864990234,23.001087188720703,14.044262450535355,1000.0,1.4044262450535354,zamba2,mlp,
27,0.25,2048,16,91.9203872680664,91.9336929321289,7.346389240405176,1000.0,0.7346389240405176,zamba2,mlp,
27,0.25,2048,32,183.8182373046875,183.8356475830078,6.2292240900016544,1000.0,0.6229224090001655,zamba2,mlp,
27,0.25,2048,64,367.6170349121094,367.6569723510742,5.6704910002290365,1000.0,0.5670491000229037,zamba2,mlp,
27,0.25,4096,1,11.507712364196777,11.510784149169922,22.962092172386658,1000.0,2.296209217238666,zamba2,mlp,
27,0.25,4096,4,45.97145462036133,45.976598205566404,9.57989960589458,1000.0,0.9579899605894581,zamba2,mlp,
27,0.25,4096,16,183.8172149658203,183.83674163818358,6.22925873516751,1000.0,0.622925873516751,zamba2,mlp,
27,0.25,4096,32,367.62213134765625,367.6745751953125,5.670412388824996,1000.0,0.5670412388824996,zamba2,mlp,
27,0.25,4096,64,735.2207641601562,735.2771411132812,5.391057316679087,1000.0,0.5391057316679088,zamba2,mlp,
27,0.25,8192,1,22.996992111206055,23.00123056411743,14.043636943399491,1000.0,1.4043636943399491,zamba2,mlp,
27,0.25,8192,4,91.92243194580078,91.93781044006347,7.346225830906646,1000.0,0.7346225830906646,zamba2,mlp,
27,0.25,8192,16,367.6231689453125,367.6590069580078,5.670396384375055,1000.0,0.5670396384375055,zamba2,mlp,
27,0.25,8192,32,735.1972045898438,735.2545678710937,5.391230074400577,1000.0,0.5391230074400577,zamba2,mlp,
27,0.25,8192,64,1470.3252563476562,1470.4446411132812,5.251704431154933,1000.0,0.5251704431154933,zamba2,mlp,
27,0.25,16384,1,45.97145462036133,45.97657775878906,9.57989960589458,1000.0,0.9579899605894581,zamba2,mlp,
27,0.25,16384,4,183.8172149658203,183.83973693847656,6.22925873516751,1000.0,0.622925873516751,zamba2,mlp,
27,0.25,16384,16,735.19921875,735.2504272460938,5.39121530452524,1000.0,0.539121530452524,zamba2,mlp,
