"# value_kind: measured=solo_prefill_ms,solo_decode_ms,prefill_stream_ms,decode_stream_ms,concurrent_ms; derived=overlap_ratio,speedup_vs_seq,decode_inflation_pct,combined_tok_per_ms; metadata=model,device,config_status,prefill_layer,decode_layer,decode_batch,context_len,prefill_tokens,chunk,prefill_mode,prefill_batch,n_chunks,backend,prefill_sm_frac,prefill_sm,decode_sm,status"
model__metadata,device__metadata,config_status__metadata,prefill_layer__metadata,decode_layer__metadata,decode_batch__metadata,context_len__metadata,prefill_tokens__metadata,chunk__metadata,prefill_mode__metadata,prefill_batch__metadata,n_chunks__metadata,backend__metadata,prefill_sm_frac__metadata,prefill_sm__metadata,decode_sm__metadata,status__metadata,solo_prefill_ms__measured,solo_decode_ms__measured,prefill_stream_ms__measured,decode_stream_ms__measured,concurrent_ms__measured,overlap_ratio__derived,speedup_vs_seq__derived,decode_inflation_pct__derived,combined_tok_per_ms__derived
falcon_h1_3b,a100_sxm4_80gb,verified,ssm,ssm,16,4096,256,256,full,8,1,green_ctx,0.7,76,32,ok,0.7956,0.5514,1.0609,0.6374,1.0609,0.7875,1.2698,15.5989,256.3948
falcon_h1_3b,a100_sxm4_80gb,verified,ssm,ssm,16,4096,256,256,full,8,1,green_ctx_protect,0.5,54,54,ok,0.7956,0.5514,1.4152,0.5821,1.4152,1.0506,0.9519,5.571,192.2033
falcon_h1_3b,a100_sxm4_80gb,verified,ssm,ssm,32,4096,256,256,full,8,1,sequential,,108,108,ok,0.7921,0.5786,0.7921,0.5786,1.3706,1.0,1.0,0.0,210.1233
falcon_h1_3b,a100_sxm4_80gb,verified,ssm,ssm,32,4096,256,256,full,8,1,two_stream,,108,108,ok,0.7921,0.5786,0.7967,0.5842,0.7967,0.5812,1.7204,0.9734,361.5039
falcon_h1_3b,a100_sxm4_80gb,verified,ssm,ssm,32,4096,256,256,full,8,1,green_ctx,0.5,54,54,ok,0.7921,0.5786,1.4387,0.7956,1.4387,1.0497,0.9527,37.5221,200.1779
falcon_h1_3b,a100_sxm4_80gb,verified,ssm,ssm,32,4096,256,256,full,8,1,green_ctx,0.7,76,32,ok,0.7921,0.5786,1.0588,0.938,1.0588,0.7725,1.2945,62.1239,272.0019
falcon_h1_3b,a100_sxm4_80gb,verified,ssm,ssm,32,4096,256,256,full,8,1,green_ctx_protect,0.37,40,68,ok,0.7921,0.5786,1.8524,0.7578,1.8524,1.3515,0.7399,30.9735,155.4726
falcon_h1_3b,a100_sxm4_80gb,verified,ssm,ssm,64,4096,256,256,full,8,1,sequential,,108,108,ok,0.7941,0.9318,0.7941,0.9318,1.726,1.0,1.0,0.0,185.4049
falcon_h1_3b,a100_sxm4_80gb,verified,ssm,ssm,64,4096,256,256,full,8,1,two_stream,,108,108,ok,0.7941,0.9318,0.7987,0.9364,0.9364,0.5426,1.8431,0.4945,341.7168
falcon_h1_3b,a100_sxm4_80gb,verified,ssm,ssm,64,4096,256,256,full,8,1,green_ctx,0.5,54,54,ok,0.7941,0.9318,1.4449,1.3117,1.4449,0.8371,1.1945,40.7692,221.4741
falcon_h1_3b,a100_sxm4_80gb,verified,ssm,ssm,64,4096,256,256,full,8,1,green_ctx,0.7,76,32,ok,0.7941,0.9318,1.0588,1.6722,1.6722,0.9689,1.0321,79.4505,191.3656
falcon_h1_3b,a100_sxm4_80gb,verified,ssm,ssm,64,4096,256,256,full,8,1,green_ctx_protect,0.37,40,68,ok,0.7941,0.9318,2.0444,1.2667,2.0444,1.1845,0.8442,35.9341,156.5239
falcon_h1_3b,a100_sxm4_80gb,verified,ssm,ssm,128,4096,256,256,full,8,1,sequential,,108,108,ok,0.7941,1.662,0.7941,1.662,2.4561,1.0,1.0,0.0,156.3477
falcon_h1_3b,a100_sxm4_80gb,verified,ssm,ssm,128,4096,256,256,full,8,1,two_stream,,108,108,ok,0.7941,1.662,0.8033,1.6701,1.6701,0.68,1.4706,0.4929,229.9203
falcon_h1_3b,a100_sxm4_80gb,verified,ssm,ssm,128,4096,256,256,full,8,1,green_ctx,0.5,54,54,ok,0.7941,1.662,1.3722,2.306,2.306,0.9389,1.0651,38.7554,166.5187
falcon_h1_3b,a100_sxm4_80gb,verified,ssm,ssm,128,4096,256,256,full,8,1,green_ctx,0.7,76,32,ok,0.7941,1.662,1.0578,3.135,3.135,1.2764,0.7834,88.6322,122.489
falcon_h1_3b,a100_sxm4_80gb,verified,ssm,ssm,128,4096,256,256,full,8,1,green_ctx_protect,0.13,14,94,ok,0.7941,1.662,5.1697,1.918,5.1697,2.1049,0.4751,15.4036,74.2795
falcon_h1_3b,a100_sxm4_80gb,verified,ssm,ssm,256,4096,256,256,full,8,1,sequential,,108,108,ok,0.7926,3.159,0.7926,3.159,3.9516,1.0,1.0,0.0,129.5672
