"# value_kind: measured=solo_prefill_ms,solo_decode_ms,prefill_stream_ms,decode_stream_ms,concurrent_ms; derived=overlap_ratio,speedup_vs_seq,decode_inflation_pct,combined_tok_per_ms; metadata=model,device,config_status,prefill_layer,decode_layer,decode_batch,context_len,prefill_tokens,chunk,prefill_mode,prefill_batch,n_chunks,backend,prefill_sm_frac,prefill_sm,decode_sm,status"
model__metadata,device__metadata,config_status__metadata,prefill_layer__metadata,decode_layer__metadata,decode_batch__metadata,context_len__metadata,prefill_tokens__metadata,chunk__metadata,prefill_mode__metadata,prefill_batch__metadata,n_chunks__metadata,backend__metadata,prefill_sm_frac__metadata,prefill_sm__metadata,decode_sm__metadata,status__metadata,solo_prefill_ms__measured,solo_decode_ms__measured,prefill_stream_ms__measured,decode_stream_ms__measured,concurrent_ms__measured,overlap_ratio__derived,speedup_vs_seq__derived,decode_inflation_pct__derived,combined_tok_per_ms__derived
zamba2_7b,a100_sxm4_80gb,verified,ssm,attn,256,4096,256,256,full,8,1,green_ctx,0.7,76,32,ok,1.535,25.3573,1.9528,77.7836,77.7836,2.8924,0.3457,206.75,6.5824
zamba2_7b,a100_sxm4_80gb,verified,ssm,attn,256,4096,256,256,full,8,1,green_ctx_protect,,,,failed:no_room(decode_floor=108),,,,,,,,,
zamba2_7b,a100_sxm4_80gb,verified,ssm,attn,512,4096,256,256,full,8,1,sequential,,,,failed:OutOfMemoryError,,,,,,,,,
zamba2_7b,a100_sxm4_80gb,verified,ssm,attn,512,4096,256,256,full,8,1,two_stream,,,,failed:OutOfMemoryError,,,,,,,,,
zamba2_7b,a100_sxm4_80gb,verified,ssm,attn,512,4096,256,256,full,8,1,green_ctx,0.5,,,failed:OutOfMemoryError,,,,,,,,,
zamba2_7b,a100_sxm4_80gb,verified,ssm,attn,512,4096,256,256,full,8,1,green_ctx,0.7,,,failed:OutOfMemoryError,,,,,,,,,
zamba2_7b,a100_sxm4_80gb,verified,ssm,ssm,1,4096,256,256,full,8,1,sequential,,108,108,ok,1.5201,0.513,1.5201,0.513,2.0332,1.0,1.0,0.0,126.4047
zamba2_7b,a100_sxm4_80gb,verified,ssm,ssm,1,4096,256,256,full,8,1,two_stream,,108,108,ok,1.5201,0.513,1.538,0.854,1.538,0.7565,1.3219,66.4671,167.0949
zamba2_7b,a100_sxm4_80gb,verified,ssm,ssm,1,4096,256,256,full,8,1,green_ctx,0.5,54,54,ok,1.5201,0.513,2.7546,0.5263,2.7546,1.3548,0.7381,2.5948,93.2998
zamba2_7b,a100_sxm4_80gb,verified,ssm,ssm,1,4096,256,256,full,8,1,green_ctx,0.7,76,32,ok,1.5201,0.513,1.9292,0.5233,1.9292,0.9489,1.0539,1.996,133.2147
zamba2_7b,a100_sxm4_80gb,verified,ssm,ssm,1,4096,256,256,full,8,1,green_ctx_protect,,,,failed:no_room(decode_floor=None),,,,,,,,,
zamba2_7b,a100_sxm4_80gb,verified,ssm,ssm,2,4096,256,256,full,8,1,sequential,,,,failed:OSError,,,,,,,,,
zamba2_7b,a100_sxm4_80gb,verified,ssm,ssm,2,4096,256,256,full,8,1,two_stream,,,,failed:OSError,,,,,,,,,
zamba2_7b,a100_sxm4_80gb,verified,ssm,ssm,2,4096,256,256,full,8,1,green_ctx,0.5,,,failed:OSError,,,,,,,,,
zamba2_7b,a100_sxm4_80gb,verified,ssm,ssm,2,4096,256,256,full,8,1,green_ctx,0.7,,,failed:OSError,,,,,,,,,
zamba2_7b,a100_sxm4_80gb,verified,ssm,ssm,4,4096,256,256,full,8,1,sequential,,,,failed:OSError,,,,,,,,,
zamba2_7b,a100_sxm4_80gb,verified,ssm,ssm,4,4096,256,256,full,8,1,two_stream,,,,failed:OSError,,,,,,,,,
zamba2_7b,a100_sxm4_80gb,verified,ssm,ssm,4,4096,256,256,full,8,1,green_ctx,0.5,,,failed:OSError,,,,,,,,,
zamba2_7b,a100_sxm4_80gb,verified,ssm,ssm,4,4096,256,256,full,8,1,green_ctx,0.7,,,failed:OSError,,,,,,,,,
zamba2_7b,a100_sxm4_80gb,verified,ssm,ssm,8,4096,256,256,full,8,1,sequential,,,,failed:OSError,,,,,,,,,
zamba2_7b,a100_sxm4_80gb,verified,ssm,ssm,8,4096,256,256,full,8,1,two_stream,,,,failed:OSError,,,,,,,,,
zamba2_7b,a100_sxm4_80gb,verified,ssm,ssm,8,4096,256,256,full,8,1,green_ctx,0.5,,,failed:OSError,,,,,,,,,
zamba2_7b,a100_sxm4_80gb,verified,ssm,ssm,8,4096,256,256,full,8,1,green_ctx,0.7,,,failed:OSError,,,,,,,,,
zamba2_7b,a100_sxm4_80gb,verified,ssm,ssm,16,4096,256,256,full,8,1,sequential,,,,failed:OSError,,,,,,,,,
zamba2_7b,a100_sxm4_80gb,verified,ssm,ssm,16,4096,256,256,full,8,1,two_stream,,,,failed:OSError,,,,,,,,,
zamba2_7b,a100_sxm4_80gb,verified,ssm,ssm,16,4096,256,256,full,8,1,green_ctx,0.5,,,failed:OSError,,,,,,,,,
zamba2_7b,a100_sxm4_80gb,verified,ssm,ssm,16,4096,256,256,full,8,1,green_ctx,0.7,,,failed:OSError,,,,,,,,,
zamba2_7b,a100_sxm4_80gb,verified,ssm,ssm,32,4096,256,256,full,8,1,sequential,,,,failed:OSError,,,,,,,,,
zamba2_7b,a100_sxm4_80gb,verified,ssm,ssm,32,4096,256,256,full,8,1,two_stream,,,,failed:OSError,,,,,,,,,
zamba2_7b,a100_sxm4_80gb,verified,ssm,ssm,32,4096,256,256,full,8,1,green_ctx,0.5,,,failed:OSError,,,,,,,,,
zamba2_7b,a100_sxm4_80gb,verified,ssm,ssm,32,4096,256,256,full,8,1,green_ctx,0.7,,,failed:OSError,,,,,,,,,
zamba2_7b,a100_sxm4_80gb,verified,ssm,ssm,64,4096,256,256,full,8,1,sequential,,,,failed:OSError,,,,,,,,,
zamba2_7b,a100_sxm4_80gb,verified,ssm,ssm,64,4096,256,256,full,8,1,two_stream,,,,failed:OSError,,,,,,,,,
zamba2_7b,a100_sxm4_80gb,verified,ssm,ssm,64,4096,256,256,full,8,1,green_ctx,0.5,,,failed:OSError,,,,,,,,,
zamba2_7b,a100_sxm4_80gb,verified,ssm,ssm,64,4096,256,256,full,8,1,green_ctx,0.7,,,failed:OSError,,,,,,,,,
zamba2_7b,a100_sxm4_80gb,verified,ssm,ssm,128,4096,256,256,full,8,1,sequential,,,,failed:OSError,,,,,,,,,
zamba2_7b,a100_sxm4_80gb,verified,ssm,ssm,128,4096,256,256,full,8,1,two_stream,,,,failed:OSError,,,,,,,,,
zamba2_7b,a100_sxm4_80gb,verified,ssm,ssm,128,4096,256,256,full,8,1,green_ctx,0.5,,,failed:OSError,,,,,,,,,
zamba2_7b,a100_sxm4_80gb,verified,ssm,ssm,128,4096,256,256,full,8,1,green_ctx,0.7,,,failed:OSError,,,,,,,,,
zamba2_7b,a100_sxm4_80gb,verified,ssm,ssm,256,4096,256,256,full,8,1,sequential,,,,failed:OSError,,,,,,,,,
zamba2_7b,a100_sxm4_80gb,verified,ssm,ssm,256,4096,256,256,full,8,1,two_stream,,,,failed:OSError,,,,,,,,,
zamba2_7b,a100_sxm4_80gb,verified,ssm,ssm,256,4096,256,256,full,8,1,green_ctx,0.5,,,failed:OSError,,,,,,,,,
zamba2_7b,a100_sxm4_80gb,verified,ssm,ssm,256,4096,256,256,full,8,1,green_ctx,0.7,,,failed:OSError,,,,,,,,,
zamba2_7b,a100_sxm4_80gb,verified,ssm,ssm,512,4096,256,256,full,8,1,sequential,,,,failed:OSError,,,,,,,,,
zamba2_7b,a100_sxm4_80gb,verified,ssm,ssm,512,4096,256,256,full,8,1,two_stream,,,,failed:OSError,,,,,,,,,
zamba2_7b,a100_sxm4_80gb,verified,ssm,ssm,512,4096,256,256,full,8,1,green_ctx,0.5,,,failed:OSError,,,,,,,,,
zamba2_7b,a100_sxm4_80gb,verified,ssm,ssm,512,4096,256,256,full,8,1,green_ctx,0.7,,,failed:OSError,,,,,,,,,
zamba2_7b,a100_sxm4_80gb,verified,attn,attn,1,4096,256,256,full,8,1,sequential,,108,108,ok,1.7869,0.1178,1.7869,0.1178,1.9046,1.0,1.0,0.0,134.9336
zamba2_7b,a100_sxm4_80gb,verified,attn,attn,1,4096,256,256,full,8,1,two_stream,,108,108,ok,1.7869,0.1178,1.8053,1.2134,1.8053,0.9478,1.055,930.4348,142.3577
zamba2_7b,a100_sxm4_80gb,verified,attn,attn,1,4096,256,256,full,8,1,green_ctx,0.5,54,54,ok,1.7869,0.1178,3.2932,0.1853,3.2932,1.729,0.5784,57.3913,78.04
