model,device,seq_len,batch_size,sm_count,sm_ratio_pct,prefill_chunk_tokens,n_kernel_calls,n_blocks_per_call,cooperative_safe,latency_ms,latency_std_ms,state_passing_active
falcon_h1,a100-sxm4-80gb,1024,1,54,50.0,256,4,24,True,2.082304000854492,0.013188459890537293,True
falcon_h1,a100-sxm4-80gb,1024,4,54,50.0,256,4,96,False,2.1022720336914062,0.008758362095035655,True
falcon_h1,a100-sxm4-80gb,1024,16,54,50.0,256,4,384,False,2.244607925415039,0.01102879820003905,True
falcon_h1,a100-sxm4-80gb,1024,32,54,50.0,256,4,768,False,3.6490238904953003,0.003420077707700426,True
falcon_h1,a100-sxm4-80gb,2048,1,54,50.0,256,8,24,True,4.023295879364014,0.013263827812687052,True
falcon_h1,a100-sxm4-80gb,2048,4,54,50.0,256,8,96,False,4.06220817565918,0.031980015248855125,True
falcon_h1,a100-sxm4-80gb,2048,16,54,50.0,256,8,384,False,4.2045440673828125,0.011851688820540046,True
falcon_h1,a100-sxm4-80gb,2048,32,54,50.0,256,8,768,False,7.062016010284424,0.004709874342418761,True
falcon_h1,a100-sxm4-80gb,4096,1,54,50.0,256,16,24,True,7.927295923233032,0.0280981254781134,True
falcon_h1,a100-sxm4-80gb,4096,4,54,50.0,256,16,96,False,7.994879961013794,0.021190568793641534,True
falcon_h1,a100-sxm4-80gb,4096,16,54,50.0,256,16,384,False,8.111616134643555,0.01921690290159867,True
falcon_h1,a100-sxm4-80gb,4096,32,54,50.0,256,16,768,False,13.881343841552734,0.008020441953176766,True
falcon_h1,a100-sxm4-80gb,8192,1,54,50.0,256,32,24,True,15.727104187011719,0.051750653488225606,True
falcon_h1,a100-sxm4-80gb,8192,4,54,50.0,256,32,96,False,15.778816223144531,0.03703053742432265,True
falcon_h1,a100-sxm4-80gb,8192,16,54,50.0,256,32,384,False,15.906816005706787,0.033507852742166944,True
falcon_h1,a100-sxm4-80gb,8192,32,54,50.0,256,32,768,False,27.5348482131958,0.05590817140850926,True
falcon_h1,a100-sxm4-80gb,16384,1,54,50.0,256,64,24,True,31.160319328308105,0.06307063902461353,True
falcon_h1,a100-sxm4-80gb,16384,4,54,50.0,256,64,96,False,31.384063720703125,0.04708636270354538,True
falcon_h1,a100-sxm4-80gb,16384,16,54,50.0,256,64,384,False,31.45420742034912,0.05950263199592561,True
falcon_h1,a100-sxm4-80gb,16384,32,54,50.0,256,64,768,False,54.78963279724121,0.011587128107648368,True
falcon_h1,a100-sxm4-80gb,512,1,68,63.0,256,2,24,True,1.0833920240402222,0.007990414996752425,True
falcon_h1,a100-sxm4-80gb,512,4,68,63.0,256,2,96,False,1.104383945465088,0.009683887828327385,True
falcon_h1,a100-sxm4-80gb,512,16,68,63.0,256,2,384,False,1.2170239686965942,0.009464842293572978,True
falcon_h1,a100-sxm4-80gb,512,32,68,63.0,256,2,768,False,1.6962560415267944,0.002914327485440986,True
falcon_h1,a100-sxm4-80gb,1024,1,68,63.0,256,4,24,True,2.078208088874817,0.008240940225065285,True
falcon_h1,a100-sxm4-80gb,1024,4,68,63.0,256,4,96,False,2.082816004753113,0.010395810287841856,True
falcon_h1,a100-sxm4-80gb,1024,16,68,63.0,256,4,384,False,2.2179839611053467,0.010332883855590117,True
falcon_h1,a100-sxm4-80gb,1024,32,68,63.0,256,4,768,False,3.1549439430236816,0.003837563243889781,True
falcon_h1,a100-sxm4-80gb,2048,1,68,63.0,256,8,24,True,4.014591932296753,0.02068072592913196,True
